Node Number	Equivalent (von-Mises) Stress (MPa)
1	4.3991
2	2.7679
3	1.4478
4	1.9784
5	3.3046
6	4.0048
7	5.3423
8	10.948
9	15.995
10	21.115
11	74.353
12	86.992
13	154.47
14	131.17
15	34.974
16	19.331
17	5.5735
18	5.4417
19	3.1159
20	1.24
21	1.5617
22	4.5907
23	8.7299
24	19.137
25	25.025
26	50.001
27	118.24
28	137.19
29	45.954
30	38.657
31	10.871
32	6.918
33	4.4311
34	3.9391
35	3.712
36	1.4945
37	3.1322
38	0.897
39	1.3922
40	2.4347
41	3.4976
42	2.9264
43	3.0082
44	0.36691
45	1.3609
46	11.9
47	14.283
48	51.948
49	27.292
50	73.635
51	98.73
52	123.88
53	76.965
54	23.886
55	35.828
56	19.592
57	11.745
58	6.7407
59	3.6565
60	1.0232
61	0.71316
62	2.0112
63	1.3695
64	1.1771
65	0.88844
66	1.1523
67	0.93714
68	1.5192
69	4.2991
70	2.741
71	4.1588
72	3.3618
73	1.7378
74	0.48784
75	5.1494
76	13.176
77	39.939
78	27.013
79	83.943
80	98.788
81	33.126
82	29.377
83	15.943
84	6.1798
85	2.2018
86	1.0915
87	1.3021
88	1.2788
89	0.59355
90	5.3233
91	57.761
92	14.049
93	44.985
94	4.2099
95	32.961
96	10.396
97	7.1373
98	31.822
99	3.2502
100	29.332
101	39.814
102	8.9577
103	1.9539
104	19.177
105	15.85
106	63.009
107	16.498
108	118.55
109	10.696
110	11.498
111	93.969
112	6.6805
113	15.134
114	15.107
115	139.23
116	3.3452
117	2.6731
118	74.038
119	59.066
120	5.0396
121	3.0712
122	23.065
123	8.1477
124	16.316
125	61.188
126	20.583
127	50.927
128	91.046
129	30.483
130	3.3879
131	2.0919
132	24.637
133	89.478
134	13.404
135	7.233
136	28.16
137	9.7042
138	18.194
139	8.7597
140	9.5942
141	10.298
142	12.687
143	18.142
144	13.222
145	5.7856
146	30.674
147	7.3611
148	26.292
149	74.664
150	136.17
151	42.133
152	43.853
153	16.875
154	0.38423
155	0.26103
156	0.30262
157	0.37019
158	0.86755
159	1.4928
160	2.2051
161	3.8348
162	3.9674
163	7.6098
164	0.53376
165	0.35306
166	0.22221
167	0.16103
168	0.28148
169	0.35939
170	0.28241
171	8.0757
172	6.1368
173	3.229
174	2.7476
175	1.817
176	0.9075
177	0.48323
178	0.34643
179	0.39904
180	72.506
181	24.132
182	3.1365
183	1.6784
184	2.3045
185	11.974
186	31.051
187	36.016
188	59.319
189	53.318
190	2.3376
191	0.31028
192	7.0181
193	0.28635
194	34.173
195	68.485
196	168.14
197	190.58
198	377.63
199	169.3
200	61.901
201	0.48444
202	0.38209
203	1.1619
204	2.4679
205	8.7793
206	29.383
207	29.383
208	23.181
209	58.942
210	32.246
211	9.1197
212	7.5713
213	8.146
214	7.2806
215	3.6821
216	2.5607
217	1.7042
218	1.0744
219	0.7799
220	0.14029
221	0.27613
222	1.6127
223	1.9859
224	77.33
225	1.0578
226	3.1783
227	18.747
228	23.163
229	31.104
230	46.439
231	76.691
232	0.26337
233	0.3503
234	0.30557
235	0.23282
236	0.17503
237	0.27273
238	1.6503
239	2.2128
240	2.2421
241	0.70073
242	2.6584
243	1.8345
244	116.62
245	172.6
246	658.16
247	311.39
248	229.31
249	142.74
250	6.5107
251	13.276
252	23.909
253	3.4851
254	27.52
255	42.487
256	9.6798
257	2.9332
258	167.08
259	10.82
260	74.259
261	151.4
262	2.3263
263	36.97
264	2.5441
265	18.777
266	0.58769
267	0.13586
268	0.20168
269	6.4985
270	1.7105
271	0.36731
272	2.0843
273	0.47524
274	1.8959
275	0.2609
276	1.0046
277	0.19485
278	6.0348
279	0.96073
280	6.2568
281	0.31547
282	0.58131
283	0.89664
284	2.8123
285	0.18907
286	1.3685
287	6.5866
288	7.8617
289	16.276
290	23.98
291	9.6023
292	1.2473
293	2.3494
294	56.079
295	30.54
296	84.288
297	2.2911
298	6.1848
299	0.27274
300	21.136
301	60.749
302	62.003
303	5.582
304	232.98
305	11.756
306	13.71
307	5.0847e-003
308	2.7386e-002
309	3.405e-003
310	4.6203e-002
311	4.1188e-002
312	2.9711e-002
313	1.7647e-002
314	4.4132e-002
315	5.7259e-002
316	3.8697e-002
317	1.8165e-002
318	1.9141e-002
319	9.4525e-003
320	6.1327e-003
321	1.0807e-002
322	1.6911e-002
323	3.9454e-003
324	5.3542e-003
325	1.3749e-003
326	1.2006e-003
327	2.2395e-003
328	1.5184e-003
329	7.9337e-004
330	1.1318e-003
331	1.8144e-003
332	1.9752e-003
333	1.9611e-003
334	4.5145e-003
335	4.6693e-003
336	4.7974e-003
337	4.5801e-003
338	4.0729e-003
339	3.7049e-003
340	2.4466e-003
341	1.3005e-003
342	5.1775e-003
343	4.8513e-003
344	5.0092e-003
345	5.2247e-003
346	6.0292e-003
347	5.7922e-003
348	5.8502e-003
349	6.2799e-003
350	5.4676e-003
351	4.1285e-002
352	2.918e-002
353	1.9801e-004
354	1.5739e-002
355	1.4086e-002
356	1.4086e-002
357	1.4086e-002
358	5.7378e-003
359	9.62e-004
360	1.5294e-004
361	2.217e-003
362	2.9953e-003
363	1.683e-002
364	5.215e-002
365	6.0458e-002
366	8.1183e-002
367	6.0286e-002
368	1.5828e-002
369	3.8955e-002
370	5.3736e-002
371	5.6907e-003
372	5.5411e-003
373	2.329e-004
374	6.0509e-004
375	1.1202e-003
376	2.0979e-003
377	3.6565e-003
378	8.6018e-003
379	1.2765e-002
380	2.4303e-002
381	1.1002e-002
382	6.7668e-003
383	4.6973e-003
384	5.4789e-003
385	5.6966e-003
386	5.6801e-003
387	6.7502e-003
388	7.522e-003
389	6.9578e-003
390	7.6192e-003
391	6.6974e-003
392	1.7174e-004
393	2.1984e-002
394	1.9759e-002
395	7.7402e-003
396	3.8085e-003
397	2.5742e-003
398	1.2088e-003
399	7.1177e-004
400	3.3089e-004
401	5.5916e-004
402	4.8617e-004
403	9.9147e-005
404	9.2943e-005
405	2.3471e-004
406	3.2925e-004
407	3.0871e-002
408	3.9361e-002
409	0.14833
410	9.6238e-002
411	2.2562e-002
412	1.4179e-002
413	1.0057e-004
414	1.0822e-004
415	7.0829e-005
416	5.3876e-005
417	5.979e-005
418	8.0927e-005
419	6.7598e-003
420	3.0864e-002
421	2.1241e-003
422	1.4638e-003
423	1.3615e-003
424	5.4526e-003
425	1.1787e-003
426	6.7798e-004
427	1.1151e-002
428	1.7605e-003
429	1.4128e-002
430	1.8363e-002
431	1.6879e-004
432	1.1345e-002
433	3.623e-004
434	7.3873e-003
435	6.2413e-004
436	1.3584e-002
437	9.7955e-004
438	4.0143e-003
439	4.2015e-003
440	4.802e-003
441	4.5251e-003
442	2.434e-003
443	3.4614e-003
444	5.1867e-003
445	2.9509e-003
446	5.0504e-003
447	3.6463e-003
448	5.7598e-003
449	1.5447e-003
450	5.1889e-003
451	1.6594e-003
452	2.1241e-003
453	3.4616e-003
454	4.7669e-003
455	4.7548e-003
456	5.1996e-003
457	4.2585e-003
458	5.2322e-003
459	5.7889e-003
460	7.1472e-003
461	5.7491e-003
462	3.0253e-003
463	4.6221e-002
464	5.2133e-003
465	1.6158e-003
466	3.5926e-003
467	3.09e-003
468	3.7878e-003
469	6.1255e-003
470	5.5413e-003
471	5.1562e-003
472	5.0946e-003
473	6.1393e-003
474	2.1596e-002
475	1.2493e-002
476	6.0032e-003
477	5.7218e-003
478	3.7481e-003
479	5.8027e-003
480	5.6897e-003
481	4.7112e-003
482	2.1409e-003
483	1.0784e-002
