Node Number	Equivalent (von-Mises) Stress (MPa)
1	8.0258
2	6.647
3	11.328
4	17.568
5	28.014
6	60.721
7	68.425
8	119.97
9	154.95
10	444.24
11	1203.8
12	445.65
13	477.26
14	182.23
15	17.293
16	26.021
17	4.9229
18	7.4443
19	2.9335
20	8.2783
21	1.6242
22	4.1425
23	6.736
24	20.804
25	13.586
26	145.64
27	168.37
28	586.25
29	1248.3
30	776.73
31	248.03
32	218.99
33	44.602
34	37.598
35	19.511
36	5.2588
37	2.6993
38	3.4593
39	1.7803
40	2.0627
41	2.6001
42	4.4182
43	2.9653
44	1.5836
45	4.8848
46	4.4071
47	12.533
48	52.163
49	138.67
50	225.71
51	145.87
52	240.39
53	791.97
54	185.03
55	304.05
56	341.02
57	178.15
58	27.794
59	15.649
60	2.7116
61	3.3449
62	14.903
63	10.523
64	5.4321
65	11.119
66	11.83
67	4.7905
68	1.4145
69	7.3326
70	2.1286
71	4.1097
72	1.1426
73	4.7427
74	1.0072
75	2.3998
76	45.498
77	52.12
78	144.23
79	108.61
80	722.91
81	499.29
82	174.42
83	266.37
84	37.457
85	4.3081
86	3.5845
87	8.1508
88	13.017
89	5.0507
90	69.852
91	104.36
92	42.426
93	761.2
94	20.021
95	439.11
96	91.236
97	12.062
98	853.59
99	12.82
100	47.222
101	637.44
102	88.254
103	6.9485
104	36.485
105	46.644
106	891.24
107	83.288
108	164.38
109	178.87
110	55.547
111	1108.9
112	63.817
113	30.504
114	239.51
115	376.84
116	2.3344
117	24.588
118	1079.2
119	166.89
120	6.345
121	13.545
122	241.92
123	103.36
124	27.777
125	920.54
126	165.93
127	900.22
128	238.15
129	96.888
130	4.3666
131	9.8034
132	181.05
133	56.912
134	88.562
135	142.74
136	1329.8
137	874.42
138	933.41
139	772.19
140	711.21
141	480.49
142	458.34
143	590.31
144	547.53
145	613.74
146	979.48
147	748.87
148	644.25
149	1315.
150	2136.9
151	673.59
152	1066.3
153	707.28
154	30.059
155	22.915
156	26.455
157	31.33
158	83.042
159	138.27
160	190.91
161	339.21
162	339.41
163	660.2
164	39.683
165	28.564
166	17.576
167	9.9622
168	17.798
169	28.949
170	25.234
171	677.27
172	450.02
173	234.59
174	197.69
175	127.51
176	57.165
177	24.217
178	31.308
179	33.316
180	911.76
181	1504.2
182	49.844
183	131.78
184	228.7
185	223.72
186	279.39
187	491.04
188	685.53
189	631.26
190	124.93
191	23.366
192	706.48
193	24.284
194	1177.4
195	944.34
196	1796.1
197	2056.9
198	2666.6
199	1455.1
200	1174.5
201	38.475
202	30.307
203	66.29
204	125.81
205	209.26
206	344.19
207	344.19
208	636.07
209	943.57
210	1139.6
211	1098.7
212	694.67
213	603.78
214	479.76
215	267.92
216	181.44
217	112.83
218	68.832
219	36.442
220	8.3184
221	24.68
222	16.764
223	39.418
224	1208.1
225	31.845
226	87.798
227	228.02
228	311.89
229	433.73
230	711.48
231	1011.9
232	22.36
233	28.166
234	21.761
235	14.43
236	13.24
237	20.572
238	91.439
239	111.77
240	78.857
241	49.31
242	36.26
243	26.327
244	1116.5
245	2045.3
246	4173.
247	1901.7
248	573.63
249	686.55
250	596.67
251	917.84
252	1050.5
253	271.87
254	242.25
255	352.1
256	101.96
257	72.491
258	506.93
259	175.98
260	595.15
261	1453.7
262	50.118
263	575.15
264	50.49
265	298.35
266	31.276
267	12.879
268	15.807
269	212.38
270	96.219
271	29.174
272	191.05
273	27.862
274	170.53
275	22.005
276	74.19
277	14.168
278	294.96
279	75.061
280	409.35
281	28.225
282	55.828
283	107.99
284	206.13
285	20.234
286	87.213
287	509.88
288	411.83
289	181.95
290	266.11
291	603.38
292	94.514
293	198.65
294	792.92
295	798.4
296	1705.7
297	86.241
298	143.68
299	23.021
300	379.61
301	807.67
302	1211.5
303	580.83
304	1577.8
305	547.45
306	711.92
307	468.71
308	1084.2
309	500.81
310	994.44
311	1284.7
312	1153.5
313	710.42
314	1181.2
315	1579.6
316	1080.8
317	387.26
318	578.85
319	520.9
320	794.53
321	681.76
322	313.13
323	331.94
324	569.
325	804.97
326	681.41
327	201.61
328	409.55
329	560.7
330	607.45
331	545.01
332	458.79
333	402.37
334	340.16
335	647.01
336	441.19
337	340.22
338	360.32
339	396.23
340	595.63
341	729.3
342	224.75
343	267.12
344	218.53
345	296.02
346	176.87
347	285.71
348	211.97
349	184.21
350	283.84
351	1001.6
352	460.78
353	89.887
354	583.99
355	477.13
356	477.13
357	477.13
358	149.31
359	70.385
360	81.574
361	37.709
362	229.03
363	397.07
364	1439.3
365	1162.7
366	1573.
367	1053.5
368	762.19
369	1203.
370	1584.8
371	132.82
372	211.5
373	6.7468
374	19.484
375	40.829
376	68.735
377	119.28
378	354.95
379	544.22
380	1461.5
381	1075.2
382	755.96
383	249.03
384	219.54
385	249.37
386	78.909
387	162.97
388	261.45
389	172.84
390	298.46
391	259.4
392	4.0135
393	913.65
394	604.31
395	383.18
396	158.77
397	90.211
398	43.05
399	23.13
400	9.4809
401	68.17
402	35.327
403	24.835
404	18.426
405	13.093
406	10.031
407	472.11
408	608.43
409	1341.5
410	1500.
411	642.72
412	753.6
413	49.018
414	28.977
415	18.575
416	7.0753
417	2.3298
418	1.1924
419	479.22
420	883.67
421	267.32
422	312.63
423	188.77
424	249.2
425	89.171
426	25.192
427	674.72
428	57.942
429	452.55
430	717.16
431	15.181
432	473.77
433	10.581
434	195.23
435	59.277
436	523.07
437	33.089
438	163.9
439	257.11
440	329.64
441	346.82
442	438.86
443	297.31
444	250.2
445	439.47
446	237.17
447	425.24
448	297.76
449	449.03
450	347.54
451	579.63
452	356.13
453	240.89
454	360.77
455	344.52
456	315.22
457	351.84
458	416.92
459	86.071
460	234.11
461	89.853
462	74.16
463	675.13
464	181.65
465	195.89
466	109.96
467	84.243
468	154.07
469	105.83
470	166.21
471	375.24
472	143.23
473	610.68
474	782.68
475	506.13
476	100.9
477	113.89
478	270.46
479	45.105
480	106.13
481	167.83
482	298.6
483	573.01
