Node Number	Equivalent (von-Mises) Stress (MPa)
1	3.6666
2	2.6075
3	188.78
4	202.02
5	215.15
6	177.43
7	352.55
8	180.29
9	101.79
10	424.57
11	355.69
12	420.05
13	325.21
14	229.94
15	58.643
16	22.081
17	7.0244
18	6.8354
19	2.3587
20	132.7
21	1.4589
22	2.756
23	5.3942
24	18.226
25	27.145
26	126.
27	326.41
28	420.24
29	445.18
30	672.86
31	163.85
32	330.51
33	142.65
34	165.38
35	434.04
36	126.72
37	2.0784
38	1.5012
39	1.8883
40	1.6153
41	1.4134
42	0.82054
43	1.0747
44	123.46
45	2.1384
46	11.316
47	20.008
48	63.88
49	99.867
50	176.5
51	373.63
52	498.31
53	614.68
54	320.62
55	295.73
56	458.86
57	111.04
58	115.49
59	118.41
60	99.699
61	98.96
62	112.07
63	97.69
64	101.15
65	209.59
66	151.69
67	1.4974
68	0.86391
69	2.6324
70	0.26607
71	2.7873
72	2.1224
73	2.2892
74	89.123
75	4.5256
76	23.345
77	85.439
78	90.989
79	424.09
80	535.91
81	531.54
82	114.29
83	262.47
84	177.42
85	128.54
86	87.825
87	55.532
88	82.077
89	81.188
90	35.546
91	203.87
92	14.634
93	430.58
94	9.8061
95	254.61
96	157.83
97	4.276
98	330.36
99	97.967
100	73.371
101	331.11
102	149.39
103	154.24
104	17.879
105	239.25
106	271.61
107	17.718
108	368.09
109	244.3
110	21.467
111	789.61
112	377.03
113	12.387
114	123.42
115	488.13
116	4.1096
117	274.13
118	537.57
119	168.82
120	4.6685
121	47.742
122	333.55
123	120.54
124	15.861
125	433.96
126	363.86
127	296.68
128	326.15
129	59.819
130	2.9341
131	92.078
132	158.73
133	276.13
134	51.069
135	241.66
136	338.03
137	250.63
138	249.18
139	229.87
140	198.82
141	149.99
142	166.64
143	173.94
144	165.28
145	184.89
146	317.75
147	229.69
148	192.99
149	382.66
150	570.37
151	272.43
152	302.01
153	171.47
154	26.314
155	24.227
156	23.244
157	26.952
158	57.094
159	80.143
160	71.724
161	102.76
162	94.761
163	187.52
164	8.5052
165	4.5388
166	6.7681
167	5.1734
168	6.8329
169	6.805
170	17.552
171	201.19
172	137.09
173	80.443
174	78.237
175	74.794
176	50.184
177	37.66
178	18.718
179	9.5105
180	244.51
181	356.05
182	8.9402
183	12.414
184	25.603
185	43.184
186	98.054
187	108.62
188	136.63
189	137.34
190	14.689
191	28.974
192	201.11
193	23.822
194	401.27
195	335.61
196	468.36
197	911.36
198	803.98
199	463.31
200	254.9
201	14.586
202	3.8823
203	4.5753
204	19.963
205	32.34
206	44.035
207	44.035
208	127.33
209	244.61
210	318.75
211	327.97
212	216.3
213	188.57
214	148.36
215	85.032
216	64.411
217	58.453
218	57.334
219	57.698
220	26.802
221	10.076
222	5.108
223	5.4156
224	408.52
225	4.8754
226	9.8768
227	35.494
228	51.149
229	80.521
230	154.1
231	212.73
232	21.037
233	9.6656
234	8.7038
235	8.2988
236	6.5883
237	7.4022
238	5.6782
239	8.5333
240	6.3603
241	5.5505
242	5.4846
243	5.2986
244	364.29
245	648.87
246	973.85
247	763.14
248	352.72
249	199.28
250	169.81
251	253.99
252	260.97
253	82.99
254	46.866
255	152.69
256	52.966
257	16.055
258	282.43
259	49.22
260	218.67
261	574.41
262	15.297
263	110.08
264	9.6592
265	61.253
266	29.552
267	9.3803
268	10.162
269	50.982
270	31.416
271	16.477
272	53.889
273	17.422
274	44.945
275	9.0253
276	26.167
277	8.5459
278	97.108
279	45.018
280	128.29
281	16.509
282	32.51
283	36.554
284	70.947
285	14.806
286	49.561
287	142.72
288	126.97
289	61.442
290	120.77
291	95.409
292	55.882
293	62.52
294	206.15
295	268.21
296	513.13
297	16.378
298	16.433
299	4.9847
300	56.518
301	244.44
302	448.01
303	196.68
304	517.61
305	182.52
306	187.11
307	147.17
308	422.17
309	246.16
310	406.85
311	290.64
312	281.62
313	255.32
314	295.41
315	442.49
316	435.07
317	733.88
318	779.71
319	377.37
320	295.64
321	318.24
322	241.32
323	175.81
324	154.57
325	391.47
326	329.47
327	85.311
328	197.49
329	271.96
330	296.85
331	268.31
332	230.57
333	172.89
334	244.59
335	318.87
336	212.39
337	160.39
338	170.48
339	188.89
340	290.13
341	354.19
342	73.032
343	122.66
344	105.38
345	142.47
346	81.563
347	135.06
348	96.525
349	85.297
350	132.55
351	266.54
352	228.35
353	44.752
354	266.23
355	244.14
356	244.14
357	244.14
358	75.178
359	35.31
360	40.537
361	18.758
362	105.45
363	118.76
364	409.04
365	250.47
366	543.99
367	485.17
368	380.12
369	259.83
370	359.74
371	74.575
372	97.357
373	3.5631
374	10.336
375	21.598
376	36.809
377	64.91
378	189.01
379	295.33
380	685.52
381	496.9
382	418.61
383	179.69
384	125.1
385	124.44
386	40.917
387	93.991
388	143.18
389	96.56
390	164.96
391	146.68
392	2.0827
393	368.21
394	332.37
395	204.16
396	84.149
397	48.092
398	22.764
399	12.26
400	4.9957
401	33.958
402	17.301
403	12.137
404	8.9285
405	6.6101
406	5.3508
407	122.57
408	198.98
409	478.21
410	618.15
411	287.94
412	374.17
413	24.045
414	14.15
415	9.1577
416	3.5265
417	1.2719
418	0.59836
419	452.68
420	477.54
421	121.54
422	145.37
423	89.996
424	128.09
425	44.013
426	12.119
427	314.95
428	30.682
429	237.93
430	348.19
431	7.484
432	216.41
433	5.6215
434	97.772
435	28.441
436	262.55
437	17.426
438	86.68
439	135.84
440	157.73
441	163.68
442	206.7
443	135.79
444	110.78
445	209.8
446	107.35
447	203.09
448	111.9
449	214.36
450	133.68
451	279.92
452	166.13
453	109.23
454	173.95
455	162.17
456	149.17
457	125.39
458	236.04
459	54.819
460	129.96
461	59.5
462	34.563
463	323.32
464	86.632
465	87.047
466	58.776
467	26.453
468	64.936
469	44.148
470	73.629
471	232.53
472	95.903
473	304.58
474	264.6
475	238.3
476	46.095
477	98.642
478	123.82
479	14.015
480	44.331
481	72.085
482	144.65
483	519.82
