Node Number	Equivalent (von-Mises) Stress (MPa)
1	8.0469
2	6.3224
3	12.099
4	18.389
5	28.597
6	79.273
7	105.34
8	156.
9	175.55
10	506.18
11	1224.4
12	419.74
13	607.48
14	208.09
15	38.331
16	33.049
17	8.7581
18	10.166
19	3.3707
20	9.1212
21	1.8455
22	4.1763
23	9.7474
24	25.95
25	21.2
26	164.46
27	256.01
28	682.89
29	1302.2
30	844.55
31	304.35
32	285.87
33	62.615
34	65.381
35	17.725
36	6.9075
37	5.6082
38	5.074
39	2.0253
40	2.386
41	4.1755
42	6.3541
43	2.3949
44	2.4303
45	6.7298
46	4.0267
47	14.658
48	52.285
49	158.1
50	269.91
51	163.53
52	278.06
53	827.09
54	215.57
55	362.35
56	384.52
57	249.9
58	37.522
59	19.287
60	3.759
61	3.8392
62	13.469
63	10.364
64	7.6482
65	11.989
66	12.383
67	7.1049
68	2.1748
69	6.9005
70	2.936
71	4.9688
72	1.2595
73	5.7778
74	2.1516
75	1.605
76	50.509
77	60.409
78	163.63
79	151.74
80	791.9
81	515.67
82	213.02
83	325.22
84	58.274
85	7.6224
86	4.5329
87	6.6741
88	11.965
89	5.5812
90	85.663
91	129.96
92	40.334
93	829.08
94	22.275
95	473.54
96	120.53
97	14.271
98	888.92
99	15.576
100	48.912
101	687.45
102	111.45
103	9.8005
104	38.98
105	54.533
106	983.54
107	85.102
108	234.37
109	219.36
110	59.779
111	1221.9
112	73.889
113	32.375
114	270.23
115	465.05
116	3.2996
117	31.505
118	1157.6
119	181.55
120	6.1074
121	15.351
122	231.
123	123.51
124	30.731
125	1004.7
126	170.1
127	930.02
128	322.64
129	101.93
130	5.3308
131	10.393
132	225.82
133	82.507
134	102.56
135	175.12
136	1433.2
137	940.6
138	1006.2
139	831.98
140	766.08
141	527.03
142	502.75
143	614.61
144	581.57
145	661.01
146	1060.8
147	808.88
148	684.45
149	1357.
150	2205.7
151	729.57
152	1142.4
153	757.12
154	32.028
155	23.383
156	26.87
157	31.846
158	89.557
159	151.76
160	215.47
161	380.32
162	375.35
163	710.53
164	42.781
165	30.241
166	18.759
167	10.574
168	19.417
169	30.605
170	26.073
171	729.23
172	485.54
173	255.63
174	214.4
175	136.45
176	59.515
177	25.02
178	31.857
179	34.869
180	982.01
181	1608.8
182	57.282
