Node Number	Directional Deformation (mm)
1	2.4599e-003
2	1.1317e-003
3	1.1507
4	1.1561
5	1.2215
6	1.3447
7	1.8276
8	2.3524
9	2.8433
10	2.4278
11	-6.8433e-002
12	-0.3544
13	0.33812
14	7.3295e-002
15	-5.2435e-004
16	1.5116e-002
17	2.9742e-003
18	2.1542e-003
19	2.1266e-003
20	1.7354
21	-3.9125e-004
22	2.6737e-003
23	6.8809e-003
24	-5.5433e-003
25	2.3337e-002
26	0.17529
27	0.12328
28	-1.0586
29	-2.6837
30	-1.2103
31	0.38783
32	1.2153
33	1.546
34	1.5053
35	1.6297
36	1.6963
37	6.901e-003
38	4.3702e-003
39	1.4705e-003
40	1.6912e-003
41	5.1361e-003
42	8.7028e-003
43	5.3112e-003
44	1.2225
45	5.3111e-003
46	-2.1444e-003
47	-5.4326e-003
48	-2.3105e-002
49	4.4181e-002
50	1.7315e-002
51	5.7353e-003
52	-0.31873
53	0.21167
54	3.5977
55	3.1395
56	1.9165
57	1.1935
58	1.2424
59	1.2048
60	1.1963
61	1.2291
62	1.2346
63	1.172
64	1.1507
65	1.1231
66	1.1237
67	4.3851e-003
68	-1.9663e-004
69	3.7697e-003
70	7.1404e-004
71	1.3995e-004
72	2.703e-003
73	4.6034e-003
74	1.7755
75	4.005e-003
76	-1.5382e-003
77	-7.3352e-002
78	9.0203e-002
79	-0.32502
80	-2.0196
81	-0.3958
82	1.2929
83	1.209
84	1.5418
85	1.6995
86	1.767
87	1.7115
88	1.7023
89	1.6979
90	1.3522
91	8.6199e-002
92	-0.14243
93	-1.7754
94	-1.4745e-003
95	-0.47807
96	1.1014
97	1.2497e-002
98	-2.7138
99	1.6131
100	-5.662e-002
101	-1.8336
102	0.52038
103	1.5852
104	-8.3886e-002
105	1.7635
106	-0.18312
107	-8.9308e-002
108	8.4913e-002
109	1.6408
110	-2.212e-002
111	-0.478
112	1.3222
113	-2.2181e-002
114	2.1711
115	0.15067
116	-3.4402e-004
117	1.0756
118	-0.15755
119	0.12715
120	1.1221e-002
121	1.2222
122	1.0304
123	1.2345
124	-1.907e-002
125	-0.42068
126	1.5189
127	0.94485
128	-9.713e-002
129	-7.6246e-003
130	3.8694e-003
131	1.1326
132	2.296
133	-0.12116
134	-3.0613e-002
135	1.7047
136	0.
137	0.
138	0.
139	0.
140	9.9366e-012
141	1.6562e-011
142	1.7554e-011
143	2.2771e-011
144	9.6454e-012
145	1.0638e-011
146	0.
147	0.
148	8.9343e-012
149	9.6622e-012
150	1.319e-011
151	1.6174e-011
152	7.5312e-012
153	5.7782e-012
154	0.
155	0.
156	9.1108e-012
157	7.1205e-011
158	2.0137e-010
159	2.1211e-011
160	2.2137e-011
161	1.8333e-011
162	0.
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	3.8065e-013
173	1.3715e-012
174	1.6462e-012
175	1.3866e-012
176	1.1927e-012
177	5.9513e-013
178	0.
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	2.7189e-013
189	6.8084e-013
190	4.1876e-013
191	2.1258e-013
192	-3.2359e-013
193	-3.5915e-013
194	0.
195	0.
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	0.
232	0.
233	0.
234	-2.0053e-012
235	-1.1881e-012
236	-4.6434e-013
237	-3.4004e-013
238	-1.3113e-012
239	-8.9822e-013
240	-4.6033e-013
241	6.7055e-011
242	9.3889e-011
243	-1.9497e-011
244	1.6645e-011
245	4.4294e-012
246	0.
247	2.6519e-012
248	-8.2957e-012
249	-3.2818e-012
250	-7.922e-013
251	8.3783e-012
252	-1.9131e-012
253	8.7208e-012
254	-1.0529e-011
255	-2.1197e-012
256	-1.5276e-012
257	-3.2116e-013
258	-1.5362e-012
259	2.9717e-013
260	-3.1382e-014
261	-4.1425e-013
262	2.8162e-013
263	-3.5731e-012
264	4.3575e-012
265	5.5867e-012
266	1.9378e-011
267	4.3529e-012
268	4.4364e-012
269	1.2971e-011
270	2.0815e-012
271	6.7835e-012
272	1.3291e-012
273	3.5721e-012
274	3.2675e-011
275	4.6567e-011
276	0.
277	0.
278	-3.4624e-012
279	2.2126e-011
