Node Number	Directional Deformation (mm)
1	-1.3601e-003
2	1.6357e-003
3	-0.74129
4	-0.69638
5	-0.64273
6	-0.63699
7	-0.53921
8	-0.3502
9	-0.17404
10	-0.10889
11	-0.20555
12	9.6855e-002
13	-2.7188e-002
14	2.3954e-002
15	-1.8982e-002
16	6.3694e-003
17	1.5896e-002
18	2.7724e-003
19	-1.074e-003
20	-0.61859
21	3.5588e-003
22	6.8036e-003
23	1.1173e-002
24	8.7695e-003
25	-1.4599e-002
26	-5.6379e-002
27	-6.2417e-002
28	-0.12319
29	-0.24132
30	-0.45092
31	-0.46735
32	-0.44186
33	-0.45522
34	-0.562
35	-0.54886
36	-0.57733
37	-1.3635e-004
38	-3.2366e-003
39	-3.3432e-003
40	2.6554e-004
41	3.1565e-003
42	7.0725e-004
43	-8.0778e-004
44	-0.56311
45	-3.4555e-004
46	-4.2618e-003
47	1.916e-002
48	1.7448e-004
49	1.7928e-002
50	-1.3595e-003
51	7.563e-003
52	-2.5453e-002
53	-3.21e-002
54	-0.46871
55	-0.49349
56	-0.43965
57	-0.27769
58	-0.38225
59	-0.43179
60	-0.51394
61	-0.57277
62	-0.58593
63	-0.59222
64	-0.60685
65	-0.66302
66	-0.71654
67	-2.2065e-003
68	1.5682e-003
69	1.5134e-004
70	2.6447e-003
71	-7.4364e-004
72	-1.5764e-003
73	-1.7787e-003
74	-0.62161
75	3.1869e-003
76	-9.6655e-004
77	-3.7025e-002
78	0.11674
79	-4.4792e-002
80	-0.79381
81	-5.083e-002
82	2.9888e-002
83	-5.7275e-002
84	-0.3346
85	-0.52205
86	-0.60494
87	-0.6002
88	-0.60157
89	-0.61545
90	-0.5723
91	2.8219e-002
92	1.2542e-002
93	-0.38076
94	3.8733e-003
95	0.32477
96	-0.20369
97	-7.7904e-004
98	0.158
99	-0.50963
100	-6.1067e-002
101	-0.13739
102	-0.48688
103	-0.52463
104	2.0381e-002
105	-0.29816
106	1.0899e-002
107	-1.4885e-003
108	7.1577e-002
109	-0.47249
110	-4.4459e-002
111	0.21995
112	-0.36337
113	3.8875e-003
114	-9.0414e-002
115	-5.8984e-002
116	2.7212e-003
117	-0.54407
118	-4.2123e-002
119	9.9953e-003
120	9.155e-004
121	-0.50453
122	-0.24065
123	-0.34355
124	1.6727e-002
125	7.7609e-004
126	-0.23708
127	-0.11838
128	-6.5042e-003
129	-3.2665e-003
130	4.5665e-003
131	-0.53911
132	-0.39688
133	-4.5211e-002
134	-7.8928e-003
135	-0.50995
136	0.
137	0.
138	0.
139	0.
140	-1.8321e-011
141	-1.6416e-011
142	-2.4229e-011
143	-2.2562e-013
144	1.2849e-011
145	1.2345e-011
146	0.
147	0.
148	1.5114e-011
149	1.7736e-011
150	1.331e-011
151	-1.3362e-011
152	-1.7962e-011
