Node Number	Equivalent (von-Mises) Stress (MPa)
1	3.6993
2	2.1701
3	25.545
4	17.166
5	16.6
6	18.157
7	28.636
8	46.062
9	27.434
10	16.491
11	91.137
12	108.23
13	223.25
14	210.78
15	43.012
16	30.309
17	8.853
18	9.7116
19	3.9577
20	39.202
21	2.953
22	8.543
23	12.576
24	29.063
25	39.448
26	88.328
27	181.44
28	211.02
29	51.597
30	60.273
31	32.963
32	31.14
33	12.089
34	16.085
35	26.743
36	17.587
37	1.8255
38	1.1513
39	1.5243
40	3.2308
41	4.2297
42	3.8273
43	2.6955
44	15.159
45	1.6073
46	11.67
47	18.968
48	71.071
49	30.27
50	114.62
51	141.49
52	188.11
53	152.49
54	52.702
55	45.9
56	32.877
57	21.206
58	14.524
59	11.348
60	9.7481
61	8.2714
62	7.9575
63	6.5054
64	3.9501
65	16.259
66	14.545
67	1.4712
68	3.0552
69	6.2719
70	4.1113
71	5.5697
72	4.2381
73	1.7588
74	23.04
75	5.461
76	21.995
77	60.091
78	47.421
79	142.37
80	118.34
81	50.654
82	28.671
83	15.652
84	9.2105
85	5.8375
86	7.8123
87	7.2276
88	7.1124
89	11.281
90	6.2942
91	88.098
92	23.691
93	57.992
94	7.1789
95	36.27
96	20.042
97	10.717
98	32.316
99	4.6881
100	41.449
101	49.032
102	18.472
103	8.1035
104	28.145
105	22.166
106	93.128
107	26.612
108	182.27
109	30.39
110	17.486
111	185.71
112	27.876
113	22.954
114	21.142
115	211.49
116	4.7244
117	18.454
118	122.34
119	86.681
120	7.526
121	10.148
122	40.959
123	16.698
124	25.376
125	103.01
126	27.966
127	61.161
128	136.28
129	51.817
130	4.6331
131	8.2236
132	33.289
133	139.75
134	18.836
135	26.455
136	18.268
137	47.89
138	30.182
139	9.6942
140	32.95
141	251.67
142	427.97
143	108.21
144	47.977
145	20.847
146	15.962
147	12.406
148	12.64
149	14.247
150	20.958
151	58.326
152	42.188
153	23.506
154	36.475
155	13.986
156	89.382
157	591.07
158	1228.
159	597.97
