Node Number	Equivalent (von-Mises) Stress (MPa)
1	4.0764
2	2.5479
3	2.356
4	3.1397
5	4.5113
6	4.8068
7	8.4235
8	18.945
9	21.706
10	21.354
11	85.23
12	114.76
13	197.76
14	176.8
15	40.093
16	24.898
17	7.2432
18	7.2013
19	3.3039
20	1.8378
21	2.0473
22	6.3246
23	10.775
24	23.79
25	31.096
26	72.984
27	163.34
28	189.05
29	55.886
30	59.696
31	21.124
32	10.397
33	4.3161
34	5.542
35	4.3692
36	1.6342
37	2.2299
38	0.99341
39	1.5615
40	2.8844
41	3.9908
42	3.2219
43	2.6828
44	7.5094e-002
45	1.2413
46	11.164
47	16.999
48	59.978
49	32.401
50	97.903
51	126.86
52	134.85
53	105.67
54	27.61
55	45.34
56	18.289
57	17.087
58	7.8968
59	5.2673
60	0.58625
61	0.68624
62	4.1727
63	2.6125
64	0.42248
65	1.5822
66	2.0672
67	0.99288
68	2.151
69	5.2459
70	3.3951
71	4.7809
72	3.7668
73	1.4995
74	0.25372
75	5.0583
76	17.637
77	49.135
78	41.435
79	124.32
80	100.45
81	43.342
82	31.071
83	18.722
84	5.1217
85	1.1988
86	0.73188
87	3.0048
88	2.1078
89	1.1631
90	6.3161
91	86.769
92	17.949
93	64.61
94	5.7022
95	34.286
96	10.518
97	9.0318
98	29.516
99	2.9999
100	38.102
101	40.334
102	9.2412
103	1.6002
104	23.087
105	20.915
106	91.043
107	22.027
108	165.32
109	13.215
110	14.866
111	137.63
112	8.8049
113	19.17
114	11.935
115	207.41
116	3.9226
117	2.5794
118	99.03
119	76.624
120	6.2399
121	3.5874
122	24.658
123	10.673
124	21.158
125	89.244
126	26.382
127	61.038
128	128.98
129	44.674
130	4.0735
131	2.5344
132	31.596
133	122.23
134	16.421
135	9.1708
136	16.402
137	44.525
138	27.702
139	9.7811
140	31.798
141	237.08
142	396.18
143	103.11
144	52.965
145	14.752
146	14.032
147	11.6
148	10.682
149	11.511
150	18.213
151	50.182
152	36.823
153	21.406
154	34.535
155	9.0654
156	84.282
157	563.29
158	1200.6
159	603.03
160	197.91
161	34.737
162	0.68965
163	0.65809
164	0.59727
165	0.61972
166	2.7854
167	4.3394
168	4.1853
169	7.1185
170	11.113
171	1.4736
172	0.8396
173	0.57205
174	0.5097
175	0.61399
176	0.53065
177	0.49851
178	13.047
179	7.8864
180	4.8316
181	4.8316
182	2.7305
183	2.3634
184	0.70077
185	0.96114
186	0.80163
187	1.2037
188	0.65225
189	0.56661
190	0.48504
191	0.46497
192	0.52808
193	0.97452
194	46.397
195	1.9795
196	2.0106
197	2.2187
198	9.133
199	27.474
200	29.227
201	53.035
202	35.669
203	2.8429
204	6.1882
205	2.4406
206	3.6658
207	11.277
208	36.061
209	36.061
210	14.723
211	54.173
212	55.514
213	18.591
214	32.984
215	17.24
216	13.604
217	6.6752
218	4.6
219	3.7998
220	3.2099
221	2.685
222	1.6207
223	1.1566
224	2.7415
225	2.9123
226	129.62
227	3.4798
228	6.5412
229	22.431
230	26.664
231	42.051
232	68.685
233	92.87
234	2.0873
235	3.4843
236	3.1876
237	0.87107
238	2.6151
239	2.9263
240	167.61
241	565.44
242	1195.9
243	462.44
244	258.96
245	70.256
246	15.974
247	27.74
248	49.938
249	12.409
250	4.4385
251	178.71
252	12.496
253	75.95
254	329.65
255	3.4596
256	33.28
257	3.9243
258	16.406
259	1.7254
260	0.38691
261	0.54136
262	15.504
263	2.0061
264	0.85698
265	2.078
266	8.8524
267	1.0085
268	2.4958
269	10.308
270	0.43902
271	6.093
272	0.36893
273	3.8409
274	10.776
275	28.435
276	8.283
277	3.0422
278	5.0646
279	57.655
280	221.25
281	2.3102
282	43.309
283	7.6835
284	27.554
285	3.8837e-003
286	8.3167e-003
287	3.7212e-003
288	0.10592
289	7.6038e-003
290	2.6871e-002
291	4.2547e-002
292	9.3789e-002
293	0.11426
294	0.11623
295	1.9082e-002
296	4.0781e-002
297	1.5289e-002
298	1.5188e-002
299	2.664e-002
300	1.7312e-002
301	1.3738e-002
302	7.2356e-003
303	7.7886e-003
304	6.1156e-003
305	4.7177e-003
306	5.8583e-003
307	6.4639e-003
308	8.639e-003
309	7.5184e-003
310	1.0535e-002
311	1.9119e-002
312	9.2233e-003
313	6.6421e-003
314	4.1613e-003
315	2.3367e-003
316	1.2183e-003
317	2.4592e-003
318	4.5767e-003
319	4.664e-003
320	5.5776e-003
321	6.5916e-003
322	7.5409e-003
323	7.2441e-003
324	5.9017e-003
325	5.5704e-003
326	7.2279e-003
327	0.12818
328	7.608e-002
329	6.655e-004
330	1.0843e-002
331	1.1781e-002
332	1.1781e-002
333	1.1781e-002
334	5.164e-003
