Node Number	Directional Deformation (mm)
1	5.907e-003
2	7.7832e-003
3	0.69594
4	0.64624
5	0.58371
6	0.51656
7	0.49948
8	0.50303
9	0.62364
10	0.65183
11	1.3176
12	1.3818
13	0.40389
14	-7.1362e-002
15	5.6067e-002
16	-3.5973e-002
17	-1.9999e-003
18	1.682e-003
19	5.3288e-003
20	1.4064
21	1.1225e-002
22	-7.32e-004
23	-2.4316e-002
24	-4.8469e-002
25	-0.10045
26	-0.58013
27	-1.679
28	-1.2246
29	-0.44189
30	0.16938
31	0.78162
32	1.0798
33	1.1935
34	1.2593
35	1.3168
36	1.3687
37	-2.6558e-003
38	1.3505e-003
39	1.5296e-003
40	-1.4466e-002
41	-2.287e-002
42	-1.4606e-002
43	-5.4798e-004
44	-0.35174
45	-5.8903e-003
46	-3.8942e-003
47	-3.7176e-002
48	-2.8918e-002
49	3.1194e-002
50	4.7566e-002
51	-0.19801
52	0.96678
53	0.97847
54	-4.9239e-002
55	-0.50114
56	-0.6321
57	-0.5765
58	-0.52028
59	-0.45858
60	-0.40034
61	-0.19341
62	-6.1906e-002
63	9.808e-002
64	0.25053
65	0.39828
66	0.55304
67	4.8622e-003
68	9.0667e-003
69	-8.5531e-003
70	-1.5761e-002
71	-1.4811e-002
72	3.8008e-003
73	1.8544e-003
74	0.28653
75	-9.1023e-003
76	-0.12018
77	-2.561e-002
78	-0.2681
79	-1.6358
80	-1.7454
81	-0.41074
82	-3.9344e-002
83	8.0482e-002
84	0.17622
85	0.23663
86	0.54019
87	0.79041
88	1.0145
89	1.2195
90	0.95514
91	-0.9938
92	8.7763e-002
93	0.29401
94	-7.6477e-002
95	-2.0553
96	0.42941
97	-2.791e-002
98	-0.50957
99	0.65881
100	0.23957
101	-2.2665
102	0.93882
103	1.1138
104	4.8673e-002
105	-0.18809
106	0.55502
107	3.8051e-002
108	-6.7594e-002
109	0.1697
110	2.5338e-002
111	0.76857
112	-5.2759e-002
113	-1.3179e-002
114	0.57583
115	-9.525e-002
116	-1.626e-002
117	0.27147
118	-8.3525e-002
119	0.12369
120	-1.0089e-002
121	-0.22469
122	-0.60282
123	-0.38563
124	-7.0594e-003
125	0.67469
126	-2.7604e-002
127	1.3714
128	-2.4531e-002
129	-2.0703e-002
130	-3.0021e-002
131	6.6072e-002
132	-0.48125
133	-9.5246e-002
134	4.982e-002
135	0.31333
136	0.
137	0.
138	0.
139	0.
140	-7.2734e-004
141	-9.6679e-004
142	-1.267e-003
143	-1.8094e-003
144	-4.2988e-005
145	-4.569e-004
146	0.
147	0.
148	3.9257e-003
149	-5.3576e-004
150	-3.2172e-005
151	-1.3441e-003
152	-3.2192e-004
153	-2.1764e-003
154	0.
155	0.
156	0.
157	0.
158	0.
159	0.
160	0.
161	0.
162	0.
163	0.
164	0.
165	0.
166	-1.8734e-005
167	1.3543e-005
168	6.6745e-006
169	7.3778e-007
170	-1.085e-005
171	-1.8897e-005
172	0.
173	0.
174	0.
175	0.
176	0.
177	0.
178	0.
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	-2.6967e-004
186	-3.1455e-003
187	1.8294e-002
188	1.1531e-002
189	4.5141e-002
190	1.1398e-002
191	0.
192	6.3526e-004
193	1.242e-002
194	-1.505e-002
195	-2.1434e-003
196	-2.8002e-002
197	-1.9032e-003
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	-2.0777e-003
232	-3.0029e-003
233	-3.2331e-003
234	-1.9145e-003
235	-1.4556e-003
236	-1.0792e-003
237	0.
238	0.
239	0.
240	5.1695e-006
241	-4.6786e-006
242	-1.2317e-005
243	-2.004e-005
244	-2.7454e-005
245	-2.5799e-005
246	0.
247	0.
248	-1.8374e-005
249	-5.2271e-004
250	-5.3367e-005
251	-1.6889e-004
252	-2.661e-003
253	-3.0399e-004
254	-8.2678e-004
255	-4.3767e-004
256	-3.4252e-003
257	-3.8046e-003
258	-4.9303e-004
259	-6.1207e-004
260	-5.5002e-003
261	1.023e-004
262	7.4728e-004
263	5.0991e-004
264	1.4849e-004
265	7.5982e-004
266	5.6272e-004
267	2.6753e-005
268	7.4502e-004
269	-1.0766e-003
270	2.9149e-005
271	-2.0233e-004
272	-1.2497e-005
273	5.2365e-004
274	6.2134e-004
275	0.
276	1.2796e-002
277	-7.6169e-005
278	-6.3731e-004
279	0.
280	2.2797e-003
281	-4.353e-003
282	6.121e-003
283	1.1027e-002
284	-1.1948e-003
285	-6.9546e-004
286	-1.8252e-005
287	-1.8158e-003
288	1.0347e-002
289	-1.218e-003
290	0.
291	0.
292	0.
293	0.
294	0.
295	0.
296	0.
297	0.
298	-8.1793e-004
299	-8.4984e-004
300	-8.2914e-004
301	-9.0206e-004
302	-1.0333e-003
303	-9.948e-004
304	-9.9472e-004
305	0.
306	0.
307	0.
308	0.
309	0.
310	0.
311	0.
312	0.
313	0.
314	0.
315	0.
316	0.
317	0.
318	0.
319	0.
320	0.
321	0.
322	0.
323	-6.612e-003
324	-3.7522e-003
325	-5.6978e-003
326	-3.1668e-003
327	-3.6159e-003
328	-3.6435e-003
329	-3.6478e-003
330	-3.508e-003
331	-3.503e-003
332	-3.2859e-003
333	-5.5488e-003
334	-4.7606e-003
335	-5.9826e-003
336	-6.2794e-003
337	-6.5197e-003
338	-6.7736e-003
339	-6.6501e-003
340	-6.7188e-003
341	0.
342	-1.6323e-003
343	-2.6622e-003
344	-3.4427e-003
345	-4.3852e-003
346	-5.0013e-003
347	-5.481e-003
348	-5.8635e-003
349	-6.2726e-003
350	-6.5499e-003
351	-6.6846e-003
352	0.
353	0.
354	0.
355	1.9305e-005
356	3.6523e-005
357	1.1555e-004
358	2.8935e-004
359	9.069e-004
360	2.2391e-003
361	3.1607e-003
362	3.7492e-003
363	4.2025e-003
364	4.4139e-003
365	4.487e-003
366	4.4546e-003
367	4.4058e-003
368	4.2793e-003
369	4.0234e-003
370	3.6785e-003
371	3.1172e-003
372	1.5567e-003
373	0.
374	-5.9031e-003
375	-6.0263e-003
376	-5.9386e-003
377	-5.5956e-003
378	-5.5259e-003
379	-5.113e-003
380	-4.352e-003
381	-3.2101e-003
382	-2.2671e-003
383	-1.5351e-003
384	0.
385	0.
386	0.
387	0.
388	0.
389	0.
390	0.
391	0.
392	7.1297e-003
393	0.
394	0.
395	0.
396	0.
397	0.
398	0.
399	-2.9291e-004
400	-7.483e-004
401	-1.2442e-003
402	2.031e-003
403	3.565e-004
404	-3.149e-004
405	-2.8242e-005
406	1.7962e-004
407	-2.1075e-005
408	4.9259e-003
409	3.6255e-003
410	-3.6736e-003
411	-5.7415e-003
412	-6.1391e-003
413	-3.7983e-003
414	-5.1019e-003
415	-4.7514e-003
416	-6.5345e-003
417	-3.084e-003
418	-1.6041e-003
419	-6.483e-003
420	-5.4036e-003
421	-2.7051e-003
422	-6.4101e-003
423	-5.5076e-003
424	0.
425	0.
426	0.
427	0.
428	0.
429	0.
430	5.4508e-003
431	5.3785e-003
432	7.7035e-004
433	7.7286e-004
434	-1.3932e-003
435	-1.1611e-003
436	-1.6267e-003
437	-1.1861e-003
438	-4.9428e-004
439	4.3957e-004
440	-8.3385e-004
441	-1.3346e-003
442	-3.8481e-004
