Node Number	Directional Deformation (mm)
1	8.5935e-003
2	4.9512e-003
3	-0.28408
4	-0.34559
5	-0.38505
6	-0.41485
7	-0.29827
8	-0.1466
9	0.1821
10	9.9168e-002
11	0.59792
12	-0.39828
13	2.1229e-003
14	1.6935e-002
15	-3.9663e-002
16	7.9479e-003
17	6.7369e-003
18	4.4463e-003
19	6.7323e-003
20	0.6092
21	8.273e-003
22	1.0597e-002
23	3.572e-003
24	-2.2152e-002
25	-0.12454
26	-0.1609
27	-0.84261
28	-2.1758
29	-2.2921
30	-1.4513
31	-0.54127
32	5.6938e-002
33	0.2541
34	0.30822
35	0.43707
36	0.53357
37	1.6901e-002
38	1.0701e-002
39	-4.1985e-004
40	-6.3288e-003
41	-4.5984e-003
42	6.5635e-004
43	5.9568e-003
44	-0.15795
45	1.6829e-002
46	7.7089e-003
47	-8.1254e-003
48	-2.719e-002
49	-4.0895e-003
50	2.8005e-002
51	-4.9925e-002
52	-3.9662e-002
53	1.5944
54	0.97489
55	0.32941
56	-0.16978
57	-0.35268
58	-0.30837
59	-0.27276
60	-0.22637
61	-0.16559
62	-0.18752
63	-0.22765
64	-0.24892
65	-0.26995
66	-0.28116
67	2.0056e-002
68	7.1722e-003
69	4.5898e-003
70	1.7281e-003
71	-4.2072e-003
72	8.8226e-003
73	1.878e-002
74	0.69167
75	2.3601e-002
76	-1.594e-002
77	-4.9568e-002
78	0.32103
79	-0.62069
80	-2.2148
81	-0.30148
82	0.31439
83	0.25408
84	0.44476
85	0.58638
86	0.69035
87	0.6599
88	0.64005
89	0.62311
90	0.32341
91	-0.2103
92	1.4541e-002
93	-1.1631
94	-3.7232e-002
95	-1.6597
96	0.18903
97	2.1055e-003
98	-1.5733
99	0.50577
100	0.12116
101	-2.0861
102	0.18786
103	0.48041
104	-7.3645e-002
105	-0.2167
106	0.16211
107	1.5682e-002
108	3.3222e-002
109	-0.26783
110	4.5969e-003
111	0.71243
112	-0.31273
113	-6.8279e-003
114	0.57923
115	-3.1603e-002
116	-1.2824e-002
117	-0.39539
118	-9.896e-002
119	-0.11364
120	1.3554e-003
121	-0.26785
122	-0.65951
123	-0.36965
124	-4.3044e-002
125	0.40032
126	-0.13947
127	0.19285
128	-6.4596e-002
129	6.1907e-002
130	-1.3728e-002
131	-0.3079
132	-6.5009e-002
133	4.179e-002
134	-3.3149e-003
135	-0.29569
136	0.
137	0.
138	0.
139	0.
140	-5.7649e-004
141	-9.8032e-004
142	-1.5336e-003
143	-2.3615e-003
144	-2.2847e-003
145	-1.1862e-003
146	0.
147	0.
148	-1.6854e-003
149	-6.1234e-003
150	-4.3396e-003
