Node Number	Equivalent (von-Mises) Stress (MPa)
1	3.4822
2	2.0724
3	1.0043
4	1.3884
5	2.4502
6	3.4881
7	5.0877
8	9.7818
9	10.189
10	13.744
11	54.837
12	68.089
13	100.65
14	84.541
15	24.233
16	12.385
17	4.2452
18	2.3877
19	3.2442
20	0.85351
21	0.96462
22	2.5432
23	6.0638
24	12.14
25	14.526
26	30.347
27	77.229
28	89.328
29	31.149
30	24.733
31	6.7422
32	5.8206
33	3.8657
34	3.6132
35	2.7713
36	1.0638
37	4.0405
38	1.355
39	1.6176
40	2.0574
41	3.328
42	2.858
43	3.206
44	0.43433
45	1.1268
46	9.2305
47	10.031
48	32.951
49	27.502
50	44.465
51	72.607
52	85.993
53	43.028
54	21.278
55	28.385
56	17.444
57	10.87
58	6.1234
59	3.2286
60	1.033
61	0.77042
62	2.0641
63	1.6309
64	1.2324
65	0.62411
66	0.78058
67	1.4451
68	1.3183
69	2.6071
70	2.0061
71	2.8223
72	2.4406
73	0.77595
74	0.61836
75	3.7164
76	7.3251
77	24.691
78	15.867
79	55.493
80	67.455
81	27.902
82	24.591
83	14.553
84	5.7997
85	2.1049
86	1.1728
87	1.4469
88	1.1041
89	0.38939
90	4.7383
91	38.215
92	7.7594
93	33.086
94	2.6435
95	24.854
96	8.3639
97	4.7129
98	26.114
99	2.924
100	20.413
101	28.988
102	7.2981
103	1.547
104	11.653
105	11.968
106	50.715
107	10.056
108	90.603
109	8.7522
110	8.1842
111	65.718
112	5.5841
113	8.5723
114	12.237
115	99.739
116	2.4254
117	2.2604
118	59.395
119	40.167
120	3.272
121	2.9286
122	17.745
123	7.146
124	9.1804
125	46.46
126	16.33
127	39.994
128	63.282
129	18.495
130	2.5614
131	2.014
132	19.955
133	64.247
134	13.417
135	6.2596
136	6.1561
137	31.815
138	22.923
139	23.108
140	37.857
141	123.19
142	146.74
143	33.874
144	20.949
145	18.074
146	8.5851
147	16.525
148	7.5939
149	4.1054
150	14.799
151	11.138
152	15.662
153	18.082
154	33.222
155	18.379
156	103.9
157	123.45
158	286.64
159	221.59
160	114.08
161	48.762
162	0.31641
163	0.21477
164	0.26092
165	0.32254
166	0.83621
167	1.4669
168	2.2526
169	3.1927
170	4.0801
171	7.2071
172	0.38752
173	0.23664
174	0.18134
175	0.15814
176	0.27503
177	0.29672
178	0.22415
179	6.204
180	4.144
181	2.5947
182	2.3049
183	1.785
184	0.94218
185	0.71511
186	0.34723
187	0.22769
188	0.2864
189	0.24131
190	0.36083
191	0.24058
192	0.29933
193	0.28876
194	0.24215
195	0.16514
196	0.22301
197	0.26074
198	24.971
199	2.7238
200	2.2775
201	3.4027
202	10.484
203	27.234
204	26.492
205	37.665
206	23.842
207	1.4686
208	8.5699
209	0.8937
210	1.0103
211	4.9531
212	17.293
213	17.293
214	16.399
215	19.183
216	19.812
217	15.207
218	13.977
219	7.0379
220	5.3687
221	2.2593
222	2.2593
223	1.7345
224	1.2171
225	0.87164
226	0.34029
227	0.15822
228	0.55315
229	1.0138
230	92.943
231	0.76085
232	1.3958
233	9.685
234	16.535
235	17.944
236	8.037
237	58.685
238	2.2137
239	2.8315
240	2.5635
241	1.0701
242	1.2856
243	0.70206
244	147.79
245	144.77
246	535.94
247	144.92
248	131.3
249	44.381
250	23.724
251	19.101
252	39.521
253	9.604
254	3.1017
255	119.34
256	10.726
257	57.392
258	167.21
259	2.8847
260	34.688
261	2.0175
262	16.229
263	0.71903
264	0.10578
265	0.14549
266	4.6565
267	1.9235
268	0.36972
269	1.7397
270	0.62899
271	1.8846
272	0.20669
273	1.1141
274	0.1768
275	4.6092
276	1.1683
277	5.4572
278	0.25132
279	0.51736
280	0.80835
281	2.3748
282	0.15878
283	1.471
284	6.0294
285	7.9154
286	14.378
287	30.801
288	12.983
289	1.4393
290	1.8843
291	43.057
292	1.9124
293	86.237
294	4.3486
295	0.17944
296	43.602
297	27.761
298	13.726
299	80.445
300	0.51603
301	29.211
302	22.973
303	2.578e-003
304	1.7766e-002
305	2.1119e-003
306	5.4689e-002
307	1.8448e-002
308	6.9279e-003
309	9.7777e-003
310	5.2666e-002
311	5.503e-002
312	3.9286e-002
313	1.7135e-002
314	1.8384e-002
315	1.2859e-002
