Node Number	Equivalent (von-Mises) Stress (MPa)
1	1.5146e-011
2	1.0037e-011
3	1.4249e-013
4	2.2016e-013
5	3.6154e-013
6	4.0952e-013
7	6.5754e-013
8	1.4009e-012
9	1.6082e-012
10	9.7194e-013
11	3.871e-012
12	3.1075e-012
13	1.8622e-012
14	2.5789e-012
15	2.9882e-012
16	3.4793e-012
17	4.0455e-012
18	9.1859e-012
19	1.3748e-011
20	9.9962e-014
21	7.0051e-012
22	1.407e-011
23	4.5756e-012
24	3.7835e-012
25	2.5905e-012
26	2.1797e-012
27	1.8468e-012
28	3.0803e-012
29	2.3815e-012
30	4.6348e-012
31	1.147e-012
32	7.2439e-013
33	3.9964e-013
34	5.6135e-013
35	4.0429e-013
36	4.1372e-014
37	5.271e-012
38	1.8038e-012
39	3.4205e-012
40	7.347e-012
41	1.5679e-011
42	9.1097e-012
43	8.2663e-012
44	9.7182e-015
45	1.6027e-012
46	3.1949e-012
47	4.3658e-012
48	4.9588e-012
49	2.0199e-012
50	3.085e-012
51	1.6243e-012
52	1.522e-012
53	7.6942e-013
54	6.4202e-013
55	3.6948e-013
56	2.99e-013
57	4.2171e-013
58	1.1275e-013
59	1.3557e-013
60	4.7248e-014
61	3.9135e-014
62	2.1949e-013
63	1.4075e-013
64	2.2175e-014
65	1.2943e-013
66	1.4443e-013
67	2.9667e-012
68	1.0324e-011
69	5.263e-012
70	4.9735e-012
71	8.151e-012
72	9.9928e-013
73	2.2491e-012
74	2.8782e-014
75	1.5034e-012
76	2.3727e-012
77	3.0198e-012
78	1.6153e-012
79	1.733e-012
80	1.2034e-012
81	4.9939e-013
82	1.8866e-013
83	4.6479e-013
84	1.8081e-013
85	6.6114e-014
86	5.8229e-014
87	1.291e-013
88	2.3463e-013
89	7.7942e-014
90	2.628e-013
91	9.6429e-013
92	2.6269e-012
93	2.2232e-012
94	8.7147e-013
95	1.9542e-012
96	1.4762e-013
97	4.2893e-012
98	5.8831e-013
99	7.2936e-014
100	1.7998e-012
101	1.1274e-012
102	1.7807e-013
103	4.4561e-014
104	2.6189e-012
105	3.1319e-013
106	3.3445e-012
107	3.296e-012
108	3.0162e-012
109	5.3972e-013
110	4.2622e-012
111	2.4836e-012
112	1.1939e-013
113	2.6184e-012
114	1.4961e-012
115	2.4041e-012
116	2.1033e-012
117	1.5507e-013
118	1.4554e-012
119	2.7394e-012
120	2.256e-012
121	1.1713e-013
122	4.0682e-013
123	2.0511e-013
124	2.1167e-012
125	4.1259e-012
126	6.5941e-013
127	2.2679e-012
128	2.9407e-012
129	1.6371e-012
130	3.8897e-012
131	9.9626e-014
132	3.4967e-013
133	4.2191e-012
134	6.1719e-012
135	7.0737e-013
136	2.0744e-013
137	6.6522e-013
138	4.18e-013
139	9.4937e-013
140	9.4663e-013
141	1.6595e-012
142	1.385e-012
143	1.4799e-012
144	2.8707e-012
145	1.1691e-012
146	1.9372e-013
147	6.7585e-013
148	3.1644e-013
149	8.0547e-013
150	3.5376e-013
151	2.4193e-013
152	4.3199e-013
153	3.2081e-013
154	8.9389e-013
155	1.2772e-012
156	1.1895e-012
157	2.9739e-012
158	3.2403e-012
159	3.292e-012
160	4.2904e-012
161	3.5168e-012
162	1.4627e-014
163	1.2431e-014
164	1.301e-014
165	1.337e-014
166	1.1298e-014
167	1.4405e-014
168	3.4924e-014
169	4.7154e-014
170	1.1364e-013
171	1.9641e-013
172	1.334e-014
173	1.0457e-014
174	6.9548e-015
175	5.7986e-015
176	5.1118e-015
177	6.9452e-015
178	1.1043e-014
179	1.8782e-013
180	1.036e-013
181	5.86e-014
182	5.2372e-014
183	3.657e-014
184	2.766e-014
185	2.2748e-014
186	1.9143e-014
187	1.3879e-014
188	1.22e-014
189	1.318e-014
190	1.3617e-014
191	1.1822e-014
192	8.633e-015
193	5.4086e-015
194	5.5138e-015
195	6.2129e-015
196	9.037e-015
197	1.281e-014
198	1.9033e-012
199	2.5556e-012
200	2.4049e-012
201	2.2313e-012
202	1.9798e-012
203	1.5755e-012
204	1.4049e-012
205	1.3646e-012
206	2.1875e-012
207	6.1876e-013
208	3.8932e-013
209	4.3457e-013
210	3.2005e-013
211	1.4878e-012
212	2.0728e-012
213	2.0728e-012
214	2.1271e-012
215	8.3515e-013
216	5.6631e-013
217	5.6527e-013
218	3.3397e-013
219	2.3686e-013
220	1.7353e-013
221	4.8037e-014
222	4.8037e-014
223	3.9095e-014
224	3.1918e-014
225	2.707e-014
226	2.0894e-014
227	1.3324e-014
228	5.2394e-013
229	2.8151e-013
230	1.0854e-012
231	7.4628e-013
232	8.6762e-013
233	2.7594e-012
234	2.5132e-012
235	2.0454e-012
236	1.6472e-012
237	6.4917e-013
238	2.0231e-012
239	4.7961e-012
240	2.1916e-012
241	2.4852e-012
242	7.5088e-013
243	6.2128e-013
244	1.576e-012
245	3.0442e-012
246	4.8633e-012
247	2.5511e-012
248	6.4346e-012
249	4.3031e-012
250	9.6694e-013
251	2.4328e-012
252	2.4917e-012
253	1.9268e-012
254	2.8627e-012
255	2.1082e-012
256	2.4005e-012
257	1.5873e-012
258	2.3307e-012
259	1.3174e-012
260	9.6696e-013
261	8.2522e-013
262	1.7673e-012
263	2.0992e-014
264	7.9486e-015
265	1.0967e-014
266	2.2171e-013
267	6.4001e-014
268	1.4607e-014
269	5.818e-014
270	1.2223e-014
271	7.0483e-014
272	6.9968e-015
273	2.8892e-014
274	5.5908e-015
275	1.5886e-013
276	2.0166e-014
277	1.8053e-013
278	1.0861e-014
279	1.2551e-014
280	3.8429e-014
281	5.9148e-014
282	1.3559e-014
283	3.2717e-014
284	2.0554e-013
285	2.2033e-013
286	6.3144e-013
287	9.9316e-013
288	6.1303e-013
289	2.1587e-014
290	5.4285e-014
291	1.85e-012
292	7.4912e-013
293	1.8679e-012
294	1.9469e-012
295	1.0563e-014
296	1.0745e-012
297	6.5341e-013
298	2.3344e-012
299	1.2574e-012
300	2.2301e-014
301	1.9249e-012
302	3.7625e-013
303	7.1538e-013
304	8.8409e-013
305	6.532e-013
306	1.4071e-012
307	3.8656e-013
308	3.9381e-013
309	9.1865e-013
310	4.022e-013
311	1.1406e-012
312	5.2807e-013
313	4.4301e-013
314	4.6404e-013
315	3.5591e-013
316	5.0169e-013
317	2.5466e-013
318	2.7088e-013
319	4.2754e-013
320	2.504e-013
321	2.6281e-013
322	1.2717e-012
323	1.0015e-012
324	5.5489e-013
325	4.6264e-013
326	6.3356e-013
327	5.4383e-013
328	4.2297e-013
329	7.1974e-013
330	1.2362e-012
331	7.6095e-013
332	4.2974e-013
333	5.3956e-013
334	7.473e-013
335	5.6871e-013
336	5.4803e-013
337	2.1421e-012
338	4.3465e-013
339	3.5634e-013
340	7.7896e-013
341	4.1323e-013
342	3.8271e-013
343	3.0076e-013
344	6.0454e-013
345	1.0636e-012
346	6.5307e-013
347	5.3798e-013
348	1.7371e-012
349	4.9506e-013
350	9.0019e-013
351	1.001e-012
352	1.8605e-013
353	7.0533e-013
354	1.5329e-012
355	1.3578e-012
356	4.5794e-013
357	1.7337e-012
358	1.5174e-013
359	1.4747e-013
360	4.0148e-013
361	4.5803e-013
362	6.9821e-013
363	6.2323e-013
364	3.2965e-013
365	1.0796e-012
366	3.3092e-013
367	3.7909e-013
368	6.0519e-013
369	1.3455e-012
370	2.6192e-013
371	6.1645e-013
372	3.1694e-013
373	4.0348e-013
374	3.3852e-013
375	4.3078e-013
376	4.715e-013
377	2.1372e-013
378	7.2006e-013
379	1.1197e-012
380	4.3212e-013
381	3.5877e-013
