Node Number	Equivalent (von-Mises) Stress (MPa)
1	3.2296
2	1.9199
3	19.29
4	27.857
5	41.142
6	121.93
7	175.53
8	206.63
9	195.3
10	548.59
11	1150.9
12	309.98
13	615.9
14	152.55
15	76.911
16	33.01
17	11.573
18	6.7636
19	3.9446
20	14.686
21	1.099
22	2.2016
23	13.99
24	25.06
25	37.391
26	159.06
27	400.1
28	712.83
29	1238.6
30	896.66
31	382.37
32	421.49
33	100.95
34	124.19
35	19.684
36	11.118
37	8.9137
38	5.454
39	2.6023
40	3.2041
41	6.0264
42	7.1769
43	3.1893
44	0.35954
45	6.7327
46	12.535
47	15.138
48	34.29
49	174.03
50	219.54
51	305.38
52	1044.1
53	1905.3
54	443.27
55	505.88
56	460.51
57	288.95
58	51.259
59	20.984
60	2.2514
61	2.1073
62	13.107
63	9.7806
64	7.6211
65	19.328
66	19.554
67	7.5795
68	2.4423
69	3.6259
70	4.195
71	5.6924
72	3.7182
73	4.6096
74	0.55134
75	6.3389
76	50.495
77	71.873
78	150.12
79	346.7
80	1121.
81	859.67
82	255.46
83	355.21
84	69.535
85	5.0068
86	2.5235
87	9.9248
88	19.445
89	9.4503
90	111.1
91	191.79
92	25.185
93	778.05
94	20.463
95	564.64
96	178.15
97	13.417
98	887.59
99	17.755
100	43.471
101	730.95
102	148.83
103	13.876
104	38.077
105	88.115
106	910.54
107	73.696
108	262.45
109	303.14
110	58.849
111	1708.4
112	132.15
113	21.508
114	263.69
115	581.87
116	4.8385
117	43.931
118	1430.5
119	362.49
120	4.2278
121	16.85
122	219.94
123	170.06
124	21.438
125	995.59
126	176.17
127	861.38
128	415.41
129	86.369
130	4.9845
131	9.9028
132	265.8
133	109.78
134	111.45
135	236.24
136	902.54
137	1332.2
138	1043.6
139	1270.2
140	1037.2
141	2220.4
142	2186.5
143	687.23
144	969.58
145	1030.6
146	1057.
147	1174.6
148	888.07
149	603.89
150	640.83
151	632.5
152	653.7
153	911.11
154	1616.1
155	1200.5
156	1509.
157	1995.7
158	2842.4
159	2075.7
160	963.72
161	1256.9
162	43.947
163	30.391
164	30.168
165	34.236
166	80.988
167	146.75
168	230.04
169	367.73
170	452.06
171	827.52
172	42.504
173	25.427
174	20.519
175	13.414
176	21.957
177	30.155
178	29.91
179	830.2
180	464.02
181	254.44
182	209.9
183	122.07
184	41.111
185	28.044
186	8.8374
187	27.524
188	33.832
189	32.793
190	44.126
191	29.201
192	30.872
193	25.677
194	18.296
195	16.415
196	28.439
197	31.508
198	1011.5
199	77.942
200	140.36
201	231.6
202	241.91
203	333.1
204	538.03
205	726.56
206	838.81
207	112.2
208	824.23
209	64.223
210	113.85
211	203.88
212	354.55
213	354.55
214	494.17
215	902.66
216	1344.4
217	1261.2
218	932.75
219	774.82
220	547.36
221	206.49
222	206.49
223	131.75
224	64.926
225	57.086
226	28.931
227	27.727
228	49.148
229	48.835
230	1385.
231	47.578
232	117.53
233	280.74
234	353.22
235	422.34
236	454.46
237	975.2
238	90.011
239	81.224
240	68.581
241	60.713
242	40.873
243	42.891
244	877.
245	1744.5
246	4773.5
247	1101.8
248	1207.6
249	894.28
250	1111.1
251	193.38
252	355.45
253	91.206
254	89.059
255	505.82
256	197.75
257	593.46
258	788.18
259	39.178
260	664.35
261	58.337
262	301.
263	52.73
264	7.4126
265	21.322
266	211.61
267	131.03
268	14.207
269	246.06
270	40.289
271	196.9
272	19.556
273	86.277
274	16.471
275	333.17
276	81.181
277	524.
278	28.708
279	51.206
280	112.92
281	231.74
282	16.76
283	99.035
284	595.91
285	523.23
286	157.3
287	249.52
288	663.45
289	138.73
290	222.68
291	915.38
292	68.126
293	1426.3
294	138.52
295	23.945
296	1080.4
297	1173.4
298	372.7
299	1318.4
300	26.047
301	1000.4
302	288.83
303	528.54
304	1023.4
305	479.73
306	1928.3
307	1160.6
308	807.45
309	716.86
310	1493.6
311	1606.7
312	1449.1
313	706.36
314	841.61
315	553.33
316	663.71
317	606.64
318	521.97
319	313.01
320	478.2
321	806.67
322	605.37
323	372.4
324	566.68
325	670.73
326	642.05
327	456.99
328	414.7
329	367.85
330	285.49
331	691.85
332	552.98
333	381.25
334	371.74
335	476.27
336	573.24
337	614.28
338	377.
339	171.66
340	209.43
341	313.37
342	149.97
343	181.49
344	212.97
345	133.44
346	374.48
347	2049.4
348	370.86
349	107.31
350	654.74
351	569.7
352	569.7
353	569.7
354	177.23
355	84.238
356	97.502
357	45.11
358	212.89
359	511.79
360	1768.7
361	1049.
362	1077.8
363	1348.3
364	1385.9
365	1334.2
366	1785.7
367	155.38
368	266.75
369	8.1057
370	21.941
371	46.796
372	78.33
373	136.3
374	414.94
375	639.55
376	1759.7
377	1250.1
378	661.08
379	332.
380	232.15
381	224.85
382	178.93
383	238.02
384	338.61
385	225.99
386	386.37
387	263.87
388	6.6026
389	1156.5
390	698.94
391	448.14
392	185.02
393	103.37
394	49.253
395	26.247
396	11.447
397	81.625
398	43.274
399	37.96
400	22.805
401	14.99
402	11.364
403	526.1
404	1228.1
405	1488.2
406	1037.6
407	738.26
408	953.89
409	58.95
410	34.432
411	22.134
412	3.1545
413	4.0161
414	3.5769
415	587.23
416	1595.8
417	259.37
418	302.91
419	230.46
420	296.01
421	106.98
422	30.877
423	787.7
424	66.331
425	536.04
426	827.72
427	18.284
428	537.68
429	12.425
430	231.24
431	63.917
432	626.31
433	37.886
434	190.75
435	236.27
436	388.54
437	345.37
438	409.41
439	269.6
440	325.98
441	406.42
442	241.65
443	518.09
444	280.08
445	351.13
446	449.95
447	596.15
448	413.82
449	237.06
450	349.88
451	278.43
452	313.05
453	305.14
454	290.15
455	104.43
456	140.15
457	114.17
458	87.747
459	716.33
460	220.26
461	152.76
462	158.84
463	90.077
464	786.13
465	1167.5
466	193.1
467	72.544
468	357.48
469	161.39
470	403.22
471	720.08
472	61.279
473	85.855
474	96.293
