Node Number	Directional Deformation (mm)
1	-4.7741e-003
2	-2.0453e-003
3	-0.28026
4	-0.28642
5	-0.28279
6	-0.30522
7	-0.26036
8	-0.139
9	-4.304e-002
10	-4.3332e-002
11	-0.11181
12	4.1296e-002
13	-3.4632e-002
14	8.5524e-003
15	-1.0507e-002
16	6.3808e-003
17	-4.2182e-006
18	-7.191e-003
19	-7.0015e-003
20	-0.14433
21	-4.0925e-003
22	-6.0421e-003
23	-1.1114e-002
24	-7.1482e-003
25	-2.5484e-002
26	-9.0107e-002
27	-9.9137e-002
28	-0.10685
29	-0.17625
30	-0.3197
31	-0.2961
32	-0.19262
33	-0.13358
34	-0.18922
35	-0.15586
36	-0.1501
37	-4.7346e-003
38	-6.4062e-003
39	-4.7559e-003
40	-8.4825e-004
41	3.2089e-003
42	7.621e-004
43	-3.548e-003
44	-0.14871
45	-5.1829e-003
46	-1.053e-002
47	2.4105e-003
48	-7.4713e-003
49	2.8059e-002
50	3.3032e-002
51	2.3162e-002
52	-1.9088e-002
53	-1.3565e-002
54	-0.48731
55	-0.4275
56	-0.30491
57	-7.9315e-002
58	-0.13771
59	-0.12216
60	-0.14781
61	-0.1535
62	-0.1603
63	-0.1635
64	-0.16806
65	-0.21775
66	-0.2624
67	-5.5626e-003
68	-2.5561e-003
69	-1.4689e-003
70	1.0071e-003
71	3.795e-004
72	-3.8969e-003
73	-5.9607e-003
74	-0.21998
75	-6.9779e-003
76	-1.2992e-002
77	-3.928e-002
78	7.1237e-002
79	-2.2414e-002
80	-0.61536
81	-8.0576e-002
82	9.1083e-002
83	6.5704e-002
84	-0.12516
85	-0.20133
86	-0.20409
87	-0.18093
88	-0.15709
89	-0.14794
90	-0.2343
91	4.8868e-002
92	1.4821e-002
93	-0.22245
94	3.0718e-003
95	0.15635
96	-7.5403e-002
97	-2.4797e-003
98	6.5594e-002
99	-0.19729
100	-5.3119e-002
101	-1.1842e-004
102	-0.26867
103	-0.13762
104	3.715e-003
105	-0.10849
106	-2.9085e-002
107	6.2054e-003
108	5.4475e-003
109	-0.16721
110	-3.4596e-002
111	3.7058e-002
112	-9.4169e-002
113	7.3308e-003
114	6.2833e-002
115	-1.5267e-002
116	-3.5099e-003
117	-0.19293
118	-1.884e-002
119	-2.1394e-002
120	-3.8756e-003
121	-0.158
122	-0.2084
123	-0.14251
124	1.2016e-002
125	1.1075e-003
126	-7.9267e-002
127	-8.2997e-002
128	2.6462e-002
129	5.8276e-003
130	3.5239e-003
131	-0.16979
132	-0.31951
133	-2.8888e-002
134	3.4437e-003
135	-0.24837
136	0.
137	0.
138	-2.3239e-005
139	-2.5139e-005
140	-2.5594e-005
141	-1.2849e-005
142	2.5178e-005
143	3.0279e-005
