Node Number	Equivalent (von-Mises) Stress (MPa)
1	5.1728
2	3.1512
3	1.123
4	2.3912
5	6.3665
6	6.1607
7	11.507
8	23.728
9	27.26
10	41.64
11	84.829
12	111.48
13	135.58
14	109.26
15	40.599
16	21.173
17	7.5362
18	4.0198
19	4.6301
20	0.86887
21	1.5198
22	4.2941
23	10.587
24	20.64
25	26.341
26	31.644
27	106.31
28	124.71
29	37.834
30	98.984
31	28.104
32	20.156
33	14.004
34	12.13
35	10.236
36	1.8516
37	5.2357
38	1.6487
39	2.0454
40	2.8553
41	4.8445
42	3.9993
43	4.5024
44	1.7323
45	1.4504
46	13.414
47	15.083
48	49.715
49	36.745
50	140.11
51	61.262
52	452.08
53	104.14
54	52.877
55	49.897
56	40.351
57	25.026
58	11.789
59	7.2534
60	3.3475
61	1.9961
62	3.977
63	3.1893
64	4.024
65	3.1967
66	1.881
67	1.6744
68	1.9641
69	4.2001
70	3.0499
71	4.2907
72	3.6498
73	1.25
74	2.4937
75	5.6411
76	10.384
77	33.518
78	39.151
79	75.195
80	138.79
81	86.615
82	53.367
83	36.553
84	16.141
85	6.6125
86	3.5416
87	5.0654
88	7.2046
89	2.2799
90	13.926
91	56.716
92	13.972
93	71.589
94	4.2566
95	60.756
96	21.233
97	8.4586
98	53.083
99	7.1801
100	30.221
101	40.771
102	22.522
103	3.755
104	21.532
105	24.329
106	119.12
107	22.69
108	138.43
109	17.034
110	12.318
111	131.6
112	11.419
113	14.912
114	29.438
115	173.42
116	3.8362
117	4.837
118	105.4
119	165.58
120	5.3388
121	5.9612
122	43.56
123	16.246
124	15.466
125	101.3
126	39.011
127	68.325
128	101.68
129	25.379
130	3.8299
131	4.3373
132	40.388
133	119.73
134	7.6138
135	11.
136	18.585
137	30.297
138	19.383
139	42.946
140	87.771
141	201.26
142	151.14
143	56.523
144	77.928
145	21.639
146	20.656
147	16.792
148	10.311
149	18.211
150	23.695
151	14.084
152	29.116
153	16.605
154	47.777
155	45.314
156	271.17
157	354.59
158	606.83
159	335.07
160	254.91
161	98.813
162	0.62473
163	0.58729
164	0.67335
165	0.92671
166	1.2806
167	1.8433
168	3.7117
169	6.1312
170	14.768
171	0.59613
172	0.46335
173	0.37812
174	0.15377
175	0.21823
176	0.37666
177	0.55115
178	14.713
179	4.8637
180	0.8047
181	0.8047
182	0.41148
183	0.41869
184	0.429
185	0.57146
186	0.63625
187	0.58891
188	0.72389
189	0.56014
190	0.40883
191	0.30782
192	0.18667
193	0.33269
194	0.41343
195	0.53404
196	57.203
197	6.1424
198	5.6836
199	9.0032
200	18.691
201	45.139
202	42.244
203	61.745
204	63.401
205	2.8574
206	18.182
207	1.8032
208	1.3446
209	4.2539
210	16.421
211	16.421
212	21.437
213	58.483
214	47.896
215	33.156
216	11.516
217	13.207
218	8.1734
219	1.1852
220	0.75921
