Node Number	Equivalent (von-Mises) Stress (MPa)
1	5.9723
2	2.9525
3	25.882
4	38.189
5	59.584
6	231.21
7	240.3
8	283.42
9	294.42
10	779.52
11	1280.7
12	414.15
13	790.64
14	214.2
15	132.84
16	47.806
17	17.477
18	6.1926
19	7.8678
20	20.595
21	1.7922
22	2.9928
23	23.534
24	38.211
25	67.986
26	197.94
27	646.73
28	948.26
29	1504.1
30	1143.
31	575.67
32	577.6
33	128.65
34	246.9
35	43.657
36	17.72
37	14.59
38	7.2035
39	4.6487
40	6.2425
41	10.157
42	11.292
43	7.812
44	1.892
45	8.3125
46	30.971
47	25.553
48	58.152
49	267.31
50	350.32
51	478.38
52	1391.2
53	2334.5
54	744.66
55	738.09
56	511.35
57	338.25
58	113.44
59	38.188
60	4.0757
61	3.6062
62	15.798
63	8.5518
64	11.993
65	24.28
66	25.191
67	9.6615
68	2.2502
69	4.6518
70	7.7634
71	10.672
72	8.5619
73	4.8638
74	3.2149
75	15.32
76	61.985
77	135.95
78	215.6
79	604.07
80	1349.2
81	1164.8
82	338.03
83	361.79
84	105.22
85	8.0802
86	5.4428
87	9.2041
88	29.004
89	12.275
90	157.76
91	342.51
92	26.344
93	1162.4
94	21.585
95	664.15
96	291.97
97	18.789
98	1292.
99	29.833
100	81.228
101	979.92
102	234.99
103	31.244
104	58.852
105	119.27
106	1364.2
107	105.27
108	501.25
109	392.14
110	80.917
111	2443.2
112	186.87
113	20.544
114	452.97
115	927.74
116	8.7028
117	94.146
118	1892.
119	384.85
120	5.7448
121	26.597
122	369.88
123	178.86
124	20.164
125	1557.2
126	219.74
127	1100.3
128	652.21
129	106.83
130	7.867
131	15.471
132	372.01
133	271.02
134	166.75
135	301.4
136	1749.3
137	2157.5
138	1742.9
139	1853.7
140	1939.4
141	2103.4
142	2732.5
143	1861.3
144	1462.9
145	1063.6
146	1542.6
147	1314.6
148	1103.4
149	989.32
150	995.8
151	1142.9
152	1078.8
153	1461.2
154	2070.2
155	1958.
156	2040.1
157	4731.9
158	5314.2
159	4362.3
160	2898.6
161	1702.9
162	43.409
163	30.579
164	43.602
165	89.69
166	251.72
167	393.65
168	375.1
169	677.12
170	1225.5
171	69.203
172	47.082
173	43.428
174	24.449
175	27.17
176	33.352
177	33.864
178	1463.1
179	597.81
180	356.3
181	356.3
182	146.07
183	102.69
184	24.654
185	46.388
186	35.79
187	30.377
188	74.884
189	34.819
190	36.011
191	27.476
192	24.992
193	39.142
194	49.094
195	64.544
196	1341.9
197	92.916
198	201.15
199	331.34
200	343.97
201	500.53
202	748.71
203	978.54
204	1082.8
205	154.71
206	1135.3
207	89.72
208	165.17
209	293.77
210	488.3
211	488.3
212	680.4
213	1169.4
214	1726.8
215	1780.2
216	1571.
217	1347.
218	984.38
219	391.87
220	325.59
221	247.12
222	135.85
223	135.85
224	50.569
225	50.104
226	61.259
227	68.828
228	1607.3
229	68.265
230	159.94
231	378.66
232	480.3
233	600.98
234	692.05
235	1217.3
236	112.94
237	130.35
238	97.353
239	70.927
240	56.945
241	60.294
242	1338.3
243	2344.7
244	5754.4
245	1963.2
246	1836.8
247	1034.3
248	1448.7
249	248.73
250	496.87
251	156.85
252	113.53
253	729.76
254	292.33
255	870.42
256	1194.
257	73.527
258	873.7
259	90.985
260	426.95
261	76.592
262	18.01
263	32.384
264	284.5
265	231.54
266	75.048
267	243.24
268	483.3
269	89.206
270	211.01
271	35.277
272	761.45
273	25.906
274	692.53
275	271.29
276	197.19
277	361.04
278	827.75
279	251.43
280	349.38
281	965.28
282	2360.8
283	1268.9
284	2021.2
285	533.8
