Node Number	Equivalent (von-Mises) Stress (MPa)
1	8.6414
2	5.9688
3	22.879
4	13.174
5	10.801
6	17.432
7	21.71
8	46.409
9	49.91
10	26.969
11	106.85
12	176.24
13	56.205
14	430.3
15	136.33
16	8.8043
17	7.6754
18	12.32
19	9.093
20	37.312
21	4.841
22	11.269
23	8.0929
24	17.791
25	87.405
26	287.24
27	143.15
28	355.11
29	94.983
30	134.86
31	34.395
32	20.071
33	15.176
34	17.342
35	15.378
36	15.751
37	15.635
38	6.4986
39	3.9564
40	5.6524
41	4.0768
42	6.4082
43	8.0097
44	1.0165
45	5.1333
46	18.343
47	22.304
48	56.333
49	90.71
50	163.14
51	92.663
52	83.231
53	57.624
54	20.295
55	28.473
56	14.852
57	18.409
58	9.5299
59	7.1938
60	3.0564
61	2.4991
62	10.605
63	6.1409
64	3.9797
65	16.079
66	12.497
67	9.1588
68	3.6464
69	2.6159
70	4.6687
71	10.101
72	5.8257
73	3.3151
74	2.169
75	5.4511
76	39.008
77	57.546
78	76.54
79	65.877
80	59.85
81	35.013
82	12.377
83	14.578
84	7.6604
85	3.6316
86	4.3082
87	3.9682
88	8.1281
89	10.329
90	5.3717
91	76.745
92	32.644
93	63.273
94	11.43
95	61.163
96	12.4
97	7.2901
98	33.545
99	3.272
100	48.163
101	87.763
102	3.5739
103	4.3059
104	33.274
105	12.412
106	142.89
107	37.204
108	72.315
109	24.331
110	63.095
111	85.405
112	13.274
113	8.1778
114	47.711
115	181.27
116	7.3266
117	16.501
118	201.25
119	71.834
120	3.5026
121	7.1838
122	14.663
123	8.4358
124	10.855
125	117.63
126	25.601
127	82.062
128	147.31
129	134.09
130	6.2517
131	6.094
132	18.381
133	80.967
134	79.458
135	26.311
136	51.995
137	22.474
138	30.697
139	21.679
140	21.473
141	20.793
142	15.035
143	13.886
144	17.091
145	18.215
146	31.689
147	26.691
148	29.47
149	36.851
150	44.637
151	79.1
152	31.739
153	53.418
154	0.39529
155	21.076
156	15.761
157	8.7583
158	4.6619
159	1.4902
160	0.38506
161	0.41613
162	0.36385
163	0.39144
164	0.29676
165	0.20705
166	0.18729
167	0.17207
168	0.187
169	0.21311
170	0.35213
171	19.042
172	10.301
173	6.7381
174	3.2004
175	2.0496
176	0.57802
177	0.3824
178	0.33237
179	0.28968
180	113.8
181	55.203
182	48.271
183	120.83
184	180.99
185	244.81
186	220.72
187	44.106
188	122.83
189	66.469
190	71.721
191	75.009
192	140.67
193	61.993
194	254.05
195	119.69
196	1.3663
197	2.066
198	2.9984
199	10.765
200	15.199
201	25.049
202	116.93
203	1.996
204	2.024
205	0.41618
206	0.3727
207	0.34778
208	0.23935
209	0.18344
210	3.0844
211	4.607
212	8.8751
213	13.648
214	18.348
215	18.737
216	37.554
217	44.094
218	26.571
219	23.241
220	13.276
221	13.276
222	6.5839
223	3.3143
224	5.1236
225	4.0555
226	7.3448
227	16.932
228	19.022
229	9.1867
230	32.926
231	2.7397
232	3.4786
233	6.0798
234	6.4193
235	7.6811
236	4.9874
237	0.32146
238	4.0556
239	21.774
240	0.21949
241	0.16797
242	0.18034
243	0.17355
244	0.18146
245	0.31832
246	32.553
247	3.5905
248	22.085
249	16.892
250	0.1709
251	3.5039
252	0.27057
253	0.2011
254	7.3634
255	0.51745
256	24.856
257	17.779
258	88.854
259	9.6861
260	93.079
261	7.7596
262	6.8361
263	30.264
264	51.302
265	26.635
266	4.8767
267	0.99441
268	7.0685
269	2.5392
270	0.43073
271	10.423
272	0.33544
273	1.672
274	14.386
275	0.84734
276	0.22522
277	0.32076
278	4.9601
279	12.444
280	0.28473
281	29.261
282	23.627
283	32.604
284	0.33639
285	4.1499
286	2.0087
287	60.481
288	8.4056
289	26.681
290	71.784
291	55.677
292	10.952
293	4.1801
294	44.962
295	2.4591
296	0.25503
297	92.114
298	5.3397
299	3.4539
300	1.1294
301	1.5392
302	3.9683
303	4.5234
304	5.218
305	2.322
306	1.8176
307	2.8958
308	4.7287
309	5.3621
310	4.1925
311	4.5274
312	4.1634
313	4.8045
314	4.9669e-002
315	4.7273
316	2.1943
317	1.0153
318	0.58171
319	0.23151
320	8.5521e-002
321	0.54398
322	0.21648
323	0.1235
324	5.7316e-002
325	2.1419e-002
326	8.4188e-002
327	6.6437e-002
328	3.0094
329	2.1596
