Node Number	Equivalent (von-Mises) Stress (MPa)
1	2.4234e-012
2	1.5149e-012
3	2.41e-014
4	3.7491e-014
5	5.719e-014
6	5.2789e-014
7	9.0093e-014
8	1.3528e-013
9	1.4812e-013
10	4.2018e-013
11	2.4187e-013
12	1.6056e-012
13	3.622e-012
14	2.5543e-012
15	2.205e-012
16	3.7963e-012
17	1.7318e-012
18	5.0069e-012
19	1.685e-012
20	1.7062e-014
21	1.2944e-012
22	4.5674e-012
23	2.6447e-012
24	2.8954e-012
25	3.8013e-012
26	4.878e-012
27	3.0531e-012
28	4.5006e-012
29	9.1616e-013
30	7.3041e-013
31	1.394e-013
32	1.1982e-013
33	6.8071e-014
34	5.0425e-014
35	4.8194e-014
36	7.5948e-015
37	4.9298e-012
38	3.4527e-012
39	1.9919e-012
40	3.0698e-012
41	2.4758e-012
42	3.7673e-012
43	1.2873e-012
44	3.6237e-015
45	1.6565e-012
46	2.0593e-012
47	3.2088e-012
48	7.3349e-012
49	2.0964e-012
50	1.7863e-012
51	1.3482e-012
52	1.1291e-012
53	7.7028e-013
54	5.3311e-013
55	2.4391e-013
56	7.1053e-014
57	2.6536e-013
58	1.1267e-013
59	1.0025e-013
60	1.5271e-014
61	1.5541e-014
62	8.9282e-014
63	5.473e-014
64	1.1175e-014
65	2.1356e-014
66	2.6534e-014
67	3.5419e-012
68	1.1379e-012
69	1.7225e-012
70	2.2252e-012
71	4.6807e-012
72	2.9437e-012
73	2.5569e-012
74	6.7838e-015
75	1.1345e-012
76	2.1481e-012
77	3.5457e-012
78	1.215e-012
79	1.5401e-012
80	3.9297e-013
81	2.8462e-013
82	1.9518e-013
83	3.1059e-013
84	9.871e-014
85	2.4531e-014
86	1.9508e-014
87	5.6584e-014
88	4.8611e-014
89	1.3046e-014
90	7.5382e-014
91	1.6995e-012
92	2.3338e-012
93	3.2379e-013
94	2.3235e-012
95	4.8697e-013
96	6.8375e-014
97	2.2096e-012
98	1.6048e-013
99	2.8713e-014
100	1.6461e-012
101	1.2582e-012
102	8.0474e-014
103	4.3003e-015
104	1.1884e-012
105	2.1117e-013
106	6.6598e-013
107	4.2297e-012
108	2.4602e-012
109	4.2446e-014
110	1.2738e-012
111	6.7032e-013
112	9.6643e-014
113	1.2846e-012
114	1.5227e-013
115	2.4961e-012
116	1.2651e-012
117	2.6851e-014
118	1.3203e-012
119	1.2442e-012
120	1.2873e-012
121	5.8206e-014
122	5.236e-013
123	1.324e-013
124	2.3103e-012
125	4.1884e-013
126	2.8457e-013
127	5.2629e-013
128	2.9614e-012
129	2.7253e-012
130	1.1348e-012
131	4.2087e-014
132	2.3591e-013
133	1.5218e-012
134	2.8238e-012
135	8.1435e-014
136	1.4638e-012
137	1.0059e-013
138	2.2105e-013
139	4.7553e-014
140	1.2941e-013
141	1.1047e-013
142	3.8827e-014
143	6.5327e-014
144	5.5369e-014
145	4.9404e-014
146	7.5086e-014
147	6.6316e-014
148	1.0077e-013
149	9.0822e-014
150	1.1313e-013
151	8.8797e-014
152	4.4574e-013
153	1.3078e-012
154	2.4023e-015
155	7.5007e-014
156	4.6841e-014
157	2.57e-014
158	1.4712e-014
159	8.8835e-015
160	3.9114e-015
161	2.5013e-015
162	2.6146e-015
163	1.8616e-015
164	2.1456e-015
165	1.4731e-015
166	9.6651e-016
167	1.0941e-015
168	9.803e-016
169	8.6567e-016
170	1.4704e-015
171	4.5914e-014
172	2.9916e-014
173	2.864e-014
174	1.7253e-014
175	8.7342e-015
176	2.8157e-015
177	2.5843e-015
178	2.1697e-015
179	1.8926e-015
180	1.5468e-012
181	1.9828e-012
182	1.9436e-013
183	3.6174e-012
184	1.5273e-012
185	2.3324e-013
186	1.7628e-013
187	1.6706e-013
188	1.5132e-013
189	3.6312e-013
190	1.5608e-013
191	1.0151e-013
192	4.0661e-013
193	2.5639e-013
194	5.3242e-013
195	1.9268e-012
196	6.4464e-013
197	5.3578e-013
198	4.8042e-013
199	2.9237e-013
200	5.8488e-013
201	6.3919e-013
202	4.9431e-013
203	5.312e-013
204	5.5316e-013
205	2.086e-015
206	2.4507e-015
207	2.9318e-015
208	3.8772e-015
209	5.3907e-015
210	1.5707e-014
211	2.1182e-014
212	2.5177e-014
213	4.4932e-014
214	7.8258e-014
215	8.433e-014
216	2.902e-013
217	4.7775e-013
218	2.5705e-013
219	4.0973e-013
220	4.2708e-013
221	4.2708e-013
222	1.5268e-013
223	3.2758e-013
224	8.011e-013
225	5.9224e-013
226	3.8641e-013
227	3.0839e-013
228	1.1074e-013
229	2.6379e-013
230	2.2096e-013
231	6.3496e-013
232	1.2452e-012
233	2.4429e-012
234	1.2065e-012
235	1.1016e-012
236	2.6935e-013
237	2.3377e-015
238	2.1523e-013
239	3.1635e-014
240	1.9755e-015
241	1.3612e-015
242	1.1074e-015
243	1.0482e-015
244	1.3e-015
245	1.7703e-015
246	1.579e-013
247	4.0052e-013
248	4.3738e-014
249	1.3233e-013
250	1.0417e-015
251	1.0901e-014
252	2.6077e-015
253	4.2763e-015
254	2.5986e-014
255	4.0361e-015
256	2.0087e-013
257	7.2094e-013
258	3.903e-013
259	1.4012e-012
260	3.2367e-013
261	3.0852e-012
262	1.1484e-013
263	5.9378e-013
264	5.9531e-013
265	2.0153e-013
266	7.0654e-013
267	2.3746e-015
268	2.3487e-014
269	1.1417e-014
270	1.7689e-015
271	4.6518e-014
272	1.7838e-015
273	4.6124e-015
274	5.6315e-014
275	4.4465e-015
276	1.0621e-015
277	2.7555e-015
278	1.6016e-014
279	4.0211e-014
280	1.58e-015
281	2.0396e-013
282	1.1738e-013
283	2.0164e-013
284	2.4035e-015
285	1.8992e-014
286	1.1552e-014
287	2.0516e-013
288	3.5904e-013
289	8.6134e-014
290	9.0333e-014
291	3.6199e-013
292	3.5812e-013
293	1.0133e-012
294	1.2913e-012
295	4.5836e-013
296	1.7194e-015
297	2.8381e-013
298	1.4944e-013
299	4.6486e-014
300	7.2648e-014
301	3.3709e-014
302	1.5501e-013
303	1.2769e-013
304	1.4556e-013
305	6.2108e-014
