Node Number	Equivalent (von-Mises) Stress (MPa)
1	4.165
2	2.09
3	8.23
4	14.259
5	26.957
6	38.275
7	40.918
8	144.97
9	155.82
10	278.88
11	370.79
12	1115.
13	867.23
14	683.59
15	87.155
16	59.559
17	16.794
18	13.753
19	3.7842
20	5.522
21	3.2191
22	9.5491
23	25.068
24	50.694
25	43.345
26	410.62
27	676.32
28	1250.8
29	803.48
30	322.96
31	306.8
32	273.72
33	45.581
34	26.453
35	29.072
36	3.2285
37	5.0218
38	5.3424
39	8.1628
40	7.6053
41	9.5604
42	5.1438
43	3.4722
44	0.91799
45	7.2361
46	43.904
47	38.546
48	110.1
49	317.46
50	447.45
51	413.99
52	1471.7
53	516.6
54	384.
55	363.93
56	216.49
57	47.473
58	19.009
59	11.678
60	2.4114
61	2.9954
62	15.5
63	10.932
64	2.8053
65	7.8329
66	8.9996
67	6.3605
68	3.6976
69	7.2176
70	8.8695
71	14.848
72	11.672
73	7.9231
74	0.57731
75	21.838
76	41.662
77	180.82
78	137.62
79	670.81
80	1245.6
81	251.94
82	165.9
83	123.1
84	17.462
85	3.9567
86	3.8782
87	8.5212
88	14.898
89	4.9915
90	44.885
91	322.47
92	21.988
93	192.71
94	14.672
95	463.84
96	108.94
97	14.131
98	290.92
99	8.551
100	117.69
101	1046.
102	158.32
103	4.2806
104	14.98
105	34.25
106	475.49
107	63.998
108	566.19
109	174.97
110	61.833
111	1047.8
112	29.027
113	24.069
114	164.99
115	276.54
116	10.488
117	16.353
118	702.83
119	989.94
120	7.9995
121	12.049
122	293.82
123	42.586
124	35.767
125	272.12
126	166.33
127	613.89
128	688.26
129	205.63
130	8.6393
131	8.5488
132	222.84
133	432.28
134	145.17
135	146.58
136	1955.9
137	434.82
138	699.25
139	647.01
140	436.6
141	359.21
142	319.81
143	308.94
144	425.51
145	524.93
146	924.85
147	879.38
148	1099.7
149	703.69
150	738.69
151	509.47
152	536.79
153	1145.2
154	7.5867
155	397.98
156	305.24
157	189.78
158	115.47
159	41.424
160	9.2328
161	6.7378
162	6.3874
163	7.3503
164	6.9808
165	5.2475
166	5.3956
167	3.9822
168	3.864
169	4.5659
170	6.797
171	496.89
172	259.27
173	154.8
174	82.098
175	52.331
176	17.085
177	10.055
178	8.4791
179	7.0265
180	2030.2
181	2785.4
182	1615.6
183	3402.7
184	1004.2
185	852.04
186	1368.3
187	1102.
188	1865.2
189	1350.2
190	1254.9
191	1305.8
192	1888.8
193	515.37
194	518.21
195	1836.3
196	43.473
197	39.724
198	43.425
199	143.3
200	219.
201	351.02
202	815.07
203	26.748
204	36.355
205	8.2009
206	6.7759
207	5.9676
208	5.3441
209	10.629
210	84.77
211	123.5
212	192.03
213	251.76
214	326.08
215	338.08
216	684.88
217	1151.3
218	1099.3
219	581.4
220	239.29
221	239.29
222	142.38
223	79.77
224	70.825
225	95.698
226	154.95
227	181.51
228	321.15
229	509.22
230	788.46
231	39.027
232	30.124
233	23.464
234	55.097
235	80.217
236	77.791
237	7.1558
238	75.54
239	488.55
240	4.6515
241	4.605
242	5.2784
243	3.7264
244	4.0182
245	6.2947
246	978.27
247	94.591
248	681.46
249	254.79
250	4.1803
251	74.552
252	6.0154
253	8.765
254	154.1
255	13.772
