Node Number	Equivalent (von-Mises) Stress (MPa)
1	4.9228
2	2.6442
3	6.7871
4	11.975
5	22.61
6	31.108
7	24.902
8	121.5
9	134.01
10	262.58
11	345.75
12	1034.4
13	848.79
14	533.36
15	111.19
16	55.581
17	15.654
18	9.3434
19	4.2714
20	4.5353
21	2.5933
22	6.2291
23	24.059
24	44.327
25	58.862
26	319.13
27	665.48
28	1162.3
29	786.58
30	301.86
31	255.77
32	226.77
33	38.051
34	20.92
35	25.436
36	2.8021
37	5.4762
38	4.2341
39	7.8947
40	7.861
41	9.0596
42	5.0033
43	4.2744
44	1.3881
45	5.824
46	40.556
47	35.102
48	94.31
49	322.77
50	387.54
51	384.23
52	1331.4
53	452.19
54	308.68
55	317.09
56	175.84
57	36.373
58	16.246
59	10.715
60	2.5078
61	3.254
62	14.716
63	10.335
64	3.2146
65	6.2791
66	7.3864
67	3.3869
68	2.814
69	5.8641
70	7.667
71	12.872
72	10.94
73	6.6019
74	0.76191
75	19.567
76	37.462
77	165.86
78	122.96
79	616.43
80	1124.
81	207.94
82	136.54
83	99.299
84	14.472
85	3.7161
86	4.0143
87	7.1843
88	12.268
89	3.5978
90	36.641
91	289.28
92	22.216
93	189.1
94	12.856
95	450.35
96	84.234
97	13.179
98	269.64
99	7.6273
100	92.742
101	973.26
102	133.98
103	3.9476
104	20.513
105	25.676
106	451.
107	45.585
108	479.14
109	143.25
110	61.893
111	926.47
112	19.567
113	18.138
114	147.61
115	254.41
116	10.915
117	13.965
118	674.
119	930.56
120	6.5612
121	10.946
122	246.29
123	30.227
124	29.576
125	245.29
126	141.33
127	590.15
128	651.13
129	155.08
130	8.2758
131	8.185
132	187.51
133	360.23
134	145.77
135	123.89
136	1916.2
137	419.29
138	680.68
139	624.12
140	421.44
141	348.77
142	308.77
143	296.31
144	414.32
145	505.58
146	897.31
147	850.9
148	1062.4
149	676.03
150	726.68
151	503.39
152	517.67
153	1105.4
154	7.3481
155	382.41
156	289.61
157	175.22
158	103.94
159	35.157
160	8.4245
161	7.3281
162	6.6205
163	7.2793
164	6.9127
165	5.1549
166	5.1331
167	3.7744
168	3.7714
169	4.4433
170	6.7089
171	478.54
172	247.75
173	145.06
174	76.805
175	48.016
176	16.386
177	10.08
178	8.5074
179	6.8734
180	1994.6
181	2742.5
182	1564.5
183	3369.9
184	987.94
185	841.69
186	1360.1
187	1065.1
188	1815.6
189	1293.8
190	1209.8
191	1253.4
192	1836.5
193	506.7
194	489.54
195	1817.6
196	41.514
197	38.671
198	42.32
199	143.33
200	221.52
201	351.53
202	787.43
203	27.48
204	35.355
205	8.0398
206	6.8106
207	6.2579
208	4.8437
209	7.8047
210	73.663
211	108.24
212	177.85
213	238.72
214	313.71
215	325.8
216	666.58
217	1127.1
218	1074.8
219	569.97
220	242.69
221	242.69
222	143.18
223	79.816
224	68.622
225	95.017
226	156.46
227	186.23
228	325.59
229	509.51
230	764.69
231	37.861
232	30.03
233	24.414
234	55.188
235	82.512
236	78.193
237	7.2888
238	77.493
239	471.66
240	4.7069
241	4.5377
242	5.0585
243	3.8164
244	3.9542
245	6.1914
246	942.62
247	94.635
248	659.4
249	257.31
250	3.9918
251	67.817
252	5.9091
253	7.1832
254	148.91
255	13.056
256	171.72
257	76.757
258	527.22
259	66.776
260	641.01
261	35.386
262	116.7
263	520.11
264	186.9
265	430.56
266	67.475
267	20.226
268	113.39
269	53.958
270	10.509
271	170.56
272	8.0071
273	30.406
274	228.39
275	20.789
276	5.583
277	6.4548
278	139.97
279	286.
280	5.7624
281	201.49
282	605.1
283	177.99
284	9.2748
285	93.388
286	38.931
287	523.96
288	82.251
289	874.88
290	562.4
291	610.3
292	238.89
293	65.601
294	1402.
295	38.488
296	6.2954
297	484.75
298	1841.3
299	1152.6
300	429.37
301	833.37
302	818.95
303	681.7
304	499.34
305	219.26
306	301.12
307	473.65
308	558.69
309	742.25
310	662.82
311	1250.2
312	1631.2
313	1585.8
314	7.3361
315	674.91
316	314.4
317	160.74
318	96.453
319	35.498
320	12.101
321	190.44
322	81.007
323	47.134
324	19.986
325	4.7963
326	11.549
327	9.2491
328	973.38
329	726.25
330	832.79
331	171.68
332	190.44
333	169.03
334	249.63
335	601.59
336	360.93
337	1012.8
338	809.28
339	1351.2
340	1492.2
341	887.26
342	739.62
343	773.18
344	696.63
345	940.96
346	420.78
347	583.54
348	509.41
349	584.32
350	536.94
351	361.29
352	822.78
353	541.12
354	354.56
355	257.42
356	260.18
357	255.92
358	275.79
359	303.18
360	335.16
361	363.66
362	212.86
363	396.68
364	8.08
365	27.062
366	75.961
367	173.14
368	280.92
369	512.62
370	742.77
371	1642.2
372	979.22
373	306.98
374	174.4
375	160.78
376	126.06
377	118.91
378	69.071
379	83.945
380	86.216
381	66.416
382	142.02
383	423.96
384	394.35
385	323.88
386	225.55
387	295.18
388	270.35
389	237.11
390	376.07
391	238.03
392	383.03
393	580.57
394	439.69
395	378.69
396	341.13
397	455.1
398	441.05
399	101.57
400	152.09
401	107.43
402	144.89
403	65.52
404	43.861
405	23.848
406	12.579
407	14.803
408	438.22
409	171.16
410	697.63
411	359.42
412	615.65
413	128.47
414	175.68
415	73.243
416	30.891
417	155.29
418	312.18
419	192.97
420	424.29
421	252.6
422	412.73
423	247.54
424	414.03
425	280.45
426	412.87
427	512.52
428	317.18
429	350.92
430	290.46
431	97.065
432	114.39
433	445.24
434	36.707
435	907.55
436	31.546
437	51.533
438	630.
439	351.87
440	568.73
441	61.831
442	89.029
443	151.56
444	359.08
445	186.36
446	378.09
447	401.69
448	575.52
449	121.17
450	320.13
451	951.27
452	258.91
453	219.51
454	318.56
