Node Number	Equivalent (von-Mises) Stress (MPa)
1	4.9777
2	2.6474
3	6.7351
4	11.829
5	22.013
6	29.461
7	21.335
8	113.42
9	125.9
10	255.53
11	338.6
12	1015.8
13	826.79
14	490.89
15	115.28
16	54.956
17	15.083
18	7.806
19	4.7029
20	4.5204
21	2.4668
22	5.2607
23	22.985
24	41.455
25	60.915
26	293.14
27	635.75
28	1125.8
29	783.82
30	295.66
31	236.84
32	208.58
33	35.344
34	19.805
35	24.947
36	2.695
37	6.116
38	3.8874
39	7.6993
40	7.8831
41	8.7749
42	5.1414
43	4.612
44	1.5036
45	5.2852
46	38.462
47	34.374
48	87.544
49	324.43
50	371.05
51	374.61
52	1280.9
53	428.5
54	281.67
55	301.31
56	160.64
57	34.234
58	15.31
59	10.473
60	2.5755
61	3.3773
62	14.805
63	10.349
64	3.3854
65	6.1785
66	7.2866
67	2.9063
68	2.6661
69	5.3075
70	7.1617
71	12.107
72	10.538
73	5.9107
74	0.84925
75	18.29
76	36.983
77	158.64
78	122.14
79	597.32
80	1078.2
81	193.19
82	126.19
83	91.707
84	13.739
85	3.5797
86	4.1129
87	7.047
88	11.887
89	3.3026
90	33.047
91	275.03
92	22.008
93	189.02
94	12.458
95	448.39
96	75.241
97	12.581
98	260.82
99	7.2607
100	83.
101	948.4
102	124.81
103	3.8523
104	21.689
105	22.785
106	444.53
107	38.979
108	444.01
109	131.62
110	62.425
111	879.62
112	16.959
113	15.68
114	141.98
115	249.2
116	10.933
117	13.425
118	664.57
119	909.65
120	6.0807
121	10.655
122	228.55
123	27.277
124	27.203
125	234.9
126	131.84
127	584.63
128	628.47
129	139.69
130	8.039
131	8.1982
132	174.25
133	332.59
134	145.74
135	115.83
136	1898.1
137	412.49
138	672.4
139	614.86
140	414.66
141	344.44
142	304.06
143	290.8
144	409.47
145	498.
146	886.39
147	839.52
148	1048.5
149	665.19
150	721.82
151	501.59
152	509.43
153	1084.9
154	7.2612
155	375.71
156	282.93
157	169.03
158	99.09
159	32.495
160	8.2363
161	7.582
162	6.7359
163	7.2602
164	6.8996
165	5.124
166	5.0273
167	3.6935
168	3.7387
169	4.3998
170	6.6815
171	470.85
172	243.13
173	141.4
174	74.836
175	46.349
176	16.146
177	10.109
178	8.5256
179	6.8199
180	1977.5
181	2723.4
182	1544.9
183	3357.2
184	979.81
185	838.57
186	1357.2
187	1049.6
188	1797.
189	1272.1
190	1192.7
191	1232.2
192	1813.6
193	503.73
194	480.5
195	1810.8
196	40.722
197	38.285
198	42.008
199	143.25
200	222.06
201	350.28
202	771.99
203	27.816
204	34.961
205	7.9877
206	6.8515
207	6.4173
208	4.8304
209	6.7796
210	68.945
211	101.74
212	171.84
213	233.13
214	308.37
215	320.48
216	658.31
217	1115.8
218	1063.2
219	564.22
220	243.74
221	243.74
222	143.45
223	79.84
224	67.831
225	94.989
226	157.36
227	188.44
228	328.48
229	511.61
230	756.31
231	37.413
232	30.002
233	24.902
234	55.317
235	83.512
236	78.459
237	7.3563
238	78.301
239	464.82
240	4.7523
241	4.5182
242	4.9739
243	3.8591
244	3.9431
245	6.1651
246	929.12
247	94.86
248	650.62
249	258.84
250	3.9213
