Node Number	Equivalent (von-Mises) Stress (MPa)
1	3.1246
2	2.1937
3	299.76
4	166.17
5	139.92
6	119.64
7	242.5
8	120.25
9	147.59
10	358.38
11	234.31
12	367.38
13	285.35
14	196.56
15	42.198
16	17.063
17	6.2545
18	6.1794
19	2.3363
20	189.85
21	1.4147
22	2.5081
23	4.24
24	14.671
25	18.847
26	104.38
27	270.05
28	355.31
29	366.07
30	532.79
31	168.01
32	207.22
33	112.9
34	115.01
35	312.82
36	111.85
37	0.95458
38	1.0379
39	1.6553
40	1.5341
41	1.0393
42	1.1688
43	0.97714
44	163.02
45	1.4241
46	6.7578
47	12.64
48	36.689
49	58.225
50	139.96
51	260.01
52	330.54
53	292.71
54	366.55
55	352.31
56	368.14
57	107.81
58	90.26
59	94.013
60	84.86
61	84.955
62	101.14
63	113.05
64	95.587
65	141.27
66	137.7
67	0.72262
68	0.92892
69	2.2743
70	0.75433
71	1.9846
72	1.2998
73	1.7513
74	97.812
75	1.9068
76	14.346
77	40.367
78	75.
79	313.97
80	421.96
81	421.82
82	176.04
83	219.49
84	135.51
85	101.89
86	66.958
87	40.654
88	59.11
89	75.606
90	34.262
91	161.7
92	6.4772
93	340.53
94	6.8037
95	221.53
96	90.012
97	3.3602
98	167.82
99	76.535
100	47.878
101	278.12
102	131.41
103	102.63
104	11.204
105	194.23
106	206.8
107	16.934
108	224.04
109	179.6
110	10.402
111	388.89
112	277.7
113	9.1819
114	98.406
115	347.94
116	3.1888
117	199.54
118	327.32
119	122.45
120	4.0399
121	36.189
122	421.26
123	102.14
124	13.509
125	221.26
126	308.76
127	180.09
128	258.18
129	55.339
130	2.5434
131	78.959
132	226.98
133	182.38
134	23.83
135	167.29
136	133.98
137	126.5
138	120.22
139	173.51
140	115.09
141	162.19
142	130.96
143	187.56
144	152.93
145	133.18
146	124.83
147	148.27
148	94.88
149	78.535
150	76.848
151	98.504
152	79.232
153	98.954
154	210.13
155	155.54
156	207.75
157	236.08
158	256.25
159	328.17
160	278.83
161	207.33
162	171.55
163	192.11
164	15.903
165	15.763
166	18.
167	32.026
168	44.154
169	55.194
170	40.93
171	51.053
172	71.53
173	5.8215
174	5.5589
175	3.9813
176	4.3164
177	3.2758
178	4.1415
179	7.6837
180	99.906
181	77.953
182	60.457
183	60.457
184	44.244
185	41.154
186	22.572
187	9.3787
188	19.431
189	7.2915
190	12.459
191	5.9038
192	5.5946
193	1.4895
194	3.6477
195	9.7699
196	188.14
197	1.6259
198	1.9039
199	2.7229
200	28.48
201	56.833
202	90.693
203	127.69
204	68.075
205	5.6107
206	108.13
207	2.711
208	7.5901
209	19.667
210	37.354
211	37.354
212	61.956
213	160.8
214	169.11
215	150.49
216	130.32
217	106.39
218	80.016
219	58.127
220	51.099
221	43.819
222	46.936
223	49.968
224	37.712
225	17.701
226	2.5324
227	4.0885
228	265.2
229	4.3581
230	9.4854
231	30.252
232	38.337
233	48.066
234	71.859
235	150.49
236	1.6456
237	2.071
238	5.3313
239	4.3865
240	4.3845
241	4.1911
242	229.43
243	281.54
244	374.33
245	290.12
246	187.23
247	129.05
248	161.22
249	57.015
250	45.214
251	40.954
252	10.396
253	142.75
254	32.71
255	89.121
256	204.84
257	11.306
258	52.868
259	10.34
260	47.813
261	27.416
262	6.1227
263	9.173
264	33.612
265	18.144
266	11.786
267	14.795
268	13.883
269	35.487
270	28.995
271	57.148
272	4.4079
273	37.353
274	1.9965
275	42.23
276	18.051
277	65.431
278	49.522
279	39.554
280	39.783
281	14.82
282	46.756
283	123.88
284	172.15
285	148.01
286	13.138
287	23.208
288	174.12
289	72.895
290	108.44
291	94.819
292	215.1
293	168.01
294	320.44
295	153.36
296	164.47
297	155.12
298	98.755
299	116.48
300	215.98
301	304.61
302	352.76
303	240.04
304	128.62
305	78.521
306	80.911
307	107.43
308	108.69
309	198.68
310	182.79
311	115.15
312	183.65
313	151.29
314	240.36
315	112.62
316	96.716
317	158.41
318	251.89
319	216.44
320	171.76
321	118.57
322	123.18
323	207.45
324	202.12
325	71.387
326	68.62
327	49.946
328	87.459
329	87.51
330	54.874
331	84.654
332	141.05
333	118.28
334	148.04
335	118.84
336	23.92
337	146.95
338	130.78
339	130.78
340	130.78
341	40.02
342	19.001
343	21.687
344	10.252
345	49.853
346	89.545
347	360.68
348	199.63
349	79.879
350	230.83
351	295.52
352	334.51
353	183.47
354	219.06
355	63.225
356	125.72
357	126.74
358	2.3884
359	6.8973
360	14.239
361	24.564
362	42.172
363	124.52
364	181.45
365	388.96
366	277.04
367	192.16
368	120.22
