Node Number	Equivalent (von-Mises) Stress (MPa)
1	1.4095
2	0.86702
3	5.7827
4	8.4891
5	12.18
6	12.007
7	24.955
8	61.24
9	55.533
10	132.09
11	104.17
12	207.17
13	140.21
14	154.89
15	15.243
16	14.551
17	4.3565
18	3.9749
19	2.0067
20	4.1598
21	1.2243
22	2.8503
23	3.1594
24	10.146
25	9.9769
26	92.883
27	170.24
28	218.56
29	187.02
30	238.41
31	101.16
32	55.747
33	12.227
34	17.345
35	11.322
36	1.971
37	2.5273
38	1.4028
39	1.5356
40	2.0639
41	1.6812
42	2.0711
43	1.7212
44	0.45592
45	1.2674
46	2.6054
47	3.9345
48	19.74
49	24.314
50	95.839
51	106.53
52	115.75
53	55.81
54	309.4
55	168.81
56	32.076
57	29.729
58	7.9768
59	9.6032
60	2.2302
61	1.766
62	11.308
63	7.1097
64	1.9337
65	5.6713
66	6.0385
67	1.5565
68	1.1444
69	1.3243
70	1.4205
71	3.0213
72	1.788
73	0.99572
74	1.3874
75	1.4373
76	8.765
77	11.946
78	57.327
79	148.99
80	224.48
81	180.01
82	103.49
83	38.227
84	12.179
85	4.0202
86	2.6834
87	7.5874
88	9.2013
89	2.9679
90	16.408
91	103.46
92	6.7125
93	191.01
94	3.5569
95	129.62
96	39.698
97	2.0832
98	76.158
99	3.1428
100	31.147
101	145.62
102	67.773
103	1.0471
104	8.9153
105	20.762
106	60.676
107	24.882
108	107.47
109	33.942
110	4.4843
111	68.877
112	11.862
113	8.4524
114	106.5
115	182.85
116	2.4467
117	3.5925
118	127.32
119	50.909
120	1.2376
121	6.341
122	270.34
123	15.082
124	14.047
125	104.41
126	97.465
127	78.852
128	105.15
129	52.624
130	1.7163
131	5.1089
132	104.45
133	90.999
134	12.375
135	23.397
136	41.034
137	39.205
138	36.919
139	59.982
140	35.221
141	46.43
142	39.562
143	58.449
144	47.641
145	43.452
146	37.42
147	48.512
148	29.39
149	24.304
150	24.563
151	30.769
152	23.703
153	29.473
154	67.723
155	48.919
156	75.864
157	76.106
158	72.871
159	91.896
160	89.572
161	70.996
162	57.929
163	67.574
164	1.2381
165	1.309
166	1.8713
167	2.4277
168	5.2
169	7.692
170	7.912
171	12.041
172	21.148
173	2.4621
174	1.6243
175	1.3268
176	0.90147
177	0.85659
178	1.0434
179	1.3103
180	27.517
181	18.308
182	10.569
183	10.569
184	5.4641
185	3.7684
186	1.5411
187	1.5934
188	1.4381
189	2.0577
190	1.3568
191	1.0578
192	0.71057
193	0.79534
194	1.2169
195	1.5028
196	70.609
197	1.8195
198	2.4672
199	3.0276
200	9.458
201	17.671
202	36.177
203	50.717
204	22.802
205	3.1653
206	33.734
207	2.1041
208	2.8664
209	9.8044
210	19.017
211	19.017
