Node Number	Equivalent (von-Mises) Stress (MPa)
1	4.3302
2	2.8459
3	38.089
4	77.449
5	199.9
6	350.09
7	383.51
8	250.59
9	109.19
10	654.
11	738.8
12	621.7
13	577.39
14	324.69
15	89.856
16	31.418
17	7.5955
18	6.5447
19	2.7225
20	32.568
21	1.3544
22	4.2383
23	8.9137
24	23.653
25	44.693
26	122.97
27	470.77
28	664.19
29	781.03
30	1020.
31	335.48
32	589.67
33	163.45
34	323.91
35	390.08
36	55.087
37	5.1207
38	2.8085
39	2.7632
40	2.5682
41	4.3888
42	3.0956
43	2.6672
44	14.694
45	3.5417
46	20.539
47	24.514
48	93.599
49	191.16
50	241.73
51	646.13
52	1024.3
53	1244.8
54	619.2
55	570.01
56	656.32
57	176.6
58	154.49
59	193.13
60	35.106
61	25.617
62	18.796
63	22.134
64	27.546
65	57.4
66	52.626
67	3.0165
68	0.79835
69	3.3702
70	3.3993
71	5.1324
72	4.5454
73	3.1474
74	18.959
75	9.3964
76	33.402
77	157.02
78	115.87
79	713.89
80	788.21
81	953.19
82	177.53
83	355.33
84	236.92
85	67.308
86	19.984
87	15.899
88	21.626
89	24.464
90	119.25
91	267.98
92	27.537
93	742.69
94	10.144
95	304.22
96	265.94
97	5.5754
98	767.72
99	78.207
100	126.27
101	548.83
102	186.02
103	135.95
104	35.149
105	277.42
106	627.55
107	41.916
108	663.96
109	321.74
110	43.954
111	1618.8
112	409.3
113	8.6443
114	324.12
115	773.43
116	4.091
117	255.81
118	1050.2
119	430.64
120	5.0954
121	74.456
122	286.95
123	172.89
124	15.165
125	863.88
126	440.39
127	614.09
128	564.73
129	64.437
130	4.2984
131	52.231
132	165.97
133	478.7
134	103.22
135	261.55
136	767.66
137	746.79
138	704.53
139	779.31
140	614.51
141	1542.4
142	1605.5
143	1470.9
144	750.17
145	615.61
146	708.19
147	739.98
148	524.59
149	449.
150	481.76
151	562.47
152	513.29
153	586.75
154	860.64
155	758.98
156	892.53
157	795.72
158	2670.4
159	4058.6
160	2618.6
161	878.94
162	661.25
163	829.77
164	15.117
165	14.939
166	33.757
167	79.124
168	181.36
169	259.97
170	211.53
171	299.52
172	410.81
173	36.16
174	19.95
175	14.405
176	16.13
177	13.392
178	13.836
179	3.1359
180	542.28
181	394.71
182	274.98
183	274.98
184	145.45
185	112.45
186	36.899
187	20.012
188	22.241
189	34.555
190	15.384
191	18.76
192	15.841
193	14.55
194	17.566
195	26.638
196	738.83
197	26.249
198	26.84
199	32.059
200	135.75
201	244.95
202	229.77
203	226.27
204	370.16
205	31.151
206	552.01
207	11.357
208	51.497
209	78.215
210	97.541
211	97.541
212	306.13
213	607.8
214	753.28
215	849.77
216	802.41
217	639.14
218	456.88
219	302.28
220	242.85
221	185.73
222	173.69
223	133.79
224	83.91
225	25.874
226	8.9466
227	9.6665
228	733.35
229	12.737
230	34.524
231	81.885
232	127.79
233	175.01
234	255.22
235	431.41
236	17.728
237	13.037
238	15.52
239	6.7475
240	13.157
241	10.679
242	778.09
243	2016.6
244	2613.7
245	1195.9
246	636.24
247	477.84
248	649.49
249	157.96
250	182.53
251	108.74
252	38.327
253	556.81
254	109.16
255	403.51
256	788.82
257	36.646
258	236.56
259	28.31
260	168.84
261	74.429
262	14.459
263	11.677
264	173.46
265	87.003
266	38.774
267	78.463
268	58.439
269	222.45
270	120.6
271	303.94
272	17.697
273	203.05
274	10.308
275	174.91
276	54.178
277	277.88
278	302.
279	173.6
280	214.31
281	100.94
282	177.08
283	547.34
284	1171.7
285	606.36
286	39.036
287	115.65
288	913.78
289	248.82
290	679.87
291	211.13
292	564.19
293	368.38
294	970.58
295	566.46
296	580.73
297	735.46
298	1082.2
299	824.59
300	756.27
301	420.08
302	550.03
303	303.12
304	393.83
305	438.86
306	349.95
307	313.24
308	328.76
309	545.67
310	500.01
311	313.46
312	497.21
313	406.65
314	652.17
315	319.73
316	258.67
317	195.24
318	664.1
319	571.3
320	455.19
321	313.26
322	328.46
323	560.32
324	550.34
325	220.21
326	190.4
327	141.88
328	231.66
329	225.4
330	140.46
331	217.55
332	366.31
333	336.36
334	751.92
335	234.52
336	83.013
337	498.44
338	444.07
339	444.07
340	444.07
341	137.54
342	65.371
343	75.366
344	35.023
345	135.83
346	325.44
347	1516.8
348	822.89
349	357.41
350	1103.4
351	1166.1
352	1115.4
353	951.52
354	1046.9
355	177.62
356	325.43
357	353.18
358	7.6682
359	22.127
360	45.869
361	78.437
362	133.34
363	402.38
364	580.56
365	1293.
366	998.52
367	649.9
368	181.24
369	201.24
370	155.28
371	161.15
372	284.78
373	251.02
374	186.67
375	201.74
376	188.84
377	4.525
378	911.89
379	592.95
380	400.98
381	175.24
382	102.39
383	48.373
384	26.226
385	10.779
386	63.188
387	33.065
388	23.308
389	17.067
390	13.388
391	11.455
392	287.16
393	512.48
394	968.71
395	1250.5
396	891.57
397	745.37
398	45.402
399	27.076
400	17.549
401	6.6921
402	2.7243
403	1.3325
404	828.65
405	297.8
406	906.58
407	194.37
408	175.3
409	272.65
410	89.084
411	23.462
412	605.62
413	66.214
414	519.39
415	705.62
416	14.69
417	408.94
418	12.074
419	178.87
420	55.936
421	534.07
422	37.01
423	188.8
424	305.54
425	313.74
426	188.82
427	281.66
428	198.51
429	369.21
430	124.79
431	220.13
432	240.46
433	372.05
434	202.77
435	300.69
436	304.22
437	146.3
438	234.03
439	98.361
440	66.457
441	569.31
442	166.93
443	108.88
444	149.16
445	71.712
446	53.838
447	249.9
448	100.54
449	569.37
450	316.93
451	488.64
452	513.02
453	115.82
454	84.098
455	783.51
