Node Number	Equivalent (von-Mises) Stress (MPa)
1	4.2377
2	2.3715
3	20.506
4	30.182
5	47.317
6	183.85
7	222.34
8	252.66
9	243.83
10	717.36
11	1129.1
12	440.62
13	639.69
14	193.51
15	92.395
16	51.991
17	16.553
18	8.839
19	5.2076
20	16.826
21	1.3744
22	3.0576
23	21.416
24	39.78
25	47.945
26	218.5
27	458.53
28	819.12
29	1189.4
30	1086.8
31	440.06
32	483.05
33	129.86
34	213.75
35	45.427
36	17.379
37	10.544
38	6.8245
39	3.2038
40	3.5084
41	7.2058
42	8.962
43	3.9733
44	1.4686
45	8.1759
46	11.77
47	16.636
48	42.718
49	192.38
50	250.61
51	369.59
52	1205.9
53	2113.5
54	611.13
55	608.65
56	394.43
57	227.41
58	88.323
59	35.075
60	3.5419
61	4.0952
62	16.511
63	11.214
64	13.102
65	20.923
66	20.296
67	9.2945
68	3.4182
69	4.5557
70	4.7119
71	7.1472
72	4.0692
73	5.9162
74	0.84278
75	5.7286
76	62.001
77	78.636
78	173.23
79	470.59
80	1260.9
81	1098.4
82	279.19
83	247.61
84	74.779
85	8.4738
86	5.0695
87	6.8991
88	20.347
89	11.339
90	120.17
91	296.94
92	33.898
93	1011.8
94	28.064
95	810.37
96	246.63
97	21.257
98	1359.7
99	29.495
100	52.565
101	893.81
102	181.92
103	29.581
104	54.415
105	91.704
106	1073.9
107	122.26
108	366.38
109	299.81
110	63.85
111	2275.
112	151.91
113	36.453
114	356.66
115	851.24
116	6.2098
117	72.147
118	1995.4
119	467.9
120	5.4015
121	25.668
122	353.73
123	136.66
124	35.891
125	1474.9
126	239.52
127	943.78
128	529.27
129	144.91
130	6.0263
131	16.338
132	307.99
133	157.82
134	120.11
135	242.25
136	1628.8
137	1593.
138	1496.3
139	1942.4
140	1336.7
141	2907.
142	2818.1
143	2693.
144	1527.5
145	1495.2
146	1468.6
147	1700.2
148	1125.4
149	967.81
150	998.59
151	1175.9
152	1022.3
153	1218.1
154	2125.9
155	1764.9
156	2330.7
157	1952.9
