Node Number	Equivalent (von-Mises) Stress (MPa)
1	3.5024
2	0.54477
3	0.9897
4	1.5363
5	4.569
6	6.6512
7	10.851
8	15.25
9	20.499
10	37.975
11	71.604
12	98.508
13	122.6
14	97.423
15	27.027
16	17.811
17	6.9786
18	5.0443
19	6.2576
20	1.1656
21	0.90942
22	2.4662
23	7.777
24	14.256
25	15.783
26	29.231
27	79.675
28	93.107
29	56.196
30	52.174
31	19.927
32	15.318
33	12.514
34	8.7194
35	6.376
36	2.0429
37	5.2527
38	2.8211
39	1.8476
40	2.0439
41	5.7426
42	5.4344
43	4.7574
44	2.3706
45	2.9367
46	10.336
47	10.553
48	30.241
49	53.046
50	45.818
51	82.592
52	158.95
53	102.73
54	49.495
55	50.419
56	44.688
57	29.385
58	13.642
59	8.9431
60	4.0527
61	2.8586
62	5.1677
63	5.2131
64	5.6311
65	3.4541
66	1.5781
67	3.5518
68	3.1197
69	1.5766
70	2.5645
71	3.4598
72	2.606
73	1.7959
74	3.151
75	3.6014
76	12.65
77	26.56
78	17.974
79	53.182
80	118.38
81	63.565
82	56.895
83	43.564
84	18.801
85	7.7438
86	4.5297
87	6.5315
88	6.571
89	2.4308
90	14.018
91	33.805
92	10.43
93	44.949
94	6.1597
95	44.791
96	19.396
97	6.6486
98	55.242
99	7.6508
100	27.207
101	38.959
102	18.685
103	4.2037
104	14.616
105	24.271
106	89.456
107	25.056
108	147.12
109	17.109
110	15.57
111	102.9
112	12.084
113	8.9209
114	33.714
115	125.91
116	3.6309
117	5.951
118	106.26
119	82.007
120	2.3885
121	7.327
122	42.698
123	18.04
124	8.4282
125	63.487
126	37.051
127	60.664
128	75.569
129	22.979
130	2.7223
131	5.548
132	41.715
133	96.548
134	31.325
135	10.385
136	41.717
137	28.142
138	31.264
139	14.347
140	38.132
141	135.75
142	226.66
143	150.85
144	59.286
145	16.72
146	31.326
147	22.882
148	21.081
149	19.19
150	20.542
151	44.801
152	32.079
153	28.52
154	39.154
155	26.589
156	41.135
157	137.83
158	255.06
159	449.58
160	415.45
161	237.75
162	50.747
163	27.412
164	1.2216
165	1.2678
166	1.805
167	2.352
168	4.4956
169	6.4919
170	6.6466
171	9.8462
172	17.429
173	2.2095
174	1.5388
175	1.2726
176	0.84773
177	0.76877
178	0.97257
179	1.2716
180	26.29
181	16.366
182	9.4942
183	9.4942
184	5.1341
185	3.5716
186	1.7994
187	1.5085
188	1.3509
189	1.8947
190	1.2917
191	0.97962
192	0.63779
193	0.73224
194	1.1767
195	1.3671
196	55.619
197	5.1485
198	5.087
199	5.3109
200	15.514
201	32.666
202	29.359
203	26.92
204	39.267
205	2.1977
206	15.673
207	2.2289
208	2.2134
209	9.2674
210	27.579
211	27.579
212	16.55
213	26.803
214	29.737
215	32.106
216	24.161
217	26.203
218	20.913
219	13.53
220	9.4562
221	6.3795
222	5.9813
223	3.5219
224	1.9498
225	1.363
226	2.139
227	2.4784
228	97.191
229	2.1802
230	1.9896
231	16.135
232	23.701
233	33.611
234	23.002
235	65.7
236	4.2999
237	4.6827
238	3.5703
239	3.8287
240	4.6709
241	2.7641
242	172.33
243	225.23
244	545.72
245	327.03
246	223.04
247	54.151
248	27.44
249	46.076
250	39.469
251	22.129
252	10.004
253	117.52
254	16.627
255	77.102
256	247.06
257	6.4642
258	19.187
259	4.5252
260	33.83
261	2.5669
262	0.88905
263	1.2982
264	18.368
265	4.4958
266	2.0529
267	3.6833
268	2.4258
269	10.254
270	5.0713
271	14.22
272	1.0898
273	11.195
274	1.0233
275	6.4642
276	8.2142
277	21.557
278	10.083
279	3.789
280	8.4987
281	10.838
282	21.051
283	67.942
284	97.264
285	40.921
286	5.437
287	23.117
288	48.009
289	29.048
290	23.885
291	2.6015e-003
292	8.5827e-003
293	4.854e-003
294	2.3755e-002
295	5.3974e-003
296	1.5697e-002
297	3.2285e-002
298	5.9525e-002
299	7.7718e-002
300	7.9098e-002
301	2.8038e-002
302	3.0008e-002
303	2.3284e-002
304	1.8636e-002
305	8.0346e-003
306	1.0113e-002
307	6.6891e-003
308	4.1749e-003
309	1.6616e-003
310	1.047e-003
311	3.7853e-004
312	1.347e-003
313	1.9632e-003
314	6.1714e-003
315	4.7292e-003
316	7.1209e-003
317	1.4904e-002
318	5.7799e-003
319	5.1101e-003
320	4.0734e-003
321	3.4713e-003
322	2.7684e-003
323	1.9897e-003
324	9.5979e-004
325	3.6014e-003
326	4.8633e-003
327	5.6738e-003
328	6.1849e-003
329	5.9994e-003
330	5.4587e-003
331	5.085e-003
332	5.4977e-003
333	0.13247
334	0.12164
335	6.1859e-002
336	6.0084e-004
337	2.0174e-002
338	1.821e-002
339	1.821e-002
340	1.821e-002
341	7.2164e-003
342	1.3126e-003
343	5.1618e-004
344	2.7271e-003
345	1.8001e-003
346	2.3373e-002
347	8.7496e-002
348	1.137e-002
349	0.17266
350	0.10906
351	6.2486e-002
352	4.8337e-002
353	4.0437e-002
354	3.7167e-002
355	4.892e-003
356	5.8209e-003
357	5.7971e-003
358	2.3481e-004
359	5.9506e-004
360	1.1228e-003
361	2.0869e-003
362	3.6064e-003
363	7.6299e-003
364	1.0705e-002
365	2.4307e-002
366	1.9825e-002
367	6.3244e-003
368	1.0333e-003
369	2.859e-003
370	4.0414e-003
371	5.2959e-003
372	6.0737e-003
373	6.6469e-003
374	6.4167e-003
375	5.7793e-003
376	5.5821e-003
377	1.8848e-004
378	4.0995e-002
379	1.6706e-002
380	6.8363e-003
381	3.7502e-003
382	2.5584e-003
383	1.2116e-003
384	7.026e-004
385	3.3227e-004
386	8.0759e-004
387	5.9016e-004
388	1.9195e-004
389	1.4686e-004
390	2.4233e-004
391	3.246e-004
392	6.3708e-002
393	8.4379e-002
394	0.13299
395	0.11749
396	4.2976e-002
397	7.8651e-003
398	3.4096e-004
399	2.4996e-004
400	1.627e-004
401	1.0159e-004
402	8.1762e-005
403	1.0071e-004
404	2.7504e-002
405	8.1728e-003
406	8.3115e-002
407	8.0007e-004
408	1.7625e-003
409	5.3814e-003
410	1.303e-003
411	7.8486e-004
412	1.5074e-002
413	1.7505e-003
414	1.2943e-002
415	2.0063e-002
416	1.9231e-004
417	1.4775e-002
418	3.6019e-004
419	9.4981e-003
420	7.5773e-004
421	3.1674e-002
422	9.7212e-004
423	3.8633e-003
424	6.7872e-003
425	5.8526e-003
426	5.0063e-003
427	4.5701e-003
428	4.9062e-003
429	1.8846e-003
430	6.274e-003
431	2.7123e-003
432	6.2798e-003
433	3.9203e-003
434	4.9559e-003
435	1.4394e-003
436	5.7669e-003
437	4.9174e-003
438	5.3442e-003
439	4.9635e-003
440	3.7657e-003
441	4.9557e-002
442	6.1053e-003
443	2.495e-003
444	3.3737e-003
445	1.81e-003
446	5.66e-003
447	1.0273e-002
448	3.9398e-003
449	4.0107e-002
450	2.4207e-003
451	7.8538e-002
452	1.6833e-002
453	3.9964e-003
454	5.8408e-003
455	9.9286e-003
