Node Number	Equivalent (von-Mises) Stress (MPa)
1	1.6505
2	0.21808
3	264.34
4	146.93
5	126.2
6	108.64
7	220.37
8	110.04
9	136.07
10	348.24
11	250.68
12	310.64
13	270.19
14	236.67
15	24.952
16	17.739
17	3.9054
18	7.2399
19	3.4388
20	167.36
21	0.55998
22	2.8726
23	4.4289
24	14.991
25	9.7685
26	132.33
27	279.08
28	366.79
29	334.1
30	501.99
31	161.48
32	215.57
33	92.48
34	107.58
35	278.53
36	99.101
37	3.3686
38	2.4117
39	2.4999
40	2.9781
41	1.9559
42	3.2887
43	2.4012
44	142.12
45	2.064
46	4.8336
47	10.286
48	32.736
49	36.95
50	169.83
51	237.41
52	281.17
53	352.56
54	325.39
55	295.93
56	338.88
57	111.93
58	79.927
59	85.251
60	74.873
61	75.332
62	88.155
63	89.207
64	79.067
65	131.67
66	121.44
67	2.6067
68	1.4612
69	2.2127
70	1.5911
71	4.568
72	2.0312
73	2.3622
74	85.941
75	1.4352
76	15.544
77	28.934
78	89.538
79	302.45
80	407.27
81	411.94
82	150.97
83	209.64
84	115.89
85	88.43
86	57.29
87	35.729
88	52.264
89	68.036
90	32.023
91	162.63
92	4.3916
93	316.08
94	7.1241
95	210.58
96	90.781
97	3.1512
98	158.36
99	66.194
100	49.997
101	259.97
102	106.72
103	92.209
104	5.2286
105	168.7
106	190.95
107	24.23
108	219.66
109	162.31
110	5.6276
111	409.98
112	240.28
113	10.207
114	90.884
115	335.22
116	3.6916
117	178.26
118	266.87
119	106.64
120	2.6974
121	30.165
122	353.13
123	94.001
124	16.13
125	207.92
126	257.57
127	185.88
128	222.83
129	71.762
130	2.5268
131	65.855
132	183.99
133	182.06
134	13.352
135	148.24
136	9.579
137	1.4833
138	4.625
139	1.8208
140	2.2719
141	1.8516
142	2.6306
143	3.9023
144	5.3018
145	11.174
146	7.4366
147	2.6622
148	2.5647
149	1.5432
150	2.0481
151	6.748
152	93.556
153	67.958
154	55.9
155	41.818
156	35.82
157	31.958
158	31.251
159	16.153
160	5.8468
161	108.16
162	101.54
163	113.45
164	145.46
165	5.3981
166	7.0329
167	7.6746
168	21.836
169	27.462
170	42.28
171	55.531
172	76.737
173	3.3527
174	4.6565
175	10.331
176	25.469
177	35.697
178	32.651
179	29.461
180	34.763
181	40.501
182	58.735
183	74.227
184	86.712
185	119.07
186	113.23
187	106.32
188	42.759
189	21.032
190	21.032
191	16.465
192	9.1486
193	107.37
194	65.952
195	37.289
196	42.169
197	42.169
198	31.651
199	25.523
200	13.227
201	9.6567
202	5.2725
203	96.043
204	6.7066
205	273.39
206	5.182
207	13.376
208	21.914
209	16.582
210	41.584
211	46.205
212	138.03
213	184.27
214	126.4
215	130.6
216	86.619
217	72.612
218	62.109
219	63.754
220	64.348
221	80.211
222	118.54
223	92.562
224	109.75
225	81.764
226	88.465
227	91.996
228	6.8874
229	5.4673
230	4.704
231	6.1292
232	7.9886
233	6.425
234	171.43
235	156.25
236	290.49
237	162.42
238	158.22
239	147.14
240	184.93
241	167.92
242	204.68
243	89.037
244	165.58
245	116.78
246	15.539
247	120.33
248	16.548
249	37.937
250	9.6443
251	11.355
252	100.12
253	19.947
254	88.988
255	155.19
256	8.0227
257	52.597
258	4.7422
259	39.857
260	11.155
261	12.559
262	23.706
263	8.8196
264	25.471
265	36.307
266	2.0488
267	43.423
268	2.483
269	24.263
270	17.736
271	3.7367
272	6.4449
273	21.219
274	12.094
275	33.219
276	37.181
277	49.171
278	31.231
279	27.148
280	151.58
281	138.18
282	129.8
283	122.82
284	72.179
285	107.57
286	4.4318
287	17.692
288	4.0806
289	202.16
290	222.69
291	147.45
292	107.94
293	100.03
294	93.046
295	166.97
296	192.26
297	53.794
298	44.555
299	85.834
300	423.
301	191.41
302	69.249
303	95.964
304	221.37
305	142.05
306	113.
307	48.14
308	190.52
309	298.6
310	479.56
311	121.8
312	74.72
313	22.609
314	151.42
315	123.21
316	123.21
317	123.21
318	37.988
319	18.108
320	20.463
321	9.8273
322	51.09
323	92.684
324	123.2
325	40.934
326	53.533
327	77.065
328	74.51
329	39.424
330	38.394
331	84.116
332	1.9317
333	5.5739
334	11.657
335	19.914
336	35.052
337	98.949
338	154.17
339	373.82
340	276.04
341	196.18
342	146.9
343	94.062
344	50.218
345	62.489
346	56.369
347	67.084
348	42.707
349	63.059
350	76.955
351	1.1858
352	210.75
353	178.37
354	108.35
355	44.722
356	25.899
357	12.3
358	6.6182
359	2.715
360	223.37
361	276.24
362	180.05
363	17.271
364	8.9354
365	6.2937
366	4.6989
367	3.559
368	2.8859
369	253.5
370	106.03
371	91.646
372	113.86
373	126.26
374	108.66
375	95.724
376	236.3
377	395.53
378	226.71
379	168.45
380	223.35
381	172.88
382	105.75
383	120.11
384	116.32
385	156.87
386	197.37
387	83.071
388	103.65
389	222.55
390	324.04
391	171.49
392	217.17
393	12.073
394	7.1552
395	4.6578
396	1.7594
397	0.62732
398	0.37789
399	272.19
400	151.57
401	165.25
402	49.532
403	68.244
404	24.027
405	6.5184
406	175.1
407	16.534
408	122.62
409	186.71
410	4.015
411	123.1
412	3.0483
413	49.48
414	109.08
415	57.971
416	51.443
417	122.49
418	69.582
419	55.21
420	99.149
421	57.416
422	101.32
423	79.517
424	15.652
425	146.65
426	9.4405
427	45.869
428	83.325
429	87.555
430	40.519
431	32.281
432	20.302
433	18.622
434	153.87
435	45.858
436	40.074
437	49.447
438	34.257
439	96.965
440	84.258
441	209.98
442	110.06
443	91.761
444	33.684
445	37.699
446	45.384
