Node Number	Equivalent (von-Mises) Stress (MPa)
1	1.6972
2	1.8452
3	8.4071
4	14.157
5	24.778
6	55.568
7	71.684
8	133.45
9	149.2
10	415.24
11	1052.3
12	416.93
13	439.22
14	165.64
15	31.942
16	31.495
17	9.5427
18	4.5953
19	2.2268
20	5.9916
21	1.4792
22	1.7543
23	10.687
24	22.858
25	16.804
26	142.1
27	173.89
28	589.52
29	1057.4
30	745.02
31	233.02
32	231.88
33	52.431
34	35.837
35	21.988
36	3.7379
37	3.1091
38	2.
39	1.5852
40	2.4482
41	2.3431
42	3.6381
43	1.7777
44	0.42631
45	3.6187
46	8.5206
47	11.532
48	32.943
49	144.14
50	176.68
51	100.29
52	325.4
53	856.03
54	147.53
55	271.01
56	218.07
57	129.06
58	19.97
59	11.395
60	2.167
61	2.5434
62	12.71
63	7.7568
64	4.0401
65	8.6145
66	9.0397
67	3.2537
68	2.1813
69	3.428
70	3.0362
71	5.302
72	4.616
73	2.3901
74	0.92767
75	4.8199
76	34.575
77	55.096
78	119.35
79	141.94
80	589.38
81	435.58
82	126.44
83	160.01
84	22.373
85	2.7684
86	3.4151
87	6.3171
88	12.996
89	3.9667
90	61.697
91	81.019
92	16.943
93	636.6
94	11.004
95	312.76
96	77.96
97	10.113
98	616.52
99	9.2257
100	27.125
101	467.65
102	92.014
103	6.0833
104	25.818
105	40.062
106	784.15
107	61.162
108	179.41
109	167.77
110	36.672
111	1003.9
112	43.192
113	23.443
114	205.25
115	357.76
116	5.7751
117	22.975
118	828.53
119	174.23
120	3.207
121	10.055
122	162.35
123	67.395
124	23.303
125	735.73
126	84.298
127	760.04
128	262.13
129	85.761
130	2.7664
131	8.08
132	152.28
133	61.5
134	84.634
135	145.74
136	28.15
137	30.982
138	30.318
139	23.102
140	15.1
141	8.9529
142	13.212
143	18.215
144	24.079
145	31.533
146	31.12
147	24.528
148	14.616
149	14.366
150	11.321
151	17.907
152	594.16
153	425.2
154	345.27
155	200.9
156	128.62
157	81.023
158	67.092
159	21.287
160	18.43
161	694.7
162	654.04
163	700.76
164	841.59
165	26.201
166	15.228
167	28.188
168	94.717
169	147.44
170	253.75
171	597.5
172	706.38
173	34.078
174	24.944
175	19.513
176	34.754
177	68.701
178	90.893
179	101.71
180	178.35
181	255.81
182	362.6
183	467.89
184	537.49
185	735.88
186	760.12
187	710.5
188	472.08
189	204.58
190	204.58
191	160.76
192	100.02
193	694.7
194	419.52
195	186.24
196	158.59
197	158.59
198	100.2
199	58.078
200	32.991
201	30.139
202	96.289
203	644.59
204	66.087
205	1109.8
206	77.434
207	141.54
208	219.92
209	280.08
210	335.12
211	380.53
212	790.21
213	916.46
214	845.97
215	870.45
216	568.24
217	492.48
218	394.38
219	383.92
220	400.6
221	507.1
222	835.13
223	726.03
224	1097.7
225	567.33
226	559.96
227	603.12
228	36.977
229	53.317
230	55.138
231	100.06
232	121.33
233	102.92
234	697.85
235	872.82
236	2374.4
237	1150.7
238	1162.3
239	847.79
240	901.85
241	1299.7
242	1524.2
243	509.08
244	955.28
245	722.94
246	182.92
247	683.05
248	190.41
249	222.7
250	84.614
251	66.858
252	253.83
253	195.35
254	402.74
255	539.61
256	90.206
257	474.85
258	67.169
259	162.68
260	20.994
261	66.344
262	154.19
263	27.046
264	100.16
265	236.58
266	18.394
267	254.89
268	13.626
269	97.209
270	44.679
271	10.67
272	11.339
273	156.24
274	60.125
275	140.36
276	372.46
277	163.7
278	181.35
279	76.093
280	964.56
281	749.69
282	743.31
283	785.65
284	390.92
285	614.22
286	87.014
287	228.03
288	70.913
289	513.28
290	598.34
291	384.45
292	289.99
293	270.49
294	262.11
295	445.47
296	515.92
297	161.96
298	108.6
299	231.33
300	286.6
301	218.55
302	204.87
303	278.37
304	572.15
305	382.44
306	310.3
307	162.31
308	514.26
309	727.1
310	392.14
311	918.67
312	242.3
313	63.997
314	443.98
315	340.24
316	340.24
317	340.24
318	106.92
319	51.028
320	57.978
321	28.01
322	285.4
323	297.5
324	322.04
325	118.44
326	150.24
327	210.35
328	201.59
329	118.04
330	115.79
331	266.58
332	5.2202
333	14.984
334	31.316
335	53.073
336	91.761
337	262.23
338	401.44
339	1087.4
340	807.26
341	439.39
342	329.51
343	246.3
344	145.82
345	142.04
346	124.46
347	157.68
348	100.11
349	140.4
350	167.57
351	3.2396
352	680.46
353	463.86
354	286.55
355	118.9
356	69.142
357	33.076
358	17.796
359	7.3505
360	917.27
361	500.73
362	292.42
363	48.874
364	25.468
365	17.839
366	13.375
367	9.8615
368	7.7335
369	437.34
370	680.48
371	284.63
372	336.81
373	400.01
374	348.4
375	743.5
376	957.18
377	1408.8
378	866.79
379	889.85
380	1107.
381	1035.6
382	1186.5
383	897.35
384	600.88
385	650.34
386	502.04
387	337.27
388	448.98
389	915.94
390	1180.6
391	527.67
392	549.59
393	34.453
394	20.397
395	13.149
396	4.9352
397	1.6529
398	1.0542
399	577.58
400	219.87
401	991.77
402	141.47
403	185.93
404	67.245
405	18.903
406	510.24
407	44.464
408	327.06
409	526.26
410	11.279
411	361.79
412	8.1959
413	141.14
414	294.47
415	168.24
416	121.11
417	337.39
418	214.87
419	162.01
420	269.41
421	196.65
422	287.5
423	221.08
424	44.781
425	413.35
426	25.492
427	122.72
428	176.34
429	249.91
430	65.896
431	64.307
432	38.95
433	56.31
434	496.07
435	135.24
436	144.63
437	104.25
438	123.61
439	429.43
440	152.15
441	620.69
442	669.86
443	666.8
444	115.78
445	109.08
446	134.16
