Node Number	Equivalent (von-Mises) Stress (MPa)
1	3.6395
2	0.93287
3	1.6821
4	2.1598
5	3.6599
6	5.0407
7	4.4695
8	10.928
9	21.566
10	22.325
11	128.59
12	113.28
13	150.97
14	161.54
15	43.752
16	33.675
17	12.575
18	18.007
19	7.635
20	1.4061
21	3.8539
22	11.789
23	17.872
24	37.343
25	35.66
26	71.327
27	118.5
28	172.47
29	98.919
30	54.071
31	14.13
32	6.876
33	5.1369
34	4.7402
35	3.6302
36	1.6073
37	3.3188
38	3.7832
39	2.6905
40	2.9539
41	5.0256
42	5.8205
43	4.3786
44	1.1431
45	4.2002
46	21.971
47	19.411
48	63.897
49	31.581
50	98.998
51	110.8
52	163.2
53	71.535
54	41.307
55	45.285
56	31.915
57	19.148
58	10.323
59	5.9179
60	2.2013
61	1.6387
62	3.4895
63	2.9872
64	2.8496
65	1.2326
66	1.2191
67	5.0927
68	4.3614
69	7.4237
70	3.9587
71	9.149
72	1.6957
73	6.0839
74	1.4326
75	9.4247
76	17.952
77	48.887
78	31.629
79	77.565
80	107.53
81	47.18
82	42.689
83	27.574
84	11.598
85	4.3569
86	2.5111
87	3.0128
88	2.5152
89	0.61387
90	8.299
91	46.662
92	23.089
93	38.157
94	6.2538
95	35.031
96	13.991
97	10.556
98	38.799
99	4.8262
100	32.03
101	45.783
102	13.776
103	2.4597
104	28.253
105	19.794
106	50.437
107	27.811
108	119.13
109	14.371
110	14.427
111	88.351
112	8.7637
113	17.052
114	34.477
115	129.45
116	2.7487
117	4.2914
118	64.065
119	42.141
120	8.5176
121	4.9631
122	28.804
123	12.121
124	21.973
125	56.446
126	27.121
127	69.08
128	81.569
129	46.824
130	2.4511
131	3.4918
132	32.648
133	91.856
134	11.071
135	7.8866
136	0.48974
137	0.51768
138	0.52797
139	0.36432
140	0.20801
141	0.21683
142	0.30473
143	0.37597
144	0.46826
145	0.45371
146	0.50994
147	0.39651
148	0.20955
149	0.22966
150	0.26869
151	0.33303
152	7.5783
153	5.4616
154	4.422
155	2.7502
156	1.9561
157	1.313
158	1.0161
159	0.56522
160	0.38367
161	5.972
162	7.6514
163	25.889
164	46.074
165	3.231
166	2.0076
167	2.0778
168	10.956
169	13.719
170	9.5491
171	20.814
172	31.536
173	1.0167
174	1.7155
175	0.34217
176	0.62754
177	1.0123
178	1.4492
179	1.4818
180	2.5767
181	3.5621
182	4.7354
183	5.9737
184	9.2228
185	12.23
186	9.5901
187	13.405
188	5.2649
189	12.203
190	12.203
191	7.3668
192	2.7045
193	6.9508
194	4.9794
195	3.2282
196	3.1857
197	3.1857
198	2.1208
199	1.35
200	0.71153
201	0.50149
202	3.1383
203	11.18
204	2.8875
205	20.816
206	3.9543
207	8.8011
208	16.06
209	31.274
210	47.7
211	36.787
212	21.565
213	50.917
214	19.596
215	14.384
216	8.6224
217	23.889
218	31.98
219	13.657
220	7.0511
221	6.4908
222	53.36
223	63.462
224	157.83
225	84.432
226	30.099
227	13.227
228	1.6024
229	1.6221
230	2.0462
231	3.4003
232	4.7839
233	4.5352
234	39.992
235	137.14
236	274.86
237	117.81
238	177.31
239	59.861
240	86.754
241	102.13
242	182.33
243	111.14
244	74.572
245	46.402
246	12.059
247	23.157
248	23.985
249	54.426
250	8.5217
251	8.069
252	86.768
253	21.599
254	45.31
255	182.44
256	4.0081
257	15.334
258	5.6071
259	27.675
260	0.79416
261	1.2057
262	5.5255
263	0.55195
264	1.5769
265	5.3614
266	0.37525
267	3.9338
268	0.23366
269	2.1751
270	0.70771
271	0.36888
272	0.32026
273	12.38
274	1.4424
275	12.986
276	14.243
277	43.461
278	3.3043
279	1.8429
280	73.802
281	46.828
282	30.49
283	27.693
284	55.585
285	31.892
286	3.9
287	8.1717
288	2.6701
289	2.2972e-003
290	1.0691e-003
291	2.4206e-003
292	2.5495e-003
293	2.283e-003
294	2.1838e-003
295	1.9843e-003
296	1.5041e-003
297	2.3954e-003
298	3.0261e-003
299	2.7434e-003
300	2.2437e-003
301	5.3949e-003
302	2.0168e-003
303	1.7472e-003
304	1.2212e-003
305	1.5144e-003
306	1.6106e-003
307	2.0265e-003
308	1.3416e-003
309	2.3239e-002
310	1.2695e-002
311	3.5496e-002
312	2.1626e-002
313	2.2876e-004
314	9.7935e-003
315	9.285e-003
316	9.285e-003
317	9.285e-003
318	3.6772e-003
319	5.9215e-004
320	2.2079e-004
321	1.372e-003
