Node Number	Equivalent (von-Mises) Stress (MPa)
1	2.0007
2	2.3511
3	17.68
4	27.082
5	45.423
6	138.6
7	188.73
8	236.75
9	225.74
10	637.19
11	1152.7
12	379.69
13	626.23
14	157.7
15	96.52
16	47.561
17	19.71
18	9.614
19	4.1443
20	12.96
21	3.7709
22	8.748
23	23.417
24	40.233
25	53.602
26	140.75
27	419.95
28	780.93
29	1184.6
30	991.77
31	411.4
32	467.78
33	113.17
34	147.34
35	26.73
36	8.2085
37	3.1202
38	2.5162
39	3.3519
40	2.6661
41	4.9491
42	3.1289
43	3.0549
44	2.5568
45	3.6609
46	26.921
47	17.681
48	42.634
49	179.25
50	200.76
51	396.19
52	1227.2
53	2005.7
54	496.86
55	540.82
56	366.2
57	223.72
58	51.524
59	20.993
60	5.1553
61	3.9576
62	17.467
63	11.888
64	7.5421
65	18.523
66	18.291
67	4.5069
68	4.0489
69	5.1717
70	4.6328
71	3.8707
72	6.2571
73	4.9176
74	4.3208
75	13.841
76	33.475
77	80.153
78	122.38
79	494.45
80	964.78
81	905.57
82	210.09
83	245.72
84	52.374
85	7.3432
86	6.4482
87	14.661
88	27.226
89	9.9002
90	105.71
91	174.15
92	17.976
93	821.17
94	10.125
95	338.34
96	185.34
97	12.769
98	757.82
99	15.305
100	48.174
101	571.65
102	178.44
103	12.717
104	47.305
105	80.367
106	989.74
107	58.216
108	318.24
109	288.73
110	39.204
111	1720.3
112	110.01
113	17.226
114	304.76
115	588.15
116	7.5198
117	49.193
118	1118.5
119	345.98
120	7.0336
121	17.674
122	243.27
123	128.8
124	13.692
125	1007.5
126	130.06
127	871.69
128	484.13
129	75.652
130	3.9639
131	12.374
132	244.32
133	174.09
134	97.587
135	250.56
136	31.552
137	40.008
138	34.82
139	28.098
140	19.491
141	10.726
142	15.029
143	22.096
144	30.439
145	36.002
146	35.987
147	29.837
148	18.096
149	17.77
150	12.915
151	23.082
152	693.41
153	508.39
154	420.99
155	255.54
156	174.71
157	110.87
158	94.326
159	28.468
160	22.879
161	799.42
162	756.73
163	793.98
164	930.4
165	37.291
166	22.922
167	37.462
168	104.31
169	157.81
170	255.02
171	619.93
172	756.11
173	31.535
174	29.137
175	25.773
176	53.965
177	100.3
178	125.87
179	140.45
180	227.79
181	313.86
182	436.11
183	551.2
184	633.32
185	851.82
186	858.7
187	803.97
188	502.41
189	202.88
190	202.88
191	165.18
192	105.85
193	801.13
194	484.43
195	229.34
196	207.7
197	207.7
198	127.87
199	69.281
200	35.663
201	33.937
202	99.069
203	731.09
204	78.781
205	1212.8
206	84.436
207	150.72
208	230.87
209	279.65
210	349.57
211	414.35
212	854.11
213	914.44
214	912.7
215	970.33
216	648.89
217	583.74
218	471.74
219	457.94
220	478.67
221	595.98
222	892.96
223	857.9
224	1221.5
225	669.99
226	646.85
227	698.49
228	43.783
229	58.387
230	58.217
231	103.64
232	128.57
233	110.19
234	757.98
235	1046.4
236	2639.7
237	1332.3
238	1168.7
239	934.4
240	879.48
241	1546.8
242	1783.9
243	709.57
244	1058.4
245	817.45
246	192.22
247	748.9
248	185.92
249	236.13
250	81.421
251	74.495
252	368.8
253	201.44
254	455.32
255	656.2
256	98.323
257	499.6
258	72.014
259	199.84
260	26.677
261	68.483
262	180.54
263	33.376
264	129.94
265	269.22
266	20.378
267	314.27
268	16.219
269	117.58
270	61.426
271	10.979
272	11.838
273	167.6
274	73.323
275	161.01
276	399.58
277	222.25
278	214.83
279	100.6
280	1176.4
281	902.66
282	823.57
283	888.87
284	460.15
285	718.45
286	90.54
287	236.82
288	71.793
289	631.96
290	757.79
291	468.28
292	348.79
293	328.61
294	317.01
295	556.27
296	648.65
297	193.33
298	141.14
299	274.55
300	522.68
301	280.7
302	259.05
303	350.89
304	731.88
305	478.49
306	386.32
307	190.97
308	647.92
309	1077.9
310	636.64
311	1318.7
312	347.41
313	90.59
314	583.38
315	494.64
316	494.64
317	494.64
318	153.02
319	72.331
320	81.9
321	38.942
322	405.06
323	338.99
324	387.39
325	130.77
326	167.87
327	241.63
328	232.98
329	128.56
330	124.42
331	313.27
332	6.9791
333	20.125
334	42.086
335	71.425
336	123.25
337	348.
338	537.03
339	1407.8
340	1080.2
341	599.08
342	410.48
343	313.94
344	191.35
345	204.18
346	183.59
347	222.58
348	137.66
349	201.75
350	239.59
351	4.2421
352	891.2
353	626.85
354	382.09
355	158.37
356	92.83
357	44.465
358	23.895
359	9.8093
360	1212.
361	722.11
362	363.2
363	68.98
364	34.964
365	24.423
366	18.21
367	13.277
368	10.402
369	554.46
370	703.98
371	292.99
372	375.05
373	470.45
374	409.48
375	976.51
376	1235.7
377	1837.3
378	1120.1
379	1101.6
380	1385.3
381	1308.6
382	1255.3
383	1045.7
384	740.8
385	809.8
386	687.83
387	411.85
388	596.97
389	1195.8
390	1507.9
391	707.94
392	763.55
393	47.976
394	28.105
395	18.186
396	6.932
397	2.2648
398	1.3181
399	911.73
400	297.18
401	1519.3
402	187.95
403	247.01
404	89.734
405	25.292
406	677.24
407	59.735
408	430.84
409	691.11
410	15.239
411	474.61
412	10.984
413	202.02
414	354.8
415	191.84
416	131.46
417	414.95
418	258.77
419	176.79
420	323.73
421	223.47
422	351.09
423	255.15
424	59.486
425	547.96
426	34.263
427	163.25
428	242.66
429	329.69
430	99.291
431	104.46
432	61.424
433	74.834
434	680.97
435	186.5
436	168.96
437	129.95
438	139.99
439	496.84
440	184.11
441	839.05
442	893.02
443	789.26
444	125.93
445	118.42
446	149.59
