Node Number	Equivalent (von-Mises) Stress (MPa)
1	1.1981e-012
2	7.5949e-013
3	3.6357e-014
4	4.6116e-014
5	6.7763e-014
6	8.1063e-014
7	8.9822e-014
8	2.1312e-013
9	3.8007e-013
10	2.4386e-013
11	7.4896e-013
12	3.0386e-012
13	5.5776e-012
14	6.0809e-012
15	3.8867e-012
16	6.1409e-012
17	2.6014e-012
18	4.4396e-012
19	2.36e-012
20	2.6601e-014
21	1.1753e-012
22	2.7428e-012
23	1.2151e-012
24	6.6022e-012
25	3.5518e-012
26	4.9815e-012
27	2.1873e-012
28	5.3678e-012
29	1.628e-012
30	1.3861e-012
31	3.2027e-013
32	2.1455e-013
33	4.3434e-014
34	9.434e-014
35	7.1869e-014
36	1.7247e-014
37	2.0833e-012
38	9.146e-013
39	1.152e-012
40	4.7056e-012
41	7.5785e-012
42	4.1904e-012
43	1.5651e-012
44	5.8034e-015
45	7.2813e-013
46	7.3546e-012
47	5.3259e-012
48	1.1247e-011
49	2.2712e-012
50	3.0948e-012
51	2.1816e-012
52	1.4446e-012
53	8.5978e-013
54	2.8889e-013
55	1.7772e-013
56	7.1144e-014
57	7.7645e-014
58	3.0451e-014
59	2.1285e-014
60	9.758e-015
61	1.1807e-014
62	3.2857e-014
63	3.6634e-014
64	1.7231e-014
65	2.7147e-014
66	2.9977e-014
67	1.0284e-012
68	2.2494e-012
69	4.0343e-012
70	2.6863e-012
71	7.3053e-012
72	9.5497e-013
73	2.0311e-012
74	6.1619e-015
75	1.6976e-012
76	2.2776e-012
77	4.5962e-012
78	1.3452e-012
79	2.3072e-012
80	4.1281e-013
81	3.3886e-013
82	8.6806e-014
83	7.607e-014
84	3.0739e-014
85	1.4614e-014
86	1.5071e-014
87	2.2466e-014
88	3.5148e-014
89	1.4729e-014
90	5.8798e-014
91	1.921e-012
92	3.5514e-012
93	2.6523e-013
94	3.322e-012
95	1.0223e-012
96	6.1071e-014
97	2.3227e-012
98	2.6088e-013
99	1.4814e-014
100	1.8633e-012
101	2.5734e-012
102	4.2231e-014
103	1.6939e-014
104	1.1745e-012
105	1.229e-013
106	1.3272e-012
107	3.4793e-012
108	2.1401e-012
109	7.4709e-014
110	1.8984e-012
111	7.1154e-013
112	3.5927e-014
113	2.2706e-012
114	2.5256e-013
115	1.7353e-012
116	1.8579e-012
117	3.3787e-014
118	6.0814e-013
119	5.9195e-013
120	1.5457e-012
121	2.1693e-014
122	2.2832e-013
123	4.4035e-014
124	1.2793e-012
125	4.97e-013
126	2.7864e-013
127	7.796e-013
128	1.8734e-012
129	2.929e-012
130	2.4763e-012
131	1.7012e-014
132	1.1059e-013
133	1.6504e-012
134	6.115e-012
135	1.4622e-013
136	5.9618e-015
137	8.5787e-015
138	4.827e-015
139	3.5275e-015
140	2.9748e-015
141	3.2158e-015
142	4.2774e-015
143	5.364e-015
144	7.4045e-015
145	6.073e-015
146	5.5231e-015
147	4.3696e-015
148	2.5906e-015
149	1.9878e-015
150	3.4488e-015
151	6.4184e-015
152	1.0824e-013
153	6.4272e-014
154	4.3332e-014
155	2.7939e-014
156	2.1801e-014
157	1.4855e-014
158	1.5748e-014
159	9.3084e-015
160	6.7352e-015
161	6.013e-013
162	3.9754e-014
163	1.2905e-012
164	3.3608e-012
165	1.5447e-012
166	6.7016e-013
167	1.2588e-012
168	6.7966e-013
169	1.4355e-012
170	8.6628e-013
171	9.3569e-013
172	2.1585e-012
173	4.0026e-013
174	7.7091e-013
175	8.7457e-015
176	1.4624e-014
177	1.9282e-014
178	1.8434e-014
179	2.3083e-014
180	3.1512e-014
181	3.9551e-014
182	9.0341e-014
183	1.1233e-013
184	2.9817e-013
185	5.2908e-013
186	6.916e-013
187	6.5586e-013
188	3.1327e-013
189	8.08e-013
190	8.08e-013
191	3.8609e-013
192	2.8504e-013
193	1.6427e-013
194	9.3816e-014
195	3.8812e-014
196	2.8662e-014
197	2.8662e-014
198	1.5177e-014
199	4.6981e-015
200	3.7706e-015
201	5.7115e-015
202	4.3041e-013
203	1.7355e-013
204	1.5406e-012
205	2.9448e-013
206	2.1225e-012
207	6.0606e-013
208	2.9102e-012
209	2.5554e-012
210	1.4494e-012
211	1.2649e-012
212	7.2173e-013
213	2.2917e-013
214	1.6666e-013
215	1.8141e-013
216	1.48e-013
217	1.7417e-013
218	1.1306e-013
219	1.3256e-013
220	1.8819e-013
221	9.3797e-014
222	1.8107e-013
223	2.3031e-013
224	2.0609e-013
225	3.6914e-013
226	6.0245e-013
227	4.4774e-013
228	9.5254e-013
229	1.4332e-012
230	1.3329e-012
231	8.8458e-013
232	2.4379e-012
233	2.0002e-012
234	7.0901e-013
235	1.526e-012
236	1.2045e-012
237	1.233e-012
238	2.406e-012
239	2.9749e-012
240	4.5113e-013
241	4.4046e-013
242	8.0322e-013
243	1.1426e-012
244	1.9709e-012
245	2.3674e-012
246	1.8564e-012
247	5.0377e-013
248	1.1103e-012
249	1.2969e-012
250	5.3776e-013
251	1.2196e-012
252	8.2713e-013
253	1.2843e-012
254	1.3857e-012
255	1.6766e-012
256	1.2843e-012
257	8.6234e-013
258	2.7049e-012
259	1.8063e-012
260	6.2147e-015
261	9.6077e-015
262	5.0639e-014
263	4.9973e-015
264	2.0291e-014
265	7.7867e-014
266	2.2179e-015
267	6.2054e-014
268	2.1536e-015
269	1.5829e-014
270	1.2705e-014
271	2.9766e-015
272	5.0089e-015
273	7.7004e-014
274	2.4606e-014
275	3.0996e-013
276	8.7424e-013
277	5.9029e-013
278	5.2834e-014
279	1.507e-014
280	7.9293e-013
281	6.7013e-013
282	3.3129e-013
283	1.1367e-012
284	1.0286e-012
285	1.1283e-012
286	9.399e-013
287	7.3194e-013
288	2.5463e-013
289	5.329e-013
290	4.8142e-013
291	4.236e-013
292	5.5982e-013
293	2.1038e-013
294	4.6283e-013
295	8.1826e-013
296	4.0016e-013
297	1.597e-013
298	1.1998e-013
299	3.2982e-013
300	5.5497e-013
301	2.0668e-013
302	2.1342e-013
303	2.5933e-013
304	5.2513e-013
305	1.8572e-013
306	2.4632e-013
307	1.4142e-013
308	2.6707e-013
309	4.3483e-013
310	6.1446e-013
311	6.7743e-013
312	4.7042e-013
313	3.2421e-013
314	2.1341e-013
315	3.1824e-013
316	5.7292e-014
317	2.4299e-013
318	8.8411e-013
319	8.7738e-013
320	2.411e-013
321	8.9154e-013
322	9.6487e-014
323	3.4585e-013
324	3.5045e-013
325	1.6486e-013
326	2.3646e-013
327	1.8112e-013
328	2.5558e-013
329	6.4839e-014
330	2.1922e-013
331	1.5836e-013
332	6.6802e-013
333	2.0995e-013
334	1.4137e-013
335	2.3792e-013
336	2.9278e-013
337	2.8916e-013
338	2.7696e-013
339	1.8794e-013
340	2.0939e-013
341	1.3732e-013
342	1.4516e-013
343	2.4825e-013
344	2.6673e-013
345	1.4329e-013
346	1.5342e-013
347	3.1717e-013
348	1.2574e-013
349	3.7771e-013
350	2.6031e-013
351	8.431e-013
352	3.43e-013
353	2.4265e-013
354	4.3988e-013
355	3.3375e-013
356	2.4037e-013
357	1.5036e-013
358	3.1802e-013
359	4.4165e-013
360	2.5273e-013
361	3.1904e-013
362	2.8564e-013
363	1.9372e-013
364	1.7002e-013
365	9.1902e-014
366	3.2605e-013
367	2.5131e-013
368	1.8073e-013
369	1.0475e-013
370	2.5035e-013
371	2.3523e-013
372	1.7164e-013
373	1.5633e-013
374	1.5239e-013
375	4.376e-013
376	3.5645e-013
377	3.0301e-013
378	1.2142e-013
379	3.5638e-013
380	2.5049e-013
381	1.7672e-013
382	3.7086e-013
383	2.8516e-013
384	1.6015e-013
385	3.2027e-013
386	1.628e-013
387	4.6948e-013
388	3.5432e-013
389	2.0377e-013
390	1.2375e-013
391	1.1068e-013
392	2.5722e-013
393	3.0115e-013
394	2.1731e-013
395	2.8446e-013
396	2.2716e-013
397	2.9047e-013
398	6.7754e-013
399	3.0769e-013
400	1.8962e-013
401	2.1067e-013
402	1.6707e-013
403	9.7928e-014
404	2.8391e-013
405	1.3208e-013
406	1.2472e-013
407	2.6326e-013
408	1.8979e-013
409	3.2988e-013
410	1.5502e-013
411	1.8802e-013
412	1.772e-013
413	2.4207e-013
414	7.8802e-014
415	7.4511e-014
416	1.1121e-013
417	9.6607e-014
418	1.1558e-013
419	2.7083e-013
420	7.9059e-014
421	1.1534e-013
422	1.7446e-013
423	1.2824e-013
424	1.0607e-013
425	1.0554e-013
426	1.0188e-013
427	6.3179e-014
428	2.6581e-014
429	1.7399e-013
430	8.5788e-014
431	8.6343e-014
432	5.3336e-014
