Node Number	Directional Deformation (mm)
1	-1.2736e-003
2	3.4869e-003
3	-0.74952
4	-0.63044
5	-0.51152
6	-0.38997
7	-0.28428
8	-0.15479
9	-4.0129e-002
10	0.13204
11	0.12768
12	-0.17504
13	0.30952
14	-5.179e-004
15	-2.1956e-002
16	-6.5681e-003
17	-6.9102e-003
18	7.8878e-003
19	1.736e-003
20	-0.77327
21	-4.714e-003
22	-8.1051e-003
23	-9.0407e-003
24	3.1733e-003
25	-2.2465e-002
26	-9.6688e-002
27	-0.1517
28	-0.47317
29	-7.6956e-002
30	3.2544e-002
31	-5.3886e-002
32	-0.11001
33	-0.22725
34	-0.37073
35	-0.51331
36	-0.64474
37	-6.9703e-003
38	-9.9459e-003
39	-1.2584e-003
40	4.2549e-003
41	6.6215e-003
42	7.9011e-003
43	6.1135e-003
44	-0.7987
45	-9.0336e-003
46	-5.9055e-003
47	-4.1174e-003
48	3.2918e-004
49	1.5686e-002
50	-2.5366e-002
51	-6.2617e-002
52	-0.19744
53	-1.1142e-002
54	0.22539
55	0.16728
56	4.2071e-002
57	-0.16501
58	-0.32644
59	-0.49019
60	-0.65295
61	-0.79245
62	-0.78408
63	-0.77744
64	-0.76629
65	-0.75887
66	-0.75432
67	-3.1322e-003
68	3.7152e-003
69	1.1871e-002
70	1.0509e-002
71	-1.5972e-003
72	-1.5164e-003
73	-5.7053e-003
74	-0.7886
75	-1.0243e-002
76	-4.9615e-002
77	5.3495e-003
78	-0.1826
79	-1.4831e-002
80	0.27697
81	0.32186
82	6.0942e-002
83	-0.21655
84	-0.41911
85	-0.61191
86	-0.79998
87	-0.79009
88	-0.78593
89	-0.77529
90	-0.35518
91	1.6114e-002
92	6.792e-004
93	6.7074e-002
94	-3.1675e-003
95	4.9877e-002
96	-0.19378
97	8.4391e-004
98	0.23092
99	-0.54382
100	9.9013e-002
101	-5.1119e-002
102	-0.17039
103	-0.55807
104	3.3605e-002
105	-0.15459
106	7.0144e-002
107	-1.0471e-002
108	-2.0156e-003
109	-0.25971
110	-1.4444e-003
111	4.9425e-002
112	-0.37344
113	2.5595e-003
