Node Number	Directional Deformation (mm)
1	-3.4951e-003
2	-5.3452e-003
3	-8.6995
4	-9.9861
5	-11.214
6	-12.4
7	-13.347
8	-13.95
9	-14.223
10	-11.904
11	-8.0383
12	-0.48413
13	-9.9166e-002
14	-0.82387
15	-4.0507e-002
16	-1.1446e-002
17	3.2025e-003
18	-1.472e-002
19	-1.1274e-002
20	-8.7541
21	-1.5961e-002
22	-1.435e-002
23	1.2662e-002
24	-3.8217e-002
25	-8.9885e-002
26	-0.69956
27	0.87611
28	-1.8088
29	-8.651
30	-12.522
31	-14.206
32	-14.053
33	-13.416
34	-12.441
35	-11.245
36	-10.023
37	-1.24e-002
38	-1.1559e-002
39	-4.0779e-003
40	-1.3693e-003
41	-1.5747e-003
42	-6.1571e-003
43	-1.0897e-002
44	-9.3937
45	-7.3376e-003
46	8.9802e-003
47	9.7594e-002
48	0.14439
49	-0.19323
50	-0.26852
51	0.51244
52	-2.6718
53	-10.153
54	-14.825
55	-15.587
56	-14.857
57	-14.058
58	-12.957
59	-11.836
60	-10.631
61	-9.303
62	-9.2259
63	-9.1247
64	-9.0524
65	-8.9579
66	-8.834
67	-1.7731e-002
68	-1.5549e-002
69	-5.345e-003
70	-7.6911e-003
71	-2.0101e-003
72	-3.6153e-004
73	-1.0554e-002
74	-9.4337
75	2.1302e-003
76	7.4604e-002
77	-5.2393e-004
78	-0.56773
79	7.048e-003
80	-7.5756
81	-14.915
82	-15.618
83	-14.378
84	-12.807
85	-11.171
86	-9.305
87	-9.181
88	-9.075
89	-8.9219
90	-13.307
91	0.74135
92	-0.10529
93	-11.626
94	1.5527e-002
95	1.5427
96	-14.178
97	3.6713e-002
98	-13.237
99	-11.655
100	-0.31675
101	-4.3422
102	-14.617
103	-11.137
104	-9.9564e-002
105	-14.119
106	-5.7815
107	-3.4403e-002
108	0.30051
109	-13.647
110	-0.22257
111	-9.5063
112	-12.596
113	3.053e-002
114	-14.284
115	1.0046
116	2.7586e-002
117	-11.503
118	-6.5876e-002
119	0.30874
120	9.4936e-003
121	-11.381
122	-14.146
123	-13.698
124	3.2597e-002
125	-12.442
126	-14.436
127	-8.4747
128	1.5529
129	-0.31462
130	5.9269e-003
131	-10.513
132	-14.971
133	7.0495e-002
134	-0.24253
135	-14.
136	0.
137	0.
138	0.
139	0.
140	-5.8698e-003
141	-1.1759e-002
142	-2.1112e-002
143	-1.9676e-002
144	-1.3724e-002
145	-5.8623e-003
146	0.
147	0.
148	-8.6923e-003
149	-1.6624e-002
150	-2.6193e-002
151	-3.3379e-002
152	-2.6787e-002
153	-1.1725e-002
154	0.
155	0.
156	0.
157	0.
158	0.
159	0.
160	0.
161	0.
162	0.
163	0.
164	0.
165	8.6538e-005
166	1.594e-004
167	2.2454e-004
168	2.3125e-004
169	1.8535e-004
170	9.7489e-005
171	0.
172	0.
173	0.
174	0.
175	0.
176	0.
177	0.
178	0.
179	0.
180	0.
181	0.
182	0.
183	-1.2415e-002
184	-3.8311e-002
185	-8.9156e-002
186	-4.7923e-002
187	4.9322e-003
188	-1.8233e-002
189	0.
190	1.7052e-002
191	3.0589e-002
192	-2.3837e-002
193	-0.15929
194	-7.4628e-002
195	5.5644e-002
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	-2.6383e-004
232	8.3441e-004
233	1.4125e-003
234	1.8109e-003
235	2.4098e-003
236	1.3155e-003
237	0.
238	0.
239	0.
240	8.8386e-005
241	1.5083e-004
242	2.261e-004
243	2.3231e-004
244	1.8889e-004
245	1.0816e-004
246	0.
247	0.
248	0.
249	0.
250	2.3908e-004
251	-1.8454e-003
252	1.2621e-004
253	-1.1385e-006
254	-2.1016e-002
255	-1.3105e-004
256	-1.6177e-002
257	1.3239e-003
258	4.5858e-002
259	4.6266e-004
260	5.0192e-002
261	1.3926e-003
262	-1.7351e-003
263	1.0628e-002
264	4.8939e-003
265	1.8994e-004
266	1.067e-003
267	-7.2025e-005
268	-6.5423e-003
269	-1.9569e-003
270	1.0063e-004
271	-1.122e-002
272	2.3486e-004
273	-1.1202e-003
274	-1.3612e-002
275	-2.5501e-004
276	1.7215e-004
277	1.231e-004
278	-3.7969e-003
279	-8.1447e-003
280	1.7257e-004
281	6.8585e-003
282	0.
283	-3.0806e-002
284	8.7886e-005
285	-3.0481e-003
286	0.
287	1.2045e-002
288	-4.3213e-004
289	-6.7956e-003
290	-2.1802e-002
291	-2.9776e-003
292	3.4525e-003
293	5.5308e-004
294	-7.0357e-003
295	3.9197e-004
296	9.8642e-005
297	-3.5166e-002
298	-14.094
299	-14.098
300	-14.098
301	-14.098
302	-14.098
303	-14.098
304	-14.098
305	-14.098
306	-14.098
307	-14.097
308	-14.097
309	-14.097
310	-14.097
311	-14.096
312	-14.096
313	-14.095
314	-14.098
315	-14.098
316	-14.098
317	-14.098
318	-14.098
319	-14.098
320	-14.098
321	-14.098
322	-14.098
323	-14.098
324	-14.098
325	-14.098
326	-14.098
327	-14.098
328	-14.098
329	-14.098
330	-14.098
331	-14.098
332	-14.098
333	-14.098
334	-14.082
335	-14.09
336	-14.086
337	-14.097
338	-14.091
339	-14.092
340	-14.094
341	-14.095
342	-14.096
343	-14.097
344	-14.094
345	-14.096
346	-14.093
347	-14.091
348	-14.09
349	-14.088
350	-14.086
351	-14.084
352	-14.048
353	-14.049
354	-14.05
355	-14.052
356	-14.053
357	-14.057
358	-14.062
359	-14.067
360	-14.072
361	-14.077
362	-14.048
363	-14.048
364	-14.098
365	-14.098
366	-14.098
367	-14.098
368	-14.098
369	-14.098
370	-14.097
371	-14.094
372	-14.089
373	-14.084
374	-14.078
375	-14.073
376	-14.068
377	-14.063
378	-14.059
379	-14.055
380	-14.053
381	-14.05
382	-14.049
383	-14.072
384	-14.092
385	-14.089
386	-14.086
387	-14.083
388	-14.081
389	-14.078
390	-14.076
391	-14.074
392	-14.073
393	-14.052
394	-14.055
395	-14.059
396	-14.062
397	-14.066
398	-14.069
399	-14.098
400	-14.071
401	-14.094
402	-14.098
403	-14.098
404	-14.098
405	-14.098
406	-14.098
407	-14.098
408	-14.094
409	-14.091
410	-14.096
411	-14.097
412	-14.098
413	-14.075
414	-14.098
415	-14.098
416	-14.098
417	-14.078
418	-14.097
419	-14.07
420	-14.072
421	-14.059
422	-14.082
423	-14.064
424	-14.064
425	-14.077
426	-14.082
427	-14.058
428	-14.089
429	-14.071
430	-14.067
431	-14.098
432	-14.098
433	-14.098
434	-14.098
435	-14.098
436	-14.098
437	-14.098
438	-14.098
439	-14.098
440	-14.098
441	-14.098
442	-14.08
443	-14.081
444	-14.098
445	-14.098
446	-14.092
447	-14.087
448	-14.088
449	-14.063
450	-14.053
451	-14.093
452	-14.08
