Node Number	Directional Deformation (mm)
1	-8.4073e-003
2	-1.e-002
3	-16.031
4	-16.912
5	-17.673
6	-18.358
7	-18.715
8	-18.658
9	-18.248
10	-15.079
11	-9.9662
12	-0.84834
13	0.43823
14	-0.69153
15	-3.5959e-003
16	-1.0823e-002
17	-2.2512e-003
18	-1.8073e-002
19	-1.4154e-002
20	-16.066
21	-1.7587e-002
22	-1.7191e-002
23	5.9136e-003
24	-3.8001e-002
25	-4.2874e-002
26	-0.47497
27	1.5125
28	-2.3609
29	-10.832
30	-15.815
31	-18.276
32	-18.771
33	-18.777
34	-18.385
35	-17.692
36	-16.925
37	-9.587e-003
38	-5.3618e-003
39	-1.6601e-003
40	1.0439e-003
41	1.8584e-003
42	-3.9605e-003
43	-1.1166e-002
44	-16.146
45	-3.7772e-003
46	7.2986e-003
47	8.0348e-002
48	0.10539
49	-0.23296
50	-0.23204
51	0.6282
52	-3.0441
53	-11.26
54	-16.808
55	-18.327
56	-18.3
57	-18.193
58	-17.765
59	-17.295
60	-16.733
61	-16.152
62	-16.197
63	-16.209
64	-16.236
65	-16.215
66	-16.158
67	-1.183e-002
68	-1.4443e-002
69	-2.2088e-003
70	-3.5949e-003
71	-7.9331e-004
72	1.5033e-003
73	-3.6756e-003
74	-16.169
75	2.3628e-003
76	5.5998e-002
77	-5.4838e-002
78	-0.55403
79	6.74e-002
80	-8.4183
81	-16.906
82	-18.609
83	-18.329
84	-17.708
85	-16.99
86	-16.187
87	-16.227
88	-16.265
89	-16.198
90	-18.754
91	0.67865
92	-0.10547
93	-14.698
94	-5.9667e-003
95	1.567
96	-18.418
97	3.2654e-002
98	-15.755
99	-17.559
100	-0.22683
101	-5.6314
102	-18.935
103	-17.587
104	-0.1122
105	-18.406
106	-7.3809
107	-4.2503e-002
108	0.4915
109	-18.805
110	-0.21249
111	-11.182
112	-18.054
113	2.1144e-002
114	-17.973
115	0.86517
116	1.1153e-002
117	-17.771
118	-0.69304
119	8.2161e-002
120	9.8311e-003
121	-17.274
122	-17.229
123	-18.179
124	1.4631e-002
125	-15.019
126	-18.259
127	-10.808
128	1.906
129	-0.29837
130	2.2932e-003
131	-17.003
132	-18.256
133	0.14188
134	-0.24294
135	-18.982
136	0.
137	0.
138	0.
139	0.
140	-1.3631e-002
141	-2.7444e-002
142	-4.7555e-002
143	-4.7254e-002
144	-3.7245e-002
145	-1.5641e-002
146	0.
147	0.
148	-2.686e-002
149	-5.1667e-002
150	-6.6611e-002
151	-7.3142e-002
152	-6.4405e-002
153	-4.3897e-002
154	0.
155	0.
156	0.
157	0.
158	0.
159	0.
160	0.
161	0.
162	0.
163	0.
164	0.
165	1.8396e-004
166	3.5201e-004
167	5.0798e-004
168	4.7821e-004
169	3.7952e-004
170	1.8804e-004
171	0.
172	0.
173	0.
174	0.
175	0.
176	0.
177	0.
178	0.
179	0.
180	0.
181	0.
182	0.
183	-0.16611
184	-9.6915e-002
185	-0.1449
186	-0.11287
187	-3.6989e-002
188	-3.9763e-002
189	0.
190	5.661e-003
191	4.9221e-003
192	-7.175e-002
193	-0.22399
194	-0.12332
195	1.3286e-002
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	-4.1498e-004
232	6.5279e-004
233	1.0029e-003
234	1.1717e-003
235	1.5842e-003
236	1.2463e-003
237	0.
238	0.
239	0.
240	2.2159e-004
241	3.3806e-004
242	5.1042e-004
243	4.9345e-004
244	3.816e-004
245	2.3062e-004
246	0.
247	0.
248	0.
249	0.
250	6.6108e-004
251	-3.1872e-003
252	3.7184e-004
253	4.5454e-004
254	-4.6661e-002
255	3.3527e-004
256	-1.5664e-002
257	-2.7476e-003
258	3.3842e-002
259	-2.8277e-003
260	4.0903e-002
261	-1.0968e-004
262	-3.6062e-003
263	1.4436e-003
264	2.0307e-003
265	-2.054e-004
266	6.7082e-005
267	2.2588e-004
268	-1.3747e-002
269	-3.5966e-003
270	4.1784e-004
271	-2.4655e-002
272	6.1015e-004
273	-1.762e-003
274	-3.037e-002
275	-1.6824e-004
276	4.6352e-004
277	3.2158e-004
278	-8.4039e-003
279	-1.8601e-002
280	3.9237e-004
281	-3.2853e-003
282	0.
283	-8.6776e-002
284	3.4807e-004
285	-5.7988e-003
286	0.
287	-4.0131e-003
288	-2.707e-003
289	-2.432e-002
290	-6.6368e-002
291	-3.4652e-002
292	3.5412e-003
293	-5.9333e-004
294	-7.4171e-002
295	3.3301e-005
296	2.6243e-004
297	-7.8766e-002
298	-21.621
299	-21.805
300	-21.805
301	-21.805
302	-21.805
303	-21.805
304	-21.805
305	-21.805
306	-21.805
307	-21.79
308	-21.788
309	-21.783
310	-21.78
311	-21.753
312	-21.706
313	-21.667
314	-21.805
315	-21.805
316	-21.805
317	-21.805
318	-21.805
319	-21.805
320	-21.805
321	-21.805
322	-21.805
323	-21.805
324	-21.805
325	-21.805
326	-21.805
327	-21.805
328	-21.805
329	-21.805
330	-21.805
331	-21.805
332	-21.805
333	-21.805
334	-21.262
335	-21.437
336	-21.328
337	-21.784
338	-21.522
339	-21.594
340	-21.677
341	-21.721
342	-21.758
343	-21.778
344	-21.715
345	-21.755
346	-21.678
347	-21.634
348	-21.589
349	-21.531
350	-21.442
351	-21.356
352	-20.789
353	-20.798
354	-20.818
355	-20.847
356	-20.891
357	-20.937
358	-20.991
359	-21.051
360	-21.121
361	-21.192
362	-20.777
363	-20.779
364	-21.805
365	-21.804
366	-21.804
367	-21.805
368	-21.803
369	-21.8
370	-21.795
371	-21.656
372	-21.454
373	-21.312
374	-21.214
375	-21.127
376	-21.062
377	-21.001
378	-20.942
379	-20.891
380	-20.851
381	-20.811
382	-20.795
383	-21.287
384	-21.657
385	-21.6
386	-21.537
387	-21.48
388	-21.424
389	-21.374
390	-21.347
391	-21.314
392	-21.294
393	-20.858
394	-20.93
395	-21.
396	-21.072
397	-21.144
398	-21.215
399	-21.799
400	-21.271
401	-21.704
402	-21.803
403	-21.804
404	-21.804
405	-21.805
406	-21.804
407	-21.804
408	-21.708
409	-21.649
410	-21.76
411	-21.789
412	-21.811
413	-21.337
414	-21.807
415	-21.804
416	-21.804
417	-21.273
418	-21.773
419	-21.205
420	-21.192
421	-20.987
422	-21.415
423	-21.073
424	-21.102
425	-21.33
426	-21.377
427	-20.973
428	-21.565
429	-21.248
430	-21.175
431	-21.805
432	-21.805
433	-21.805
434	-21.805
435	-21.805
436	-21.805
437	-21.805
438	-21.805
439	-21.805
440	-21.805
441	-21.805
442	-21.411
443	-21.384
444	-21.807
445	-21.828
446	-21.64
447	-21.512
448	-21.473
449	-21.079
450	-20.88
451	-21.657
452	-21.287
453	-21.117
454	-21.747
