Node Number	Directional Deformation (mm)
1	1.3607e-015
2	2.918e-015
3	1.5132e-015
4	1.5526e-015
5	1.6052e-015
6	1.5954e-015
7	1.8309e-015
8	1.9823e-015
9	2.234e-015
10	2.4269e-015
11	2.5599e-015
12	2.5889e-015
13	2.4588e-015
14	1.5799e-015
15	2.4052e-015
16	2.5648e-015
17	2.3693e-015
18	1.5365e-015
19	1.3714e-015
20	2.6312e-015
21	3.3044e-015
22	3.551e-015
23	3.1672e-015
24	1.8393e-015
25	2.1652e-015
26	2.9336e-015
27	3.3147e-015
28	2.1072e-015
29	1.7033e-015
30	1.849e-015
31	2.09e-015
32	2.1459e-015
33	2.342e-015
34	2.5039e-015
35	2.563e-015
36	2.6353e-015
37	-9.0146e-015
38	-7.285e-015
39	-5.4956e-015
40	-3.4675e-015
41	-3.1942e-015
42	-2.404e-015
43	-7.2744e-016
44	-8.6753e-015
45	-8.1705e-015
46	-6.5328e-015
47	-6.2522e-015
48	-6.277e-015
49	-7.3861e-015
50	-9.3432e-015
51	-1.0233e-014
52	-1.0052e-014
53	-8.9782e-015
54	-8.4211e-015
55	-8.5075e-015
56	-8.4103e-015
57	-8.3013e-015
58	-8.4293e-015
59	-8.5485e-015
60	-8.6766e-015
61	-7.2105e-015
62	-5.7862e-015
63	-4.3529e-015
64	-2.9141e-015
65	-1.433e-015
66	3.0024e-017
67	-6.0817e-015
68	9.1132e-016
69	-8.0927e-016
70	-2.6455e-015
71	-4.1942e-015
72	-4.5091e-015
73	-5.7354e-015
74	-7.3635e-015
75	-6.6325e-015
76	-9.9633e-015
77	-8.5238e-015
78	-7.5589e-015
79	-6.966e-015
80	-6.8331e-015
81	-7.432e-015
82	-8.0559e-015
83	-7.6849e-015
84	-7.4258e-015
85	-7.3984e-015
86	-5.2956e-015
87	-3.2885e-015
88	-1.3826e-015
89	6.0337e-016
90	-5.2364e-016
91	-1.1077e-015
92	-2.5893e-015
93	-6.6461e-016
94	-6.1624e-015
95	-4.476e-015
96	-4.4591e-015
97	-5.8389e-016
98	-3.9881e-015
99	-3.6949e-015
100	-5.8542e-015
101	-1.2337e-015
102	-6.3383e-016
103	2.7092e-016
104	-4.9056e-016
105	-4.8335e-015
106	-1.634e-015
107	-1.6426e-015
108	-4.4796e-015
109	-1.8063e-015
110	-3.7602e-015
111	-6.479e-015
112	-4.3943e-015
113	-2.7218e-015
114	-1.4352e-015
115	-1.7911e-015
116	-5.2323e-015
117	-1.6942e-015
118	-4.4267e-015
119	-7.5267e-015
120	-1.3205e-015
121	-6.6934e-015
122	-5.3248e-015
123	-6.8072e-015
124	-1.3954e-016
125	-3.0735e-015
126	-3.5866e-015
127	7.5963e-016
128	6.2847e-016
129	7.3566e-016
130	-4.0778e-015
131	-4.1614e-015
132	-6.8947e-015
133	-7.1198e-015
134	-5.3917e-015
135	2.7987e-017
