Node Number	Directional Deformation (mm)
1	8.7441e-003
2	8.0971e-003
3	0.68893
4	0.69
5	0.73236
6	0.80514
7	1.166
8	1.614
9	2.1088
10	1.7957
11	-7.9965e-002
12	-0.28236
13	0.2153
14	9.0828e-003
15	2.5342e-002
16	2.0642e-002
17	7.4087e-003
18	7.8875e-003
19	8.1524e-003
20	1.2023
21	8.7877e-003
22	1.084e-002
23	1.1648e-002
24	-3.8711e-003
25	2.4214e-003
26	0.11154
27	0.1092
28	-0.88615
29	-2.293
30	-1.3213
31	8.9002e-002
32	0.85611
33	1.0899
34	1.0154
35	1.1159
36	1.1733
37	-1.7014e-003
38	-7.0286e-003
39	-1.2207e-002
40	-1.7607e-002
41	-1.4452e-002
42	-5.4858e-003
43	2.9093e-003
44	0.44194
45	-4.0423e-004
46	-1.2195e-002
47	-1.2199e-002
48	-2.2552e-002
49	2.4362e-002
50	9.7002e-003
51	8.6408e-002
52	-8.407e-002
53	-0.10161
54	2.131
55	1.8922
56	0.96162
57	0.39235
58	0.44856
59	0.42497
60	0.41749
61	0.4961
62	0.54663
63	0.54136
64	0.56419
65	0.58313
66	0.62625
67	-2.175e-003
68	3.4492e-003
69	-3.809e-003
70	-1.3545e-002
71	-1.9436e-002
72	-1.3521e-002
73	-7.0793e-003
74	0.93154
75	7.1417e-004
76	-1.6537e-002
77	-6.3584e-002
78	0.14743
79	-0.15852
80	-1.7504
81	-1.1712
82	0.1611
83	0.30158
84	0.70872
85	0.86297
86	0.99857
87	1.0226
88	1.0707
89	1.1231
90	0.83903
91	9.7202e-002
92	-8.239e-002
93	-1.6447
94	-2.2862e-002
95	-0.37491
96	0.49828
97	1.842e-003
98	-2.5359
99	0.93747
100	3.1109e-004
101	-1.4873
102	0.38754
103	1.0259
104	-7.8653e-002
105	1.1163
106	-0.13512
107	-2.7714e-002
108	4.6442e-002
109	1.0239
110	7.7497e-003
111	-0.26666
112	0.69317
113	-3.0213e-002
114	1.8099
115	8.5525e-002
116	-1.1773e-002
117	0.53903
118	-0.15302
119	-4.9712e-002
120	2.7123e-003
121	0.51236
122	0.52999
123	0.53539
124	-2.9987e-002
125	-3.6384e-002
126	1.0922
127	0.78981
128	-4.1208e-002
129	1.3208e-002
130	-1.6655e-002
131	0.51872
132	1.3675
133	-2.4927e-002
134	5.0433e-003
135	1.0949
136	0.
137	0.
138	7.3148e-004
139	1.433e-003
140	1.5524e-003
141	1.4979e-003
142	1.0461e-003
143	4.533e-004
144	0.
145	0.
146	5.9191e-004
147	1.2078e-003
148	1.2033e-003
149	1.0217e-003
150	5.7816e-004
151	2.2655e-004
152	0.
153	0.
154	0.
155	0.
156	0.
157	0.
158	0.
159	0.
160	0.
161	0.
162	0.
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	0.
173	0.
174	0.
175	0.
176	0.
177	0.
178	0.
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	0.
189	0.
190	0.
191	0.
192	0.
193	0.
194	0.
195	0.
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	1.2554e-002
217	1.4121e-002
218	1.2802e-002
219	8.859e-003
220	5.0665e-003
221	3.087e-003
222	9.0933e-003
223	2.8928e-002
224	1.8992e-003
225	1.3863e-002
226	8.0903e-003
227	3.3856e-003
228	-1.0558e-003
229	-1.6465e-003
230	-2.4306e-003
231	-2.0577e-003
232	-2.5301e-003
233	-2.3494e-003
234	-1.5196e-002
235	-2.4329e-002
236	2.5128e-002
237	-3.3951e-002
238	-1.8051e-002
239	7.1276e-003
240	1.0897e-003
241	3.4321e-002
242	8.2034e-002
243	-2.9815e-002
244	6.7826e-003
245	3.8921e-003
246	0.
247	0.
248	-1.9954e-003
249	1.1361e-003
250	-3.3733e-004
251	-2.6055e-003
252	1.5971e-003
253	2.1618e-003
254	-7.3542e-003
255	-5.8188e-002
256	-2.8791e-003
257	6.0448e-003
258	-1.1816e-003
259	-1.5856e-003
260	4.1008e-003
261	4.4326e-003
262	1.1455e-002
263	2.4736e-003
264	1.8109e-003
265	1.3582e-002
266	1.7406e-003
267	6.0526e-003
268	1.4477e-003
269	4.3294e-003
270	2.0806e-004
271	1.3132e-003
272	4.4016e-004
273	4.5246e-004
274	-1.1741e-003
275	1.2657e-002
276	0.
277	3.2026e-002
278	2.5999e-003
279	0.
280	5.8151e-002
281	9.629e-003
282	2.2801e-002
283	3.906e-003
284	-1.7213e-002
285	1.8924e-003
286	1.6532e-003
287	1.6785e-003
288	-1.3596e-003
289	0.
290	0.
291	0.
292	0.
293	0.
294	0.
295	0.
296	0.
297	0.
298	0.
299	0.
300	-3.8952e-002
301	-3.9707e-002
302	-3.8061e-002
303	-3.6585e-002
304	-2.9475e-002
305	-2.1559e-002
306	-1.785e-002
307	-1.4646e-002
308	-8.704e-003
309	-2.3326e-002
310	-3.4207e-002
311	-7.3221e-003
312	0.
313	0.
314	0.
315	0.
316	0.
317	0.
318	0.
319	0.
320	0.
321	0.
322	2.1417e-002
323	-2.9837e-002
324	-7.6274e-003
325	-1.1303e-002
326	-1.4027e-002
327	-1.7226e-002
328	-2.1018e-002
329	-2.4468e-002
330	-2.6843e-002
331	-2.8609e-002
332	0.
333	1.2696e-004
334	3.5423e-004
335	7.2077e-004
336	1.4788e-003
337	3.1271e-003
338	6.0009e-003
339	1.6652e-002
340	3.2589e-002
341	3.3769e-002
342	3.3601e-002
343	3.1636e-002
344	2.8908e-002
345	2.4992e-002
346	2.1212e-002
347	1.6732e-002
348	1.3536e-002
349	9.8439e-003
350	4.897e-003
351	0.
352	0.
353	0.
354	0.
355	0.
356	0.
357	0.
358	0.
359	0.
360	-5.467e-003
361	-1.8589e-002
362	-2.7794e-002
363	0.
364	0.
365	0.
366	0.
367	0.
368	0.
369	-3.8193e-002
370	-4.1407e-002
371	-3.987e-002
372	-3.5874e-002
373	-3.3403e-002
374	-3.3429e-002
375	-7.6347e-003
376	-5.1746e-003
377	-3.555e-003
378	-3.8579e-003
379	-6.3854e-003
380	-5.7255e-003
381	-2.2775e-002
382	-2.3535e-002
383	-2.6895e-002
384	-2.2703e-002
385	-2.0576e-002
386	-2.0235e-002
387	0.
388	0.
389	0.
390	0.
391	0.
392	0.
393	0.
394	0.
395	0.
396	0.
397	0.
398	0.
399	-1.0431e-002
400	-9.3855e-003
401	-1.2527e-003
402	0.
403	0.
404	0.
405	0.
406	0.
407	0.
408	0.
409	0.
410	0.
411	0.
412	0.
413	0.
414	-1.6323e-002
415	-2.5776e-002
416	-3.651e-002
417	-1.5796e-002
418	-3.0138e-002
419	-3.025e-002
420	-7.1491e-003
421	-3.8826e-002
422	-7.0662e-003
423	-2.5093e-002
424	3.5758e-004
425	5.9078e-003
426	2.9068e-004
427	1.2039e-003
428	3.129e-002
429	3.6466e-003
430	1.9813e-002
431	2.4022e-002
432	1.4058e-002
433	5.0893e-004
434	1.27e-002
435	-1.3182e-003
436	1.4256e-002
437	2.0466e-002
438	1.1811e-002
439	1.9729e-003
440	-4.6115e-003
441	1.1274e-002
442	-4.3923e-004
443	-2.6446e-003
444	-2.5938e-003
445	-4.0436e-003
446	-3.5296e-003
