Node Number	Directional Deformation (mm)
1	8.3632e-003
2	5.8686e-003
3	0.32406
4	0.28465
5	0.29637
6	0.33947
7	0.69546
8	1.1346
9	1.6492
10	1.4291
11	-0.17643
12	-0.20625
13	0.10457
14	-5.0794e-004
15	-1.1967e-004
16	9.0008e-003
17	6.9424e-003
18	8.8673e-003
19	8.1776e-003
20	1.1806
21	5.2241e-003
22	7.1589e-003
23	1.0678e-002
24	3.6089e-003
25	9.7387e-004
26	5.9264e-002
27	6.3162e-002
28	-0.82328
29	-2.1994
30	-1.4215
31	-0.11061
32	0.636
33	0.89
34	0.85253
35	1.0048
36	1.1052
37	5.3366e-003
38	6.7776e-004
39	-2.7446e-003
40	-3.9818e-003
41	-2.0284e-003
42	3.9242e-003
43	6.7659e-003
44	0.41425
45	7.6993e-003
46	4.5748e-003
47	-5.0115e-003
48	-1.9848e-002
49	1.1307e-002
50	2.5038e-003
51	4.2515e-002
52	-5.8661e-002
53	1.8936e-002
54	2.0326
55	1.6836
56	0.77531
57	0.23807
58	0.32689
59	0.32929
60	0.3487
61	0.41789
62	0.42029
63	0.36541
64	0.33669
65	0.30692
66	0.30253
67	4.563e-003
68	2.889e-003
69	1.3543e-003
70	-4.0594e-003
71	-6.3879e-003
72	-4.8113e-003
73	-8.8791e-005
74	1.2412
75	5.3974e-003
76	5.9724e-003
77	-2.808e-002
78	0.10041
79	-0.2389
80	-1.6071
81	-0.98373
82	0.2078
83	0.40899
84	0.89917
85	1.1098
86	1.2371
87	1.1918
88	1.1653
89	1.1548
90	0.77513
91	5.2957e-003
92	-5.1297e-002
93	-1.6508
94	-3.7112e-003
95	-0.45205
96	0.61511
97	7.8488e-003
98	-2.0969
99	1.049
100	-2.5844e-002
101	-1.4422
102	0.31229
103	0.99535
104	-3.5969e-002
105	0.89791
106	-0.14939
107	-2.7399e-002
108	2.3079e-002
109	0.66622
110	-1.1782e-002
111	3.4207e-002
112	0.44285
113	-1.7727e-002
114	1.5404
115	4.3291e-002
116	-2.16e-003
117	0.19911
118	-6.8879e-002
119	-3.5143e-002
120	9.9946e-003
121	0.36008
122	0.51738
123	0.36085
124	-1.1383e-002
125	9.6089e-002
126	0.87033
127	0.60992
128	-2.529e-002
129	-4.7423e-003
130	-1.3714e-003
131	0.29797
132	1.1946
133	-7.6099e-004
134	-5.4496e-003
135	0.67377
136	0.
137	0.
138	1.0859e-004
139	2.0654e-004
140	2.3232e-004
141	2.4405e-004
142	1.8104e-004
143	8.1031e-005
144	0.
145	0.
146	7.8204e-005
147	1.5878e-004
148	1.5638e-004
149	1.5041e-004
150	9.6687e-005
151	4.3211e-005
152	0.
153	0.
