Node Number	Directional Deformation (mm)
1	-1.8787e-003
2	-2.1297e-003
3	-22.316
4	-21.635
5	-20.578
6	-19.202
7	-16.595
8	-13.449
9	-9.9423
10	-5.652
11	-1.7941
12	-0.24371
13	0.18336
14	-6.9081e-002
15	-1.3018e-003
16	4.9585e-003
17	5.3093e-003
18	3.3886e-004
19	-1.383e-003
20	-22.416
21	-8.9768e-004
22	1.8689e-003
23	7.6132e-003
24	-2.0452e-003
25	-4.7608e-003
26	-2.0574e-002
27	0.33687
28	-0.28958
29	-1.9154
30	-5.8721
31	-10.251
32	-13.659
33	-16.722
34	-19.312
35	-20.647
36	-21.65
37	-1.0579e-003
38	-1.4518e-004
39	4.8331e-005
40	-1.1286e-003
41	-9.8852e-004
42	-1.5858e-003
43	-1.8485e-003
44	-22.27
45	6.2418e-004
46	2.7242e-003
47	6.3661e-003
48	-1.4195e-002
49	-0.10297
50	-3.5179e-002
51	4.0081e-002
52	3.9177e-002
53	-1.5223
54	-5.6619
55	-10.101
56	-13.748
57	-16.603
58	-18.475
59	-20.095
60	-21.321
61	-22.386
62	-22.381
63	-22.308
64	-22.393
65	-22.421
66	-22.457
67	-9.7867e-004
68	-2.004e-003
69	-8.5633e-004
70	-1.2543e-003
71	-1.5815e-003
72	3.4333e-004
73	4.4383e-004
74	-22.342
75	2.2815e-003
76	4.8671e-003
77	-5.4801e-002
78	-0.10379
79	0.11597
80	-0.55366
81	-5.5323
82	-11.847
83	-16.141
84	-18.85
85	-20.899
86	-22.425
87	-22.368
88	-22.46
89	-22.447
90	-17.968
91	8.4585e-002
92	-3.6715e-002
93	-5.118
94	-2.461e-003
95	0.63547
96	-14.939
97	8.1569e-003
98	-4.6108
99	-20.065
100	-9.5108e-003
101	9.2755e-002
102	-11.986
103	-20.899
104	-3.9494e-002
105	-14.375
106	-0.46363
107	-3.3851e-002
108	0.17269
109	-16.652
110	-2.9055e-002
111	-2.5832
112	-18.511
113	-1.8353e-003
114	-8.5671
115	0.1035
116	1.6552e-003
117	-20.481
118	0.26462
119	0.13897
120	5.7252e-003
121	-20.505
122	-8.1234
123	-16.503
124	-1.0223e-002
125	-4.2715
126	-10.807
127	-2.3928
128	0.50338
129	-6.2601e-002
130	6.8391e-004
131	-21.151
132	-11.199
133	0.15469
134	-4.6102e-002
135	-15.131
136	0.
137	0.
138	0.
139	0.
140	-9.2108e-012
141	-1.8898e-011
142	-2.8888e-011
143	-2.3641e-011
144	-1.4963e-011
145	-7.6863e-012
146	0.
147	0.
148	-6.1329e-012
149	-1.326e-011
150	-1.9902e-011
151	-2.0152e-011
152	-1.3983e-011
153	-6.8772e-012
154	0.
155	0.
156	0.
157	-1.1777e-011
158	-2.483e-011
159	-5.2374e-011
160	-2.7198e-011
161	-1.8813e-011
162	-8.4567e-012
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	0.
173	0.
174	-7.004e-014
