Node Number	Equivalent (von-Mises) Stress (MPa)
1	9.0585
2	5.7774
3	36.842
4	26.589
5	30.295
6	20.661
7	34.158
8	37.776
9	59.382
10	294.78
11	175.46
12	1326.8
13	681.69
14	545.58
15	150.2
16	90.574
17	9.786
18	17.182
19	3.5596
20	59.133
21	4.0257
22	11.672
23	15.13
24	49.422
25	60.56
26	463.26
27	924.92
28	1254.1
29	210.99
30	470.43
31	119.
32	37.807
33	20.227
34	22.367
35	53.951
36	28.136
37	14.622
38	11.005
39	4.8716
40	13.163
41	8.4546
42	13.653
43	3.6425
44	24.477
45	14.914
46	63.059
47	124.96
48	332.61
49	387.27
50	417.91
51	1097.9
52	699.58
53	146.1
54	240.97
55	127.86
56	62.825
57	29.068
58	22.15
59	18.063
60	15.603
61	13.85
62	11.994
63	10.741
64	11.222
65	34.568
66	23.151
67	22.334
68	6.3656
69	14.634
70	9.3597
71	34.023
72	22.814
73	11.431
74	41.913
75	25.639
76	57.199
77	145.58
78	206.86
79	919.27
80	508.77
81	216.92
82	44.708
83	51.436
84	16.965
85	14.905
86	13.965
87	8.5267
88	6.783
89	24.521
90	8.1179
91	407.2
92	14.316
93	314.68
94	22.55
95	1168.
96	33.67
97	22.427
98	191.05
99	11.226
100	335.16
101	699.2
102	85.4
103	14.793
104	44.501
105	41.971
106	102.75
107	206.58
108	775.63
109	28.762
110	54.042
111	473.6
112	42.103
113	92.1
114	111.35
115	421.17
116	42.475
117	34.43
118	598.21
119	1055.6
120	9.3662
121	10.277
122	320.43
123	24.423
124	49.497
125	154.58
126	157.26
127	101.07
128	913.28
129	309.6
130	14.612
131	10.948
132	93.742
133	722.77
134	161.75
135	26.351
136	1710.4
137	714.81
138	893.03
139	1142.
140	652.81
141	520.37
142	562.24
143	476.15
144	483.2
145	801.23
146	1070.4
147	1025.7
148	1356.6
149	1798.6
150	928.91
151	820.05
152	731.7
153	978.46
154	12.67
155	570.39
156	460.91
157	311.11
158	160.34
159	67.551
160	24.905
161	15.761
162	15.459
163	13.448
164	11.272
165	10.151
166	5.014
167	6.5277
168	4.9381
169	5.7811
170	7.6791
171	9.5529
172	788.31
173	487.47
174	325.56
175	166.58
176	107.59
177	34.62
178	19.778
179	17.151
180	13.852
181	9.2609
182	1932.9
183	2568.4
184	1932.2
185	1794.8
186	509.14
187	802.46
188	1038.4
189	2924.2
190	2566.7
191	2312.
192	1714.9
193	3051.4
194	1413.5
195	745.63
196	781.35
197	1342.7
198	33.003
199	79.95
200	133.67
201	156.47
202	236.05
203	727.74
204	69.096
205	55.685
206	11.068
207	13.982
208	13.451
209	11.993
210	12.511
211	43.763
212	70.413
213	228.36
214	301.8
215	426.24
216	491.52
217	556.55
218	821.46
219	1279.3
220	867.18
221	296.88
222	203.01
223	203.01
224	108.07
225	18.964
226	35.307
227	95.944
228	103.1
229	108.48
230	1190.5
231	53.689
232	45.799
233	91.74
234	42.252
235	70.295
236	29.423
237	14.427
238	72.505
239	623.19
240	8.5835
241	6.1776
242	6.6127
243	5.1041
244	6.4918
245	10.165
246	1277.2
247	65.676
248	8.7583
249	65.257
250	10.219
251	13.983
252	143.24
253	20.716
254	95.092
255	370.95
256	608.17
257	87.241
258	56.357
259	198.63
260	315.97
261	20.505
262	169.37
263	17.282
264	16.281
265	126.05
266	43.975
267	8.3096
268	64.127
269	364.9
270	6.4008
271	208.73
272	11.707
273	406.45
274	387.83
275	655.72
276	220.1
277	14.179
278	112.
279	41.726
280	1163.1
281	486.95
282	1232.
283	1351.1
284	148.26
285	39.579
286	8.5431
287	86.579
288	356.71
289	1317.9
290	1088.3
291	569.98
292	770.92
293	527.76
294	250.1
295	525.74
296	332.96
297	339.01
298	921.44
299	863.51
300	1393.9
301	1880.3
302	1285.6
303	1044.1
304	1033.4
305	6.5808
306	555.14
307	134.84
308	88.663
309	33.787
310	8.8436
311	248.01
312	82.533
313	78.389
314	83.172
315	27.741
316	25.89
317	3.9923
318	741.43
319	749.43
320	338.09
321	248.01
322	216.36
323	210.43
324	807.14
325	601.51
326	827.53
327	931.84
328	660.91
329	714.68
330	2097.3
331	1577.3
332	516.48
333	621.54
334	270.43
335	413.78
336	461.36
337	916.64
338	718.73
339	257.34
340	378.44
341	695.79
342	454.67
343	299.35
344	231.02
345	255.73
346	173.9
347	218.09
348	237.23
349	322.49
350	218.68
351	248.01
352	168.7
353	242.18
354	7.114
355	29.308
356	52.283
357	165.64
358	454.54
359	892.61
360	1150.6
361	865.03
362	363.9
363	198.37
364	148.08
365	185.3
366	147.46
367	78.208
368	78.994
369	99.31
370	81.987
371	204.19
372	336.31
373	715.46
374	495.94
375	514.76
376	550.22
377	276.02
378	374.67
379	374.7
380	316.76
381	407.6
382	322.03
383	590.64
384	477.36
385	313.49
386	431.56
387	486.14
388	769.58
389	650.75
390	289.13
391	226.33
392	271.63
393	152.25
394	96.189
395	122.71
396	40.491
397	38.329
398	19.802
399	450.3
400	315.12
401	304.63
402	500.27
403	675.85
404	97.092
405	258.21
406	111.1
407	36.616
408	122.24
409	328.26
410	185.02
411	309.84
412	531.88
413	292.39
414	180.23
415	357.34
416	359.94
417	197.5
418	567.79
419	519.44
420	479.36
421	387.51
422	302.52
423	371.66
424	339.7
425	25.292
426	144.34
427	183.71
428	700.56
429	48.716
430	114.49
431	179.97
432	277.91
433	866.79
434	576.89
435	238.
436	443.52
437	760.9
438	218.45
439	456.36
440	138.27
441	168.62
442	1259.6
