Node Number	Equivalent (von-Mises) Stress (MPa)
1	11.228
2	8.2414
3	14.821
4	23.376
5	41.435
6	102.83
7	111.63
8	186.9
9	169.2
10	274.38
11	351.74
12	1502.3
13	588.72
14	743.2
15	624.31
16	132.59
17	18.782
18	12.332
19	6.8061
20	10.805
21	4.8351
22	7.4776
23	36.509
24	72.447
25	386.45
26	691.43
27	856.41
28	1366.6
29	256.72
30	674.5
31	374.75
32	331.14
33	49.49
34	109.83
35	27.363
36	5.2739
37	28.806
38	9.7164
39	8.4843
40	11.804
41	16.1
42	15.788
43	9.4243
44	6.9341
45	10.408
46	62.075
47	32.682
48	139.31
49	627.16
50	838.12
51	778.61
52	1394.8
53	548.52
54	621.18
55	380.83
56	191.05
57	76.657
58	35.129
59	15.642
60	9.1077
61	7.4117
62	13.824
63	14.993
64	11.062
65	17.193
66	15.984
67	16.108
68	2.7742
69	9.6132
70	14.974
71	24.945
72	17.995
73	9.1718
74	8.27
75	22.468
76	131.31
77	365.61
78	420.59
79	868.96
80	726.47
81	366.46
82	210.72
83	102.98
84	40.82
85	13.164
86	10.588
87	20.939
88	28.34
89	11.33
90	82.904
91	570.54
92	111.99
93	480.41
94	26.331
95	868.86
96	157.9
97	22.272
98	94.055
99	12.251
100	309.45
101	810.3
102	172.13
103	7.3624
104	244.87
105	92.665
106	159.98
107	351.8
108	402.89
109	255.82
110	234.37
111	669.26
112	104.2
113	25.629
114	142.31
115	389.59
116	18.11
117	39.286
118	454.52
119	766.71
120	5.9219
121	13.647
122	449.65
123	81.835
124	70.569
125	123.22
126	153.68
127	235.87
128	939.26
129	572.68
130	20.083
131	11.372
132	211.78
133	581.71
134	390.55
135	189.79
136	1140.4
137	436.21
138	562.49
139	723.85
140	397.42
141	329.26
142	373.29
143	346.18
144	327.17
145	510.34
146	699.77
147	665.55
148	854.36
149	1100.3
150	598.28
151	559.3
152	481.68
153	656.25
154	8.2255
155	319.41
156	259.56
157	207.12
158	133.74
159	93.112
160	43.214
161	15.215
162	6.9183
163	5.504
164	5.4783
165	6.3184
166	3.1261
167	4.5157
168	3.187
169	3.8583
170	3.951
171	5.6474
172	470.91
173	252.79
174	173.63
175	108.07
176	71.303
177	29.52
178	13.159
179	8.3315
180	6.4407
181	5.9611
182	1321.3
183	1722.6
184	1204.8
185	1202.8
186	271.43
187	467.79
188	632.72
189	1701.3
190	1574.5
191	1488.7
192	1095.3
193	1697.6
194	795.52
195	489.65
196	513.55
197	923.82
198	16.745
199	32.806
200	49.65
201	76.999
202	176.27
203	477.49
204	20.5
205	20.824
206	7.6714
207	6.57
208	5.5024
209	10.618
210	17.442
211	75.484
212	106.6
213	159.2
214	183.56
215	219.67
216	282.63
217	341.06
218	539.37
219	877.29
220	586.46
221	165.6
222	88.77
223	88.77
224	44.946
225	13.577
226	10.64
227	27.447
228	80.849
229	120.02
230	724.18
231	24.665
232	17.146
233	51.269
234	46.249
235	19.899
236	16.276
237	7.7478
238	46.027
239	381.22
240	5.9339
241	3.9497
242	4.8516
243	2.6002
244	4.3092
245	5.9929
246	806.15
247	37.984
248	5.187
249	60.882
250	2.4014
251	12.45
252	92.875
253	11.957
254	99.447
255	236.66
256	392.83
257	46.699
258	62.429
259	219.53
260	257.76
261	7.6135
262	102.25
263	17.135
264	8.2128
265	68.174
266	30.858
267	4.3538
268	35.378
269	198.72
270	4.3951
271	154.82
272	2.7118
273	216.64
274	264.92
275	402.9
276	146.94
277	7.3511
278	66.958
279	36.637
280	804.8
281	347.96
282	771.67
283	861.82
284	72.539
285	56.61
286	5.1044
287	35.624
288	277.69
289	850.32
290	647.61
291	574.15
292	478.65
293	443.74
294	222.53
295	222.48
296	222.78
297	368.54
298	388.14
299	313.87
300	758.19
301	974.43
302	883.44
303	734.82
304	645.19
305	3.9452
306	429.18
307	106.98
308	66.794
309	22.495
310	5.6744
311	181.02
312	60.122
313	57.768
314	61.61
315	20.888
316	19.015
317	2.3607
318	559.8
319	570.29
320	255.77
321	181.02
322	157.92
323	293.75
324	669.62
325	531.39
326	531.16
327	640.73
328	570.55
329	756.77
330	1120.1
331	983.85
332	468.84
333	392.33
334	249.87
335	225.2
336	272.9
337	462.98
338	504.83
339	287.96
340	318.32
341	528.49
342	345.06
343	227.96
344	173.8
345	193.15
346	137.22
347	170.08
348	187.96
349	260.66
350	181.1
351	198.23
352	126.76
353	180.9
354	4.5104
355	19.807
356	37.426
357	133.16
358	349.4
359	691.02
360	760.65
361	588.91
362	381.33
363	178.28
364	82.354
365	147.77
366	119.29
367	63.417
368	62.003
369	70.841
370	57.262
371	160.07
372	252.88
373	511.05
374	342.91
375	358.93
376	400.25
377	198.75
378	265.41
379	264.01
380	217.03
381	286.88
382	228.46
383	422.1
384	356.98
385	229.09
386	315.05
387	354.49
388	563.36
389	468.06
390	216.81
391	160.08
392	171.89
393	113.67
394	70.552
395	90.824
396	30.268
397	28.169
398	13.991
399	340.83
400	223.69
401	228.16
402	377.25
403	510.14
404	61.847
405	202.15
406	84.326
407	25.986
408	99.22
409	207.2
410	123.24
411	238.99
412	383.83
413	216.77
414	137.06
415	255.27
416	249.52
417	133.6
418	421.67
419	327.38
420	357.87
421	276.94
422	233.52
423	264.18
424	252.42
425	19.826
426	108.58
427	141.68
428	517.62
429	34.329
430	78.779
431	126.95
432	239.25
433	625.84
434	485.34
435	147.49
436	398.39
437	557.21
438	160.7
439	302.36
440	111.45
441	189.05
442	707.9
