Node Number	Equivalent (von-Mises) Stress (MPa)
1	4.3282e-012
2	2.9895e-012
3	1.5348e-013
4	2.349e-013
5	3.6888e-013
6	4.048e-013
7	6.3021e-013
8	1.3095e-012
9	1.4077e-012
10	7.2479e-013
11	3.2193e-012
12	2.2672e-012
13	3.4575e-012
14	5.9718e-012
15	9.6844e-012
16	1.3018e-011
17	4.3123e-012
18	8.6864e-012
19	2.2183e-012
20	1.0907e-013
21	9.402e-013
22	3.8074e-012
23	5.3708e-012
24	1.0123e-011
25	8.4007e-012
26	3.3604e-012
27	1.9481e-012
28	4.7532e-012
29	2.5126e-012
30	4.3985e-012
31	8.9325e-013
32	7.5036e-013
33	3.7618e-013
34	4.9248e-013
35	3.7601e-013
36	4.7313e-014
37	2.3107e-011
38	4.7922e-012
39	4.2633e-012
40	5.9304e-012
41	2.7005e-012
42	5.704e-012
43	1.7134e-012
44	1.3515e-014
45	5.4054e-012
46	4.5434e-012
47	7.1988e-012
48	1.6372e-011
49	6.3781e-012
50	4.6313e-012
51	2.228e-012
52	1.5096e-012
53	8.2479e-013
54	5.3652e-013
55	4.9192e-013
56	2.5434e-013
57	7.3278e-013
58	3.0363e-013
59	2.7312e-013
60	5.6519e-014
61	6.2108e-014
62	3.2321e-013
63	2.0682e-013
64	3.0171e-014
65	1.3324e-013
66	1.5686e-013
67	1.1625e-011
68	1.0393e-012
69	3.788e-012
70	2.1909e-012
71	7.0777e-012
72	5.1046e-012
73	7.9624e-012
74	2.0379e-014
75	3.1678e-012
76	4.2295e-012
77	8.5184e-012
78	2.37e-012
79	2.9951e-012
80	4.3748e-013
81	5.6322e-013
82	3.3403e-013
83	7.7961e-013
84	2.6585e-013
85	6.4877e-014
86	7.6473e-014
87	1.8121e-013
88	2.3855e-013
89	7.2686e-014
90	2.5027e-013
91	1.6343e-012
92	5.4653e-012
93	7.4435e-013
94	2.3655e-012
95	1.6288e-012
96	1.9316e-013
97	2.0768e-012
98	2.0642e-013
99	9.1735e-014
100	2.2976e-012
101	1.1253e-012
102	1.2621e-013
103	3.7415e-014
104	3.153e-012
105	4.8026e-013
106	2.9635e-012
107	3.6679e-012
108	2.6815e-012
109	4.7661e-013
110	1.7103e-012
111	1.2858e-012
112	2.2116e-013
113	1.9244e-012
114	1.1679e-012
115	2.383e-012
116	2.4251e-012
117	1.526e-013
118	1.228e-012
119	1.6995e-012
120	2.3399e-012
121	1.9217e-013
122	8.3805e-013
123	3.4422e-013
124	2.4917e-012
125	1.0353e-012
126	5.0101e-013
127	1.8503e-012
128	3.7108e-012
129	6.5074e-012
130	2.4275e-012
131	1.5223e-013
132	5.4337e-013
133	3.5675e-012
134	7.1836e-012
135	6.3565e-013
136	5.9162e-013
137	3.9431e-013
138	3.5766e-013
139	2.4692e-013
140	3.3537e-013
141	4.207e-013
142	3.7172e-013
143	4.1097e-013
144	4.4752e-013
145	4.5439e-013
146	3.6086e-013
147	2.7753e-013
148	1.1037e-012
149	1.9077e-012
150	1.5445e-012
151	1.4293e-012
152	1.2669e-012
153	9.9729e-013
154	1.0445e-014
155	2.6493e-013
156	1.8857e-013
157	1.1181e-013
158	5.3441e-014
159	2.9864e-014
160	1.5076e-014
161	1.4198e-014
162	1.2601e-014
163	1.2856e-014
164	1.021e-014
165	7.6463e-015
166	6.1665e-015
167	4.3817e-015
168	4.2486e-015
169	3.9601e-015
170	4.9278e-015
171	8.232e-015
172	1.9345e-013
173	1.5949e-013
174	1.084e-013
175	6.5057e-014
176	4.9773e-014
177	7.6148e-015
178	8.4059e-015
179	1.0416e-014
180	9.3599e-015
181	7.6203e-015
182	1.1741e-012
183	8.3174e-013
184	1.399e-012
185	1.8109e-012
186	1.8711e-012
187	2.4602e-012
188	2.6897e-012
189	4.384e-012
190	3.5415e-012
191	2.3258e-012
192	2.7179e-012
193	5.1582e-012
194	3.8604e-012
195	1.8456e-012
196	3.1329e-012
197	1.9572e-012
198	7.1806e-013
199	4.4214e-013
200	5.3186e-013
201	4.3442e-013
202	7.2983e-013
203	9.5786e-013
204	4.2082e-013
205	4.1131e-013
206	9.551e-015
207	1.1135e-014
208	1.2856e-014
209	1.3855e-014
210	1.5812e-014
211	2.9807e-014
212	3.8702e-014
213	7.8382e-014
214	1.279e-013
215	1.8978e-013
216	2.5865e-013
217	3.673e-013
218	5.9503e-013
219	5.7052e-013
220	9.23e-013
221	8.4557e-013
222	4.4558e-013
223	4.4558e-013
224	2.0474e-013
225	5.4445e-013
226	5.9094e-013
227	2.7729e-013
228	5.6269e-013
229	7.9601e-013
230	9.4518e-013
231	4.8686e-013
232	6.167e-013
233	7.9763e-013
234	1.4033e-012
235	1.7789e-012
236	4.6503e-013
237	8.7972e-015
238	4.3068e-013
239	2.229e-013
240	6.6351e-015
241	5.4153e-015
242	4.2142e-015
243	3.6508e-015
244	4.1536e-015
245	8.1375e-015
246	9.9888e-013
247	3.4177e-013
248	4.1005e-015
249	2.5218e-014
250	8.0531e-015
251	1.0997e-014
252	9.4947e-014
253	1.2503e-014
254	8.1003e-013
255	1.1388e-012
256	7.8862e-013
257	7.0449e-013
258	6.7172e-013
259	4.5083e-013
260	8.8087e-013
261	6.6366e-015
262	7.449e-014
263	1.9133e-014
264	7.617e-015
265	6.8767e-014
266	1.076e-014
267	3.3061e-015
268	2.4845e-014
269	1.5564e-013
270	4.9535e-015
271	2.009e-013
272	9.6999e-015
273	1.5495e-013
274	6.1586e-013
275	4.4255e-013
276	6.2881e-013
277	9.4226e-015
278	4.9232e-014
279	2.91e-014
280	9.3821e-013
281	1.4005e-012
282	1.8661e-012
283	9.1609e-013
284	2.7278e-013
285	5.9675e-013
286	7.0441e-015
287	4.9625e-013
288	2.282e-012
289	2.2951e-013
290	5.05e-014
291	1.3233e-013
292	1.0248e-013
293	7.4987e-014
294	1.2763e-013
295	1.4623e-013
296	8.5611e-014
297	1.8929e-013
298	2.1694e-013
299	2.1786e-013
300	2.2434e-013
301	9.091e-014
302	1.5633e-013
303	1.4278e-013
304	5.823e-014
305	1.9491e-013
306	8.6453e-014
307	4.7792e-014
308	1.2777e-013
309	7.5053e-014
310	1.4674e-013
311	1.15e-013
312	2.0686e-013
313	1.6917e-013
314	8.245e-014
315	2.2584e-013
316	9.0538e-014
317	1.4267e-013
318	1.5536e-013
319	1.5092e-013
320	5.0373e-014
321	2.5168e-013
322	1.2018e-013
323	1.533e-013
324	1.8375e-013
325	9.0079e-014
326	2.2343e-013
327	2.4102e-013
328	1.1722e-013
329	1.5128e-013
330	2.3827e-013
331	2.1274e-013
332	9.0178e-014
333	2.2117e-013
334	1.971e-013
335	2.1202e-013
336	1.4488e-013
337	5.9467e-014
338	1.4554e-013
339	5.3998e-014
340	4.692e-014
341	2.349e-013
342	6.0299e-014
343	8.0514e-014
344	1.7729e-013
345	1.0498e-013
346	1.3568e-013
347	1.358e-013
348	1.2073e-013
349	1.2961e-013
350	1.655e-013
351	7.997e-014
352	8.8721e-014
353	5.0758e-014
354	2.0681e-013
355	9.6751e-014
356	4.9763e-014
