Node Number	Directional Deformation (mm)
1	1.8208e-003
2	6.4803e-004
3	-18.296
4	-19.376
5	-20.251
6	-20.981
7	-21.063
8	-19.772
9	-17.586
10	-11.863
11	-2.339
12	1.3447
13	-0.26402
14	-0.18614
15	6.5103e-002
16	-9.6914e-003
17	-5.6768e-003
18	3.7897e-003
19	5.2667e-003
20	-18.349
21	2.9422e-003
22	-4.0849e-005
23	-4.1671e-003
24	-9.6461e-003
25	3.3696e-002
26	-0.10578
27	0.29132
28	0.56022
29	-3.9228
30	-13.064
31	-17.898
32	-19.971
33	-21.162
34	-21.083
35	-20.293
36	-19.401
37	4.1284e-003
38	-3.4683e-003
39	-2.7999e-003
40	-5.0732e-004
41	1.2407e-003
42	6.1051e-003
43	5.1878e-003
44	-18.402
45	-5.9329e-003
46	-9.2722e-003
47	2.1594e-002
48	0.10614
49	-0.18574
50	-0.1899
51	-0.33602
52	0.28233
53	-1.5809
54	-14.588
55	-19.751
56	-21.356
57	-21.476
58	-20.845
59	-20.25
60	-19.396
61	-18.532
62	-18.603
63	-18.611
64	-18.644
65	-18.605
66	-18.505
67	2.2805e-005
68	4.7831e-003
69	1.0728e-003
70	-3.7076e-003
71	-9.3792e-004
72	-2.8029e-003
73	-7.806e-003
74	-18.442
75	-1.3856e-002
76	1.9987e-002
77	0.10197
78	-0.57837
79	-0.29898
80	-0.81303
81	-15.051
82	-21.063
83	-21.886
84	-20.834
85	-19.808
86	-18.592
87	-18.641
88	-18.684
89	-18.575
90	-21.575
91	-0.94667
92	0.12105
93	-12.068
94	1.6606e-002
95	1.4457
96	-20.835
97	-2.7417e-002
98	-12.035
99	-20.34
100	-0.32623
101	0.72024
102	-19.533
103	-20.299
104	3.7107e-002
105	-20.481
106	4.2138e-002
107	9.3109e-002
108	-0.50435
109	-21.306
110	-2.9524e-002
111	-5.2931
112	-20.813
113	2.2291e-002
114	-16.762
115	-0.75637
116	5.8644e-003
117	-20.536
118	3.4629
119	0.42738
120	-2.1841e-002
121	-20.091
122	-16.007
123	-21.025
124	3.546e-002
125	-9.4128
126	-18.382
127	-4.6334
128	0.8263
129	-0.209
130	-6.0446e-003
131	-19.627
132	-19.67
133	0.13301
134	-1.6899e-002
135	-21.071
136	0.
137	0.
138	0.
139	0.
140	-5.6219e-011
141	-1.024e-010
142	-1.4583e-010
143	-1.2422e-010
144	-8.8107e-011
145	-4.4662e-011
146	0.
147	0.
148	-3.0893e-011
149	-6.8616e-011
150	-1.0243e-010
151	-1.055e-010
152	-7.3947e-011
153	-3.7e-011
154	0.
155	0.
156	-6.4066e-011
157	-1.2407e-010
158	-3.4728e-010
159	-1.2243e-010
160	-1.1101e-010
161	-5.4366e-011
162	0.
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	2.5702e-012
173	4.5458e-012
174	5.289e-012
175	5.0667e-012
176	3.6773e-012
177	1.6217e-012
178	0.
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	1.531e-012
189	3.5988e-012
190	4.9117e-012
191	5.5426e-012
192	4.6506e-012
193	2.1735e-012
194	0.
195	0.
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	0.
232	0.
233	0.
234	1.0319e-012
235	2.1493e-013
236	1.6453e-013
237	-9.6112e-013
238	-8.3659e-013
239	-5.7068e-013
240	-7.331e-011
241	-8.7361e-011
242	-1.3141e-010
243	-1.0023e-010
244	-9.1147e-011
245	-4.0372e-011
246	0.
247	-3.1508e-011
248	-4.4955e-011
249	-1.8075e-011
250	-1.4016e-011
251	-7.647e-011
252	-8.7037e-012
253	-3.468e-011
254	-7.9672e-011
255	-4.6962e-012
256	-3.0157e-011
257	-1.853e-012
258	-1.0223e-011
259	-5.1124e-012
260	4.0287e-012
261	2.7944e-012
262	-1.3282e-010
263	-2.6996e-011
264	-5.8427e-012
265	-2.1255e-011
266	-5.9516e-011
267	-1.2854e-012
268	-1.4508e-011
269	-3.5156e-011
270	3.5242e-012
271	-3.4072e-011
272	4.1335e-012
273	-8.9333e-012
274	-4.6782e-011
275	-1.2287e-010
276	0.
277	0.
278	-2.4747e-011
279	-5.8593e-011
280	-1.5616e-010
281	-6.7756e-012
282	-5.8187e-011
283	-1.4824e-011
284	-1.4466e-011
285	-21.725
286	-23.023
287	-22.399
288	-23.746
289	-23.079
290	-22.949
291	-23.028
292	-23.045
293	-23.162
294	-23.296
295	-22.898
296	-23.381
297	-22.672
298	-22.487
299	-22.339
300	-22.195
301	-22.035
302	-21.839
303	-19.391
304	-19.453
305	-19.574
306	-19.815
307	-20.059
308	-20.477
309	-20.976
310	-21.583
311	-22.236
312	-18.376
313	-18.516
314	-18.649
315	-18.782
316	-18.912
317	-19.081
318	-19.243
319	-21.003
320	-20.386
321	-19.864
322	-19.433
323	-19.068
324	-18.761
325	-18.533
326	-18.447
327	-24.496
328	-25.
329	-25.
330	-25.
331	-25.
332	-25.
333	-25.
334	-25.
335	-25.
336	-25.
337	-24.972
338	-19.245
339	-23.438
340	-23.979
341	-24.322
342	-24.333
343	-24.323
344	-24.228
345	-24.168
346	-24.096
347	-18.338
348	-18.31
349	-18.339
350	-25.001
351	-25.
352	-25.003
353	-24.999
354	-25.001
355	-24.951
356	-25.016
357	-24.782
358	-23.907
359	-22.832
360	-21.946
361	-21.126
362	-20.482
363	-19.912
364	-19.478
365	-19.092
366	-18.758
367	-18.577
368	-18.414
369	-25.
370	-25.
371	-25.
372	-25.
373	-25.
374	-25.
375	-25.
376	-25.
377	-25.
378	-24.992
379	-24.999
380	-25.
381	-25.
382	-24.999
383	-24.999
384	-25.
385	-25.
386	-25.
387	-25.
388	-25.
389	-25.
390	-25.
391	-25.
392	-25.
393	-25.
394	-25.
395	-25.
396	-23.283
397	-22.788
398	-23.944
399	-19.809
400	-25.
401	-25.
402	-25.
403	-25.
404	-25.
405	-25.
406	-25.
407	-25.
408	-25.
409	-25.
410	-25.
411	-25.
412	-25.
413	-25.225
414	-25.
415	-24.983
416	-22.218
417	-24.964
418	-18.47
419	-19.214
420	-20.063
421	-21.05
422	-19.504
423	-20.303
424	-20.936
425	-18.737
426	-21.627
427	-19.043
428	-19.821
429	-20.348
430	-20.262
431	-19.118
432	-25.003
433	-25.096
434	-25.138
435	-20.231
436	-21.094
437	-19.676
438	-22.327
439	-21.438
440	-23.425
441	-23.906
442	-22.8
443	-23.079
444	-18.737
445	-19.346
446	-23.806
