Node Number	Directional Deformation (mm)
1	-3.9445e-004
2	-4.9606e-004
3	-5.9261
4	-7.7774
5	-9.4608
6	-11.03
7	-12.163
8	-12.411
9	-11.983
10	-8.5784
11	-1.8972
12	0.98573
13	-0.52581
14	-0.13692
15	5.0535e-002
16	-1.8223e-002
17	-9.5186e-003
18	6.571e-003
19	7.4721e-003
20	-6.0074
21	7.6469e-003
22	2.88e-003
23	-1.278e-002
24	-6.3658e-003
25	2.7406e-002
26	-0.11549
27	-0.1432
28	0.31917
29	-3.3216
30	-9.261
31	-12.068
32	-12.52
33	-12.255
34	-11.125
35	-9.5218
36	-7.8337
37	5.1539e-003
38	1.5965e-004
39	-1.5368e-003
40	1.0988e-003
41	4.3559e-003
42	6.0701e-003
43	6.5346e-003
44	-5.9844
45	-1.3306e-003
46	-1.289e-002
47	-5.0464e-003
48	7.7838e-002
49	1.0439e-002
50	-2.034e-002
51	-0.19263
52	0.39582
53	7.5596e-002
54	-9.2174
55	-12.562
56	-12.966
57	-12.2
58	-10.82
59	-9.3671
60	-7.7239
61	-6.1057
62	-6.1966
63	-6.2322
64	-6.2718
65	-6.2288
66	-6.1245
67	3.2969e-003
68	8.2924e-003
69	2.033e-003
70	2.6524e-003
71	1.4116e-003
72	-1.9457e-003
73	-3.9998e-003
74	-6.0496
75	-1.2062e-002
76	-1.5742e-003
77	0.14104
78	-0.33544
79	-0.21298
80	5.0854e-002
81	-9.353
82	-13.3
83	-12.739
84	-10.673
85	-8.4855
86	-6.2038
87	-6.288
88	-6.3396
89	-6.231
90	-12.03
91	-0.51983
92	0.13839
93	-8.413
94	1.1186e-002
95	0.67338
96	-12.548
97	-3.2518e-002
98	-7.4617
99	-9.5656
100	-0.21947
101	0.28582
102	-12.613
103	-9.2522
104	6.6254e-002
105	-12.398
106	7.9817e-002
107	0.15366
108	-0.42188
109	-12.259
110	3.1304e-002
111	-2.9488
112	-10.814
113	-1.3672e-003
114	-11.306
115	-0.48458
116	-7.6646e-004
117	-9.6726
118	2.0725
119	4.9859e-002
120	-1.6464e-002
121	-8.9981
122	-10.067
123	-11.943
124	1.8865e-002
125	-5.9092
126	-11.772
127	-3.4185
128	0.31497
129	-2.9446e-002
130	-2.3955e-003
131	-8.1145
132	-12.415
133	-8.0021e-003
134	5.8834e-002
135	-12.715
