Node Number	Directional Deformation (mm)
1	-2.6697e-003
2	-4.0859e-003
3	0.83946
4	0.85342
5	0.91442
6	1.0293
7	1.4396
8	1.7684
9	2.0732
10	1.6224
11	0.35577
12	-0.23195
13	0.10729
14	4.0074e-002
15	2.0714e-002
16	1.2626e-002
17	-2.872e-003
18	-6.2376e-003
19	-3.9767e-003
20	1.2665
21	-2.892e-003
22	-2.1219e-003
23	-3.2659e-003
24	-3.5698e-003
25	2.6022e-002
26	0.1413
27	-1.2934e-002
28	-1.1145
29	-2.1071
30	-1.2914
31	-8.3217e-002
32	0.67253
33	1.0384
34	1.0356
35	1.1862
36	1.2408
37	-3.1159e-003
38	-5.0232e-003
39	-7.1704e-003
40	-1.2035e-002
41	-1.1062e-002
42	-7.6146e-003
43	-4.533e-003
44	0.50354
45	-6.9219e-003
46	-1.6546e-002
47	-1.2762e-002
48	-6.1915e-003
49	3.0392e-002
50	-8.7849e-003
51	-5.9492e-002
52	-0.2464
53	0.11584
54	1.7513
55	1.7334
56	1.042
57	0.50844
58	0.54708
59	0.50537
60	0.4894
61	0.5727
62	0.64318
63	0.64773
64	0.68573
65	0.71387
66	0.76671
67	-3.6023e-003
68	-3.765e-003
69	-5.533e-003
70	-8.3873e-003
71	-9.8463e-003
72	-2.6995e-003
73	-2.4857e-003
74	0.88107
75	-4.9252e-003
76	-3.3386e-002
77	-5.5338e-002
78	0.13085
79	-0.34214
80	-1.9352
81	-1.3594
82	-0.10662
83	0.15813
84	0.66454
85	0.82326
86	0.96516
87	1.0062
88	1.0819
89	1.1598
90	0.88252
91	7.7767e-002
92	-2.1089e-002
93	-1.6092
94	-2.0075e-002
95	-0.3912
96	0.41823
97	-5.3271e-003
98	-2.4292
99	0.9331
100	3.2206e-002
101	-1.5849
102	0.22192
103	1.0775
104	-4.5797e-002
105	1.2804
106	-7.0058e-002
107	2.0425e-002
108	-4.7906e-002
109	1.3012
110	2.0967e-002
111	0.1035
112	0.84349
113	-9.6714e-003
114	1.764
115	3.3224e-002
116	-9.4996e-003
117	0.69624
118	-5.5148e-002
119	6.3644e-002
120	-7.4851e-003
121	0.61126
122	0.63212
123	0.65618
124	-2.0199e-002
125	0.30127
126	1.203
127	0.8368
128	-9.622e-002
129	3.6606e-002
130	-1.4852e-002
131	0.63537
132	1.373
133	-6.5062e-002
134	1.706e-002
135	1.3678
136	0.
137	0.
138	0.
139	0.
140	7.4803e-012
141	6.1527e-012
142	3.8598e-012
143	4.9008e-012
144	3.934e-013
145	1.0517e-012
146	0.
147	0.
148	9.579e-012
149	1.0274e-011
150	2.8661e-012
151	9.7894e-012
152	9.6128e-012
153	7.517e-012
154	0.
155	0.
156	0.
157	0.
158	0.
159	0.
160	0.
161	0.
162	0.
163	0.
164	0.
165	2.9538e-013
166	1.9485e-013
167	3.8291e-013
168	5.7919e-014
169	2.5008e-014
170	-1.8074e-013
171	0.
172	0.
173	0.
174	0.
175	0.
176	0.
177	0.
178	0.
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	0.
189	0.
190	0.
191	0.
192	0.
193	0.
194	0.
195	1.7348e-011
196	2.1238e-011
197	6.8641e-011
198	3.0373e-011
199	3.4163e-011
200	1.0411e-011
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	0.
232	-5.8976e-013
233	-1.2642e-012
234	-1.5264e-012
235	-1.3236e-012
236	-1.4396e-012
237	-7.1213e-013
238	-2.7267e-012
239	-2.4154e-012
240	-2.049e-012
241	-1.9689e-012
242	-2.4947e-012
243	-1.5202e-012
244	1.2154e-011
245	2.2425e-011
246	4.0203e-011
247	2.749e-011
248	2.0567e-011
249	-2.7491e-012
250	0.
251	0.
252	0.
253	0.
254	2.1624e-012
255	-1.2607e-011
256	-4.8725e-012
257	-2.1658e-012
258	5.2915e-012
259	-3.056e-012
260	-5.8448e-012
261	4.5246e-012
262	-3.7017e-012
263	-9.66e-012
264	-1.0639e-012
265	-4.3816e-012
266	-2.2235e-012
267	-2.1125e-012
268	-1.6846e-012
269	-1.6306e-011
270	-8.0354e-012
271	1.5079e-012
272	3.6549e-012
273	2.4659e-012
274	7.8136e-012
275	5.5409e-013
276	1.8673e-012
277	3.9429e-013
278	6.3218e-012
279	3.3546e-012
280	7.6768e-012
281	-2.2777e-013
282	7.8181e-014
283	2.2317e-012
284	1.96e-012
285	4.0896e-013
286	2.3079e-012
287	4.7928e-012
288	6.2028e-012
289	2.8444e-011
290	4.2003e-011
291	0.
292	0.
293	-5.1509e-012
294	1.4364e-011
