Node Number	Equivalent (von-Mises) Stress (MPa)
1	8.0592
2	4.1067
3	5.0562
4	8.6045
5	15.797
6	18.144
7	13.698
8	81.061
9	113.94
10	134.06
11	135.93
12	843.56
13	1152.5
14	854.
15	146.34
16	72.849
17	26.204
18	33.465
19	13.289
20	3.4019
21	12.348
22	24.244
23	29.691
24	80.04
25	82.863
26	388.33
27	566.09
28	1075.6
29	157.49
30	333.45
31	160.85
32	150.76
33	22.41
34	17.328
35	17.383
36	1.8968
37	10.493
38	7.7925
39	11.751
40	14.452
41	20.504
42	14.691
43	12.528
44	0.4592
45	9.1187
46	33.752
47	36.803
48	114.68
49	111.37
50	128.84
51	325.78
52	757.94
53	316.86
54	288.95
55	239.34
56	94.677
57	31.274
58	13.181
59	9.35
60	1.8491
61	2.2706
62	13.389
63	9.1168
64	1.7793
65	4.7463
66	5.6073
67	7.6992
68	13.972
69	14.578
70	16.317
71	19.911
72	15.293
73	9.1713
74	0.85433
75	20.066
76	41.792
77	60.763
78	89.294
79	835.05
80	1310.6
81	231.68
82	109.88
83	38.644
84	9.3317
85	2.0081
86	2.8995
87	8.2903
88	10.185
89	3.4311
90	14.68
91	269.07
92	39.009
93	142.54
94	26.724
95	1045.7
96	70.273
97	26.695
98	228.28
99	5.6503
100	102.74
101	803.74
102	93.582
103	1.949
104	60.982
105	43.71
106	668.88
107	200.7
108	447.23
109	87.466
110	76.484
111	1138.3
112	22.106
113	70.707
114	31.14
115	624.35
116	13.593
117	8.4046
118	869.76
119	1418.5
120	16.91
121	9.158
122	252.95
123	27.718
124	85.779
125	335.19
126	105.19
127	184.44
128	619.28
129	272.26
130	9.5736
131	7.0236
132	157.83
133	431.63
134	47.982
135	72.392
136	937.97
137	1074.6
138	958.85
139	1072.9
140	1462.5
141	968.72
142	593.98
143	1039.5
144	1075.
145	828.94
146	554.93
147	982.85
148	538.13
149	475.56
150	519.09
151	445.08
152	478.72
153	670.21
154	2025.5
155	1034.3
156	816.5
157	1209.7
158	2644.7
159	902.5
160	1314.8
161	2573.3
162	1025.3
163	1515.5
164	1852.5
165	1699.9
166	1087.4
167	1267.7
168	1360.
169	926.6
170	188.19
171	152.05
172	192.93
173	318.85
174	382.58
175	599.48
176	74.249
177	136.48
178	9.0252
179	9.2949
180	10.659
181	14.239
182	16.069
183	64.849
184	123.97
185	185.68
186	255.25
187	328.48
188	377.64
189	651.24
190	1091.6
191	998.98
192	723.36
193	419.8
194	299.18
195	299.18
196	111.4
197	9.5281
198	444.28
199	395.28
200	283.2
201	194.66
202	148.59
203	58.232
204	21.593
205	13.799
206	12.291
207	8.7259
208	210.29
209	184.12
210	222.79
211	368.32
212	514.12
213	1008.5
214	159.34
215	122.14
216	94.695
217	99.002
218	196.46
219	181.58
220	10.107
221	638.75
222	240.11
223	105.61
224	86.949
225	53.24
226	27.787
227	29.722
228	22.35
229	13.233
230	10.541
231	15.649
232	132.72
233	547.11
234	9.3732
235	5.7348
236	3.7208
237	4.5269
238	6.1503
239	7.1913
240	10.245
241	6.5278
242	4.1271
243	5.5202
244	6.2691
245	7.3196
246	184.95
247	5.1536
248	43.468
249	9.2136
250	10.594
251	130.92
252	14.482
253	13.645
254	109.97
255	13.471
256	14.718
257	156.38
258	41.519
259	4.8744
260	67.381
261	209.87
262	320.61
263	7.2703
264	22.226
265	8.2462
266	297.23
267	17.695
268	262.27
269	151.75
270	9.174
271	104.6
272	458.5
273	109.59
274	158.6
275	215.87
276	504.18
277	676.33
278	128.41
279	182.33
280	932.1
281	125.01
282	11.799
283	89.863
284	26.023
285	499.37
286	311.49
287	1313.6
288	631.09
289	570.53
290	215.25
291	858.3
292	109.11
293	1133.4
294	939.83
295	573.82
296	1043.5
297	796.55
298	1095.3
299	1653.4
300	1465.1
301	1777.3
302	1507.6
303	832.96
304	195.36
305	235.14
306	293.61
307	457.55
308	644.69
309	532.89
310	423.88
311	1028.7
312	524.38
313	661.65
314	948.45
315	1377.6
316	912.97
317	1165.5
