Node Number	Equivalent (von-Mises) Stress (MPa)
1	26.934
2	21.159
3	11.549
4	8.283
5	7.844
6	8.7669
7	15.752
8	20.819
9	11.119
10	20.854
11	49.304
12	60.214
13	550.09
14	247.68
15	87.309
16	49.121
17	23.696
18	17.741
19	20.802
20	20.033
21	11.123
22	18.754
23	22.923
24	41.996
25	69.828
26	142.07
27	251.18
28	179.33
29	36.489
30	33.865
31	16.555
32	9.8947
33	4.8097
34	6.5438
35	12.988
36	9.3705
37	27.823
38	17.296
39	7.9221
40	8.6653
41	12.537
42	15.579
43	20.177
44	6.9886
45	15.298
46	9.0214
47	11.742
48	40.287
49	154.39
50	41.495
51	67.65
52	84.715
53	37.758
54	26.663
55	16.593
56	5.6742
57	7.7703
58	5.1795
59	4.5956
60	4.8406
61	4.0775
62	3.0127
63	2.8744
64	2.49
65	8.619
66	7.4309
67	23.304
68	10.555
69	9.8427
70	11.288
71	19.939
72	10.091
73	15.232
74	11.293
75	7.5124
76	39.288
77	72.999
78	71.167
79	55.465
80	29.133
81	25.303
82	8.0603
83	8.256
84	6.0054
85	4.5834
86	4.1188
87	3.7306
88	4.1146
89	6.6316
90	2.7056
91	55.773
92	35.954
93	31.215
94	28.438
95	61.33
96	6.2823
97	23.718
98	12.841
99	2.2681
100	54.322
101	77.773
102	6.3557
103	3.6492
104	54.493
105	11.529
106	81.085
107	121.36
108	79.626
109	11.626
110	39.139
111	20.167
112	14.487
113	32.348
114	10.355
115	84.004
116	7.1993
117	9.4111
118	110.03
119	103.47
120	7.5951
121	4.781
122	22.704
123	7.531
124	16.901
125	34.66
126	7.9931
127	29.395
128	99.368
129	126.29
130	7.8689
131	4.0841
132	11.204
133	42.787
134	60.207
135	11.084
136	5.3577
137	10.051
138	8.3038
139	73.725
140	14.247
141	49.244
142	42.591
143	132.6
144	158.31
145	52.925
146	3.2692
147	11.236
148	4.5744
149	10.879
150	15.808
151	15.209
152	6.7789
153	8.123
154	36.769
155	99.25
156	190.41
157	169.11
158	475.27
159	171.47
160	88.998
161	73.188
162	141.51
163	77.194
164	50.544
165	118.46
166	80.739
167	202.64
168	256.54
169	237.19
170	3.2488
171	11.117
172	9.8701
173	19.752
174	12.66
175	56.391
176	6.4163
177	8.2185
178	0.12888
179	0.14899
180	0.15857
181	0.17194
182	0.19824
183	0.73524
184	1.2266
185	1.4214
186	2.2003
187	2.8077
188	3.027
189	12.625
190	26.36
191	33.443
192	14.066
193	12.709
194	15.565
195	15.565
196	3.8337
197	0.15079
198	3.0051
199	2.9845
200	2.234
201	1.6885
202	1.43
203	0.59245
204	0.12074
205	9.3155e-002
206	0.12633
207	0.1283
208	5.6565
209	4.5046
210	3.6181
211	4.6482
212	8.492
213	39.806
214	14.006
215	8.5039
216	5.0913
217	5.6454
218	10.933
219	3.3526
220	0.10434
221	3.2251
222	1.9015
223	1.4591
224	1.2123
225	0.89795
226	0.19063
227	8.6406e-002
228	7.2763e-002
229	0.10592
230	9.2518e-002
231	0.12131
232	0.83356
233	2.8819
234	6.8152e-002
235	5.1506e-002
236	5.7589e-002
237	5.3561e-002
238	4.8343e-002
239	0.10378
240	9.5457e-002
241	8.0116e-002
242	5.5775e-002
243	6.2868e-002
244	7.2032e-002
245	0.11327
246	4.3368
247	9.6483e-002
248	0.40938
249	0.14172
250	0.29133
251	2.3656
252	0.2063
253	0.15373
254	1.4095
255	0.3535
256	0.13041
257	2.7674
258	0.31974
259	4.7954e-002
260	0.51516
261	6.3196
262	2.6896
263	7.1045e-002
264	0.12221
265	0.10286
266	2.9
267	8.5997e-002
268	6.5241
269	1.1303
270	0.22439
271	0.94085
272	40.932
273	11.846
274	3.0383
275	16.453
276	21.652
277	67.99
278	15.401
279	4.0031
280	12.19
281	23.475
282	9.9954e-002
283	0.95711
284	0.59245
285	6.3395
286	4.1012
287	42.474
288	36.701
289	48.118
290	5.998
291	117.74
292	6.8125
293	25.592
294	74.562
295	2.3556
296	1.2351
297	2.2107
298	1.4171
299	2.2162
300	2.5303
301	3.2515
302	4.8853
303	2.3135
304	1.542
305	1.6217
306	2.6184
307	3.7907
308	3.6432
309	1.4529
310	1.9884
311	2.3603
312	1.7865
313	2.138
314	3.0188
315	3.4953
316	2.9092
317	3.3076
318	2.6015
319	1.1303
320	1.3949
321	2.6796
322	2.8124
323	2.5034
324	2.6724
325	1.8272
326	1.5318
327	1.3384
328	0.99821
329	7.259
330	4.5275
331	2.7546
332	2.1542
333	1.8935
334	2.5245
335	2.5467
336	2.1504
337	1.935
338	1.8028
339	1.254
340	1.463
341	3.0495
342	8.1075e-002
343	0.22193
344	0.43765
345	1.0164
346	1.9399
347	3.5527
348	1.3831
349	2.1838
350	2.5562
351	1.986
352	1.5466
353	1.6533
354	1.6938
355	1.4808
356	1.3873
357	2.787
358	2.9597
359	1.5909
360	2.2106
361	4.3703e-002
362	2.328
363	1.0955
364	0.5891
365	0.25483
366	0.11637
367	4.704
368	2.0221
369	1.0586
370	0.89049
371	1.3445
372	2.9817
373	2.6789
374	3.8675
375	3.4892
376	1.9783
377	4.0024
378	5.2233
379	3.9036
380	3.7579
381	4.3844
382	4.5964
383	4.4395
384	0.47666
385	3.21
386	2.4478
387	1.8398
388	0.46268
389	0.46387
390	0.51822
391	1.6167
392	0.94371
393	0.39117
394	0.22475
395	0.20611
396	0.15924
397	0.11869
398	6.3349e-002
399	0.4748
400	0.37409
401	0.28935
402	0.21965
403	0.17041
404	0.13791
405	1.6799
406	2.3681
407	0.73878
408	2.718
409	1.254
410	1.3613
411	1.5301
412	0.33561
413	0.19634
414	1.6972
415	0.5893
416	0.44793
417	2.2655
418	1.2901
419	0.9345
420	0.29546
421	0.31197
422	2.0963
423	1.8353
424	1.7832
425	1.5475
426	3.4028
427	1.9621
428	2.3616
429	1.3205
430	4.3686
431	4.8791
432	1.43
433	2.5975
434	1.4506
435	2.3912
436	3.0461
437	1.1302
438	4.4688
439	2.1555
440	2.8013
441	0.61845
442	1.2145
443	1.5465
444	1.087
445	1.0985
446	1.5651
447	0.95658
448	1.1563
449	1.5367
450	1.2143
451	2.7645
452	2.3351
453	1.3709
454	1.5116
455	2.0009
456	1.5583
