Node Number	Equivalent (von-Mises) Stress (MPa)
1	6.7114
2	4.9431
3	109.58
4	129.05
5	153.59
6	125.03
7	231.81
8	187.75
9	131.7
10	185.8
11	243.97
12	494.66
13	449.95
14	567.5
15	245.01
16	40.789
17	14.096
18	5.3809
19	5.3834
20	74.033
21	2.2828
22	5.1526
23	11.371
24	31.35
25	172.37
26	419.04
27	643.94
28	830.9
29	179.82
30	365.54
31	253.48
32	279.43
33	76.187
34	119.02
35	283.76
36	77.002
37	19.325
38	9.5365
39	4.0505
40	6.8424
41	4.5624
42	7.9427
43	6.1266
44	38.909
45	8.7935
46	18.231
47	22.317
48	71.802
49	169.44
50	368.71
51	255.19
52	606.48
53	363.54
54	435.02
55	327.1
56	248.42
57	55.112
58	59.698
59	61.747
60	44.945
61	41.236
62	53.588
63	65.847
64	66.514
65	149.33
66	91.319
67	13.699
68	3.0319
69	4.1112
70	3.944
71	13.878
72	8.339
73	6.5014
74	33.494
75	5.7983
76	66.952
77	73.293
78	233.35
79	507.06
80	736.22
81	224.13
82	169.8
83	141.76
84	93.245
85	67.842
86	50.259
87	45.741
88	41.412
89	49.557
90	31.449
91	354.34
92	28.121
93	95.446
94	25.688
95	370.45
96	162.38
97	13.755
98	173.6
99	52.763
100	187.52
101	452.67
102	126.19
103	101.58
104	133.31
105	128.75
106	219.84
107	220.14
108	519.26
109	188.61
110	70.663
111	923.94
112	213.4
113	39.012
114	133.46
115	260.71
116	9.8855
117	182.43
118	370.81
119	460.75
120	3.0492
121	27.226
122	198.51
123	48.678
124	17.91
125	328.82
126	129.62
127	226.39
128	278.07
129	308.89
130	5.5092
131	59.456
132	146.73
133	361.75
134	88.262
135	162.44
136	258.68
137	298.51
138	264.99
139	301.85
140	423.78
141	308.41
142	159.96
143	222.78
144	244.81
145	219.79
146	144.23
147	262.25
148	140.64
149	126.6
150	146.89
151	129.07
152	139.23
153	180.98
154	624.31
155	305.29
156	238.24
157	289.42
158	574.35
159	140.16
160	488.67
161	784.12
162	313.02
163	502.13
164	585.31
165	595.3
166	411.59
167	337.85
168	410.
169	296.2
170	38.091
171	34.131
172	43.176
173	55.512
174	84.832
175	135.46
176	19.151
177	31.378
178	3.1811
179	9.1852
180	15.303
181	34.021
182	42.358
183	44.869
184	49.747
185	55.918
186	66.493
187	78.985
188	95.683
189	172.66
190	296.11
191	271.64
192	172.93
193	56.445
194	24.657
195	24.657
196	19.162
197	3.8322
198	110.49
199	94.878
200	73.469
201	63.471
202	58.708
203	52.76
204	50.156
205	24.998
206	13.742
207	5.6621
208	47.183
209	41.525
210	38.965
211	77.049
212	110.08
213	262.73
214	32.969
215	25.027
216	18.644
217	18.099
218	27.809
219	39.992
220	3.0574
221	169.38
222	60.036
223	28.86
224	26.49
225	24.986
226	27.434
227	24.471
228	12.842
229	5.131
230	3.5626
231	9.5822
232	16.345
233	148.97
234	2.292
235	2.5325
236	1.6539
237	2.1958
238	3.6725
239	3.5983
240	2.7018
241	2.5974
242	2.7691
243	3.0468
244	3.4288
245	4.6156
246	40.857
247	2.3124
248	18.617
249	12.412
250	12.415
251	36.964
252	7.906
253	4.7656
254	28.992
255	12.81
256	6.8514
257	39.002
258	8.0478
259	2.387
260	20.084
261	57.482
262	81.644
263	2.548
264	15.549
265	8.801
266	73.564
267	7.8666
268	68.726
269	39.746
270	27.801
271	43.317
272	145.08
273	36.479
274	44.52
275	91.921
276	150.38
277	216.36
278	33.745
279	44.442
280	239.92
281	32.049
282	6.8419
283	25.945
284	22.873
285	69.912
286	50.295
287	408.47
288	189.95
289	136.58
290	36.201
291	209.78
292	26.88
293	334.85
294	268.42
295	288.89
296	328.4
297	275.29
298	272.77
299	248.13
300	334.22
301	399.04
302	485.79
303	271.49
304	140.85
305	132.39
306	201.79
307	306.91
308	261.42
309	46.075
310	255.37
311	423.46
312	284.37
313	252.61
314	319.24
315	365.08
316	280.52
317	249.13
318	343.85
319	236.09
320	315.37
321	452.95
322	550.98
323	271.52
324	194.89
325	194.13
326	186.82
327	195.8
328	215.33
329	437.99
330	283.48
331	182.89
332	171.3
333	150.01
334	104.18
335	125.56
336	127.45
337	156.34
338	127.96
339	123.95
340	86.646
341	195.21
342	6.7384
343	18.424
344	38.025
345	95.822
346	185.99
347	351.66
348	164.75
349	252.33
350	273.63
351	222.67
352	80.199
353	62.516
354	61.145
355	51.805
356	60.648
357	121.61
358	138.81
359	64.267
360	105.6
361	3.3707
362	221.25
363	100.25
364	50.814
365	21.169
366	9.5755
367	284.93
368	249.11
369	177.22
370	184.2
371	143.55
372	249.07
373	242.81
374	225.12
375	232.38
376	118.06
377	243.6
378	325.5
379	250.38
380	237.48
381	270.92
382	280.15
383	268.81
384	68.921
385	487.86
386	374.54
387	283.2
388	73.098
389	66.882
390	85.744
391	96.071
392	124.42
393	54.529
394	28.173
395	25.28
396	16.715
397	9.4224
398	4.9391
399	65.477
400	50.57
401	36.526
402	24.886
403	14.369
404	11.148
405	218.06
406	362.96
407	113.48
408	209.28
409	87.104
410	207.72
411	157.35
412	43.537
413	17.071
414	116.45
415	78.687
416	49.616
417	258.1
418	116.93
419	141.69
420	23.956
421	41.528
422	317.61
423	130.16
424	213.3
425	220.2
426	219.68
427	130.92
428	219.15
429	225.73
430	272.71
431	306.2
432	181.69
433	165.93
434	144.57
435	247.91
436	203.92
437	155.78
438	284.18
439	174.66
440	212.27
441	42.775
442	72.195
443	200.33
444	123.24
445	152.64
446	267.91
447	64.637
448	129.19
449	265.88
450	89.485
451	182.89
452	251.48
453	145.53
454	144.95
455	142.41
456	108.66
