Node Number	Directional Deformation (mm)
1	-9.899e-004
2	-1.138e-003
3	-6.2576
4	-7.9667
5	-9.5038
6	-10.924
7	-11.942
8	-12.198
9	-11.744
10	-8.3272
11	-1.9598
12	0.90806
13	-0.46835
14	-0.13197
15	4.545e-002
16	-1.6853e-002
17	-8.0408e-003
18	6.4265e-003
19	6.8829e-003
20	-6.3279
21	7.4209e-003
22	3.3347e-003
23	-1.1158e-002
24	-6.5195e-003
25	2.3595e-002
26	-0.11159
27	-0.11437
28	0.30707
29	-3.2639
30	-9.0567
31	-11.817
32	-12.309
33	-12.052
34	-11.014
35	-9.5552
36	-8.0163
37	4.6626e-003
38	5.8738e-004
39	-1.1829e-003
40	1.0956e-003
41	4.1484e-003
42	5.5138e-003
43	5.9153e-003
44	-6.3068
45	-6.324e-004
46	-1.1647e-002
47	-7.4135e-003
48	6.4537e-002
49	1.2788e-002
50	-9.8263e-003
51	-0.16751
52	0.39357
53	-2.2283e-002
54	-9.3657
55	-12.663
56	-12.858
57	-12.139
58	-10.835
59	-9.4616
60	-7.9257
61	-6.4288
62	-6.5277
63	-6.5759
64	-6.6217
65	-6.5788
66	-6.4664
67	3.329e-003
68	7.8577e-003
69	2.037e-003
70	2.9089e-003
71	1.2626e-003
72	-1.6372e-003
73	-3.1752e-003
74	-6.3637
75	-1.0778e-002
76	-4.0499e-003
77	0.12575
78	-0.2945
79	-0.179
80	-7.6748e-003
81	-9.5035
82	-13.362
83	-12.668
84	-10.689
85	-8.6335
86	-6.5232
87	-6.6229
88	-6.6811
89	-6.5713
90	-11.962
91	-0.45439
92	0.12233
93	-7.8699
94	8.7107e-003
95	0.55676
96	-12.608
97	-3.0038e-002
98	-7.3892
99	-9.6959
100	-0.19303
101	0.26838
102	-12.375
103	-9.3779
104	5.645e-002
105	-12.406
106	-3.9227e-003
107	0.13807
108	-0.37717
109	-12.167
110	3.2299e-002
111	-3.0322
112	-10.878
113	-3.4835e-003
114	-10.914
115	-0.41555
116	-1.4706e-003
117	-9.7835
118	1.8453
119	3.371e-002
120	-1.4199e-002
121	-9.1409
122	-10.01
123	-11.959
124	1.5505e-002
125	-5.8473
126	-11.647
127	-3.2456
128	0.31935
129	-3.177e-002
130	-2.0087e-003
131	-8.3406
132	-12.443
133	-8.7961e-003
134	5.7471e-002
135	-12.515
136	0.
137	0.
138	0.
139	0.
140	-4.2367e-013
141	-1.1038e-012
142	-9.3922e-013
143	5.3871e-013
144	9.3959e-013
145	5.941e-013
146	0.
147	0.
148	5.3456e-015
149	-8.8867e-014
150	-4.0066e-013
151	-3.4291e-013
152	-3.4117e-013
153	-1.3876e-013
154	0.
155	0.
156	-2.074e-013
157	-1.0465e-012
158	-1.0192e-011
159	4.0799e-012
160	3.3807e-013
161	3.9088e-013
162	0.
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	0.
173	9.8104e-015
174	1.7949e-014
175	2.3247e-014
176	2.3315e-014
177	1.6287e-014
178	7.9806e-015
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	0.
189	0.
190	0.
191	5.9757e-015
192	1.718e-014
193	2.5648e-014
194	2.3121e-014
195	1.7948e-014
196	9.2105e-015
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	0.
232	0.
233	0.
234	0.
235	0.
236	0.
237	0.
238	-2.7425e-014
239	-1.8434e-014
240	-4.7109e-015
241	1.2019e-015
242	-7.1167e-015
243	-1.3833e-014
244	-1.2274e-012
245	2.3264e-012
246	8.6817e-012
247	1.0136e-011
248	4.2843e-013
249	5.469e-013
250	0.
251	9.2918e-013
252	-2.4032e-012
253	-1.8276e-014
254	5.1432e-014
255	-2.5538e-012
256	-5.779e-014
257	2.5538e-013
258	7.8249e-012
259	3.5831e-014
260	-6.6303e-013
261	-2.8095e-014
262	6.1891e-013
263	-4.2503e-014
264	1.179e-014
265	3.2672e-015
266	-4.3624e-013
267	-2.0094e-013
268	-3.3335e-014
269	-1.748e-013
270	-7.4251e-014
271	-2.4679e-013
272	1.1145e-014
273	-1.334e-013
274	1.3312e-014
275	-3.6374e-013
276	-4.2219e-014
277	-2.3102e-013
278	7.3623e-015
279	3.7927e-018
280	-1.4776e-013
281	-8.2971e-014
282	1.6075e-015
283	-4.6163e-014
284	-1.6116e-013
285	-3.6181e-013
286	-8.0567e-014
287	2.2641e-012
288	0.
289	0.
290	-1.7653e-013
291	1.4595e-012
292	5.7636e-014
293	1.4752e-012
294	1.0123e-013
295	5.1172e-015
296	-2.9471e-014
297	-6.6051e-013
298	-6.6652e-013
299	1.08e-012
300	-1.4818e-014
301	6.6066e-013
302	-2.3813e-013
303	-3.9474
304	-3.9474
305	-3.9474
306	-3.9474
307	-3.9474
308	-3.9474
309	-3.9474
310	-3.9474
311	-3.9474
312	-3.9474
313	-3.9474
314	-3.9474
315	-3.9474
316	-3.9474
317	-3.9474
318	-3.9474
319	-3.9474
320	-3.9474
321	-3.9473
322	-3.9473
323	-3.9473
324	-3.9474
325	-3.9474
326	-3.9474
327	-3.9474
328	-3.9474
329	-3.9474
330	-3.9474
331	-3.9473
332	-3.9473
333	-3.9473
334	-3.9473
335	-3.9473
336	-3.9473
337	-3.9473
338	-3.9473
339	-3.9473
340	-3.9473
341	-3.9473
342	-3.9473
343	-3.9473
344	-3.9473
345	-3.9473
346	-3.9473
347	-3.9474
348	-3.9474
349	-3.9474
350	-3.9474
351	-3.9474
352	-3.9474
353	-3.9474
354	-3.9474
355	-3.9474
356	-3.9474
357	-3.9474
358	-3.9473
359	-3.9474
360	-3.9474
361	-3.9474
362	-3.9474
363	-3.9474
364	-3.9474
365	-3.9474
366	-3.9474
367	-3.9473
368	-3.9473
369	-3.9474
370	-3.9474
371	-3.9474
372	-3.9474
373	-3.9474
374	-3.9474
375	-3.9474
376	-3.9474
377	-3.9474
378	-3.9474
379	-3.9474
380	-3.9473
381	-3.9473
382	-3.9473
383	-3.9473
384	-3.9473
385	-3.9473
386	-3.9473
387	-3.9473
388	-3.9474
389	-3.9474
390	-3.9474
391	-3.9474
392	-3.9474
393	-3.9474
394	-3.9474
395	-3.9474
396	-3.9474
397	-3.9474
398	-3.9474
399	-3.9474
400	-3.9474
401	-3.9474
402	-3.9474
403	-3.9474
404	-3.9474
405	-3.9474
406	-3.9474
407	-3.9474
408	-3.9474
409	-3.9474
410	-3.9474
411	-3.9474
412	-3.9474
413	-3.9474
414	-3.9474
415	-3.9474
416	-3.9474
417	-3.9474
418	-3.9474
419	-3.9474
420	-3.9474
421	-3.9474
422	-3.9474
423	-3.9474
424	-3.9474
425	-3.9474
426	-3.9474
427	-3.9474
428	-3.9474
429	-3.9474
430	-3.9474
431	-3.9474
432	-3.9474
433	-3.9474
434	-3.9474
435	-3.9474
436	-3.9474
437	-3.9473
438	-3.9474
439	-3.9473
440	-3.9473
441	-3.9473
442	-3.9473
443	-3.9473
444	-3.9474
445	-3.9474
446	-3.9474
447	-3.9473
448	-3.9473
449	-3.9473
450	-3.9473
451	-3.9473
452	-3.9473
453	-3.9474
454	-3.9474
455	-3.9473
456	-3.9473
457	-3.9473
458	-3.9474
459	-3.9474
460	-3.9474
461	-3.9474
462	-3.9474
463	-3.9473
464	-3.9474
465	-3.9474
466	-3.9474
467	-3.9473
468	-3.9473
469	-3.9473
470	-3.9474
471	-3.9474
472	-3.9473
473	-3.9473
474	-3.9473
