Node Number	Directional Deformation (mm)
1	1.9318e-003
2	2.4131e-003
3	-20.218
4	-19.989
5	-19.535
6	-18.88
7	-17.474
8	-15.637
9	-13.567
10	-10.664
11	-7.4203
12	-3.6211
13	-0.17971
14	0.13589
15	3.0761e-002
16	7.3433e-003
17	-4.7305e-003
18	1.1045e-003
19	2.5945e-003
20	-20.282
21	4.1663e-003
22	8.5159e-004
23	-7.2315e-003
24	1.0791e-002
25	3.2119e-002
26	0.11518
27	-0.46017
28	-3.7112
29	-7.6333
30	-10.946
31	-13.656
32	-15.73
33	-17.521
34	-18.923
35	-19.567
36	-19.988
37	5.7012e-003
38	1.4014e-002
39	1.1774e-002
40	1.261e-002
41	1.312e-002
42	9.2628e-003
43	6.5581e-003
44	-20.149
45	6.7716e-003
46	-6.0301e-003
47	-3.3166e-002
48	-5.5437e-002
49	7.381e-002
50	0.11309
51	-0.50133
52	-3.114
53	-6.7208
54	-10.601
55	-13.091
56	-14.966
57	-16.549
58	-17.663
59	-18.666
60	-19.47
61	-20.218
62	-20.241
63	-20.211
64	-20.249
65	-20.26
66	-20.291
67	1.1276e-002
68	8.8442e-003
69	1.0889e-002
70	1.5923e-002
71	1.0028e-002
72	1.0242e-002
73	1.5675e-002
74	-20.172
75	1.5017e-003
76	-3.5812e-002
77	-5.8457e-002
78	0.21672
79	-0.77329
80	-4.9577
81	-10.56
82	-13.874
83	-16.257
84	-17.874
85	-19.178
86	-20.25
87	-20.238
88	-20.291
89	-20.269
90	-17.971
91	0.22078
92	-4.2042e-002
93	-10.112
94	-3.2886e-002
95	-0.59298
96	-15.791
97	-1.0149e-002
98	-9.9367
99	-18.874
100	0.26311
101	-3.7602
102	-14.668
103	-19.558
104	2.339e-002
105	-15.597
106	-5.0646
107	-2.8262e-002
108	0.36943
109	-17.248
110	7.5753e-002
111	-7.3855
112	-18.029
113	-2.9055e-002
114	-12.702
115	0.20542
116	-2.1078e-002
117	-19.311
118	-2.7776
119	-1.8765
120	-7.8809e-004
121	-19.043
122	-12.053
123	-16.62
124	-8.0208e-003
125	-9.6472
126	-13.776
127	-7.9635
128	-0.73236
129	0.15134
130	4.8737e-004
131	-19.536
132	-13.69
133	0.12831
134	6.6703e-002
135	-16.565
136	0.
137	0.
138	0.
139	0.
140	-8.1063e-002
141	-0.14184
142	-0.16483
143	-0.14499
144	-0.12081
145	-6.8195e-002
146	0.
147	0.
148	-2.8293e-002
149	-5.8047e-002
150	-8.8348e-002
151	-0.10104
152	-8.4294e-002
153	-5.3481e-002
154	0.
155	0.
156	-8.831e-002
157	-0.15119
158	-0.23677
159	-0.17592
160	-0.23066
161	-0.1962
162	0.
163	0.
164	-0.11733
165	-0.20804
166	-0.12531
167	-0.1637
168	-0.18442
169	-9.3573e-002
170	0.
171	0.
172	0.
173	0.
174	0.
175	0.
176	0.
177	0.
178	0.
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	0.
189	0.
190	0.
191	0.
192	0.
193	0.
194	0.
195	0.
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	2.8364e-003
215	5.9813e-003
216	8.2947e-003
217	1.0351e-002
218	6.7126e-003
219	3.4861e-003
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	0.
232	0.
233	0.
234	-1.5182e-003
235	-2.8624e-003
236	-4.412e-003
237	-4.4049e-003
238	-2.8557e-003
239	-8.9935e-004
240	-1.2747e-003
241	-2.9267e-003
242	-4.5791e-003
243	-4.1472e-003
244	-3.1245e-003
245	-7.6918e-004
246	0.
247	-9.1332e-003
248	-1.7634e-002
249	-7.3407e-003
250	-2.1811e-002
251	-7.3692e-002
252	-1.9681e-002
253	-2.0465e-002
254	-3.4898e-002
255	-1.6511e-002
256	-1.0164e-002
257	-4.1128e-002
258	-2.0391e-002
259	-8.022e-003
260	-1.6863e-002
261	-5.6797e-002
262	-2.7858e-002
263	-4.1689e-003
264	-7.2788e-003
265	-4.9643e-003
266	-2.2506e-002
267	-4.3378e-003
268	-6.5595e-002
269	-1.4516e-002
270	-1.7206e-002
271	-1.4824e-002
272	9.6077e-003
273	-2.2164e-004
274	-1.1182e-003
275	-3.7757e-003
276	1.2e-002
277	-1.6511e-002
278	-6.6473e-004
279	-2.1534e-002
280	0.
281	-0.20028
282	-4.0902e-003
283	-1.1736e-002
284	0.
285	0.
286	0.
287	0.
288	-0.1296
289	-3.4538e-002
290	-9.2912e-004
291	-0.16828
292	1.2958e-003
293	-0.12432
294	-7.0181e-002
295	-16.855
296	-16.586
297	-16.678
298	-16.599
299	-16.628
300	-16.678
301	-16.708
302	-16.707
303	-16.713
304	-16.855
305	-16.855
306	-16.855
307	-16.855
308	-16.855
309	-16.855
310	-16.855
311	-16.26
312	-16.425
313	-16.451
314	-16.462
315	-16.449
316	-16.411
317	-16.362
318	-16.295
319	-15.897
320	-16.142
321	-15.723
322	-15.888
323	-15.796
324	-15.849
325	-15.886
326	-15.912
327	-15.911
328	-15.907
329	-14.081
330	-14.097
331	-14.151
332	-14.267
333	-14.409
334	-14.579
335	-14.763
336	-14.956
337	-15.17
338	-15.4
339	-15.65
340	-14.046
341	-14.052
342	-16.855
343	-16.854
344	-16.854
345	-16.858
346	-16.856
347	-16.859
348	-16.811
349	-16.567
350	-16.228
351	-15.921
352	-15.601
353	-15.317
354	-15.077
355	-14.854
356	-14.66
357	-14.48
358	-14.311
359	-14.156
360	-14.099
361	-16.855
362	-16.855
363	-16.855
364	-16.855
365	-16.855
366	-16.855
367	-14.013
368	-15.526
369	-15.264
370	-15.017
371	-14.779
372	-14.593
373	-14.418
374	-14.279
375	-14.186
376	-14.086
377	-14.036
378	-14.062
379	-14.053
380	-14.038
381	-14.028
382	-14.017
383	-14.016
384	-16.855
385	-16.855
386	-16.855
387	-16.855
388	-16.855
389	-16.855
390	-16.838
391	-13.96
392	-15.615
393	-16.855
394	-16.855
395	-16.855
396	-16.855
397	-16.855
398	-16.855
399	-16.841
400	-16.85
401	-16.852
402	-16.852
403	-16.853
404	-16.854
405	-15.587
406	-15.8
407	-15.134
408	-16.243
409	-14.209
410	-16.875
411	-16.858
412	-16.849
413	-16.854
414	-15.272
415	-16.721
416	-16.855
417	-16.855
418	-16.855
419	-16.855
420	-16.855
421	-16.855
422	-16.855
423	-14.262
424	-14.958
425	-15.004
426	-14.23
427	-14.574
428	-14.574
429	-15.433
430	-14.082
431	-14.067
432	-15.54
433	-14.089
434	-15.39
435	-14.699
436	-14.461
437	-15.382
438	-14.112
439	-14.856
440	-14.333
441	-14.396
442	-14.987
443	-16.871
444	-16.96
445	-15.772
446	-16.143
447	-14.296
448	-15.73
449	-16.275
450	-14.037
451	-14.07
452	-16.234
453	-15.402
454	-14.66
455	-14.082
456	-15.023
