Node Number	Directional Deformation (mm)
1	1.368e-003
2	7.7233e-005
3	-15.707
4	-16.872
5	-17.834
6	-18.663
7	-18.99
8	-18.132
9	-16.55
10	-11.42
11	-2.5844
12	1.5308
13	-0.337
14	-0.20376
15	5.7432e-002
16	-9.0211e-003
17	-4.8703e-003
18	4.0567e-003
19	5.2307e-003
20	-15.76
21	3.0719e-003
22	3.23e-004
23	-3.8735e-003
24	-9.3431e-003
25	2.7931e-002
26	-0.14267
27	0.20709
28	0.63954
29	-4.4326
30	-12.436
31	-16.776
32	-18.3
33	-19.084
34	-18.743
35	-17.868
36	-16.899
37	4.2685e-003
38	-4.6712e-003
39	-3.4513e-003
40	-1.555e-003
41	8.5732e-004
42	5.6168e-003
43	4.9383e-003
44	-15.828
45	-7.3457e-003
46	-1.0137e-002
47	2.9958e-002
48	0.11901
49	-0.2166
50	-0.21693
51	-0.32504
52	0.32434
53	-1.3912
54	-13.577
55	-18.265
56	-19.411
57	-19.309
58	-18.602
59	-17.869
60	-16.911
61	-15.98
62	-16.08
63	-16.116
64	-16.154
65	-16.095
66	-15.958
67	-8.5938e-004
68	4.4999e-003
69	3.5034e-004
70	-4.8259e-003
71	-2.0454e-003
72	-2.9514e-003
73	-9.4776e-003
74	-15.867
75	-1.5936e-002
76	2.6602e-002
77	0.10635
78	-0.67455
79	-0.34707
80	-0.8771
81	-13.938
82	-19.39
83	-19.749
84	-18.558
85	-17.365
86	-16.054
87	-16.144
88	-16.192
89	-16.05
90	-19.511
91	-0.77515
92	0.10645
93	-11.959
94	1.7942e-002
95	1.5908
96	-19.095
97	-2.6677e-002
98	-11.267
99	-18.067
100	-0.38321
101	0.67192
102	-18.455
103	-17.937
104	3.0294e-002
105	-18.832
106	0.1174
107	9.8007e-002
108	-0.45136
109	-19.373
110	-5.4418e-002
111	-5.0123
112	-18.688
113	2.1131e-002
114	-16.234
115	-0.69243
116	8.7035e-003
117	-18.224
118	3.4069
119	0.2779
120	-2.0414e-002
121	-17.728
122	-14.904
123	-19.037
124	2.9328e-002
125	-8.9714
126	-17.267
127	-4.8176
128	0.82133
129	-0.18258
130	-5.9112e-003
131	-17.251
132	-18.187
133	0.14782
134	-4.1754e-002
135	-19.311
136	0.
137	0.
138	0.
139	0.
140	-3.9952e-011
141	-8.6784e-011
142	-1.2084e-010
143	-9.7133e-011
144	-6.6351e-011
145	-3.5487e-011
146	0.
147	0.
148	-2.8287e-011
149	-5.996e-011
150	-9.0853e-011
151	-9.3296e-011
152	-6.4005e-011
153	-3.4719e-011
154	0.
155	0.
156	-4.5214e-011
157	-1.1614e-010
158	-2.8139e-010
159	-8.6482e-011
160	-8.917e-011
161	-3.9263e-011
162	0.
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	1.3651e-012
173	2.7549e-012
174	3.2361e-012
175	3.0931e-012
176	2.2404e-012
177	9.2505e-013
178	0.
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	0.
189	8.8099e-013
190	2.1821e-012
191	2.9974e-012
192	3.3482e-012
193	2.7424e-012
194	1.4601e-012
195	0.
