Node Number	Directional Deformation (mm)
1	2.699e-003
2	1.6751e-003
3	-16.106
4	-17.178
5	-18.058
6	-18.809
7	-19.034
8	-18.079
9	-16.383
10	-11.237
11	-2.6981
12	1.3643
13	-0.25488
14	-0.21297
15	5.3396e-002
16	-4.9527e-003
17	-4.2969e-003
18	2.0853e-003
19	3.9376e-003
20	-16.155
21	1.1936e-003
22	-1.5038e-003
23	-2.0663e-003
24	-6.8119e-003
25	2.7111e-002
26	-0.15062
27	0.25083
28	0.57462
29	-4.3756
30	-12.23
31	-16.614
32	-18.247
33	-19.128
34	-18.89
35	-18.092
36	-17.202
37	3.7749e-003
38	-5.2732e-003
39	-3.4344e-003
40	-1.6967e-003
41	-2.0419e-004
42	4.8701e-003
43	4.0442e-003
44	-16.263
45	-8.1955e-003
46	-8.6338e-003
47	3.4864e-002
48	0.11639
49	-0.23253
50	-0.22716
51	-0.32449
52	0.30291
53	-1.483
54	-13.251
55	-17.96
56	-19.34
57	-19.37
58	-18.752
59	-18.114
60	-17.25
61	-16.397
62	-16.48
63	-16.502
64	-16.53
65	-16.471
66	-16.342
67	-1.6416e-003
68	2.9159e-003
69	-7.1788e-006
70	-6.3779e-003
71	-2.0891e-003
72	-2.6596e-003
73	-9.6393e-003
74	-16.298
75	-1.5308e-002
76	3.0486e-002
77	8.8183e-002
78	-0.64761
79	-0.32171
80	-0.91351
81	-13.586
82	-19.145
83	-19.76
84	-18.723
85	-17.661
86	-16.46
87	-16.528
88	-16.563
89	-16.425
90	-19.55
91	-0.69566
92	9.2175e-002
93	-11.648
94	1.8215e-002
95	1.613
96	-19.053
97	-2.0303e-002
98	-11.136
99	-18.264
100	-0.36191
101	0.65962
102	-18.253
103	-18.152
104	2.3775e-002
105	-18.775
106	2.3999e-002
107	7.4893e-002
108	-0.38152
109	-19.37
110	-6.5786e-002
111	-5.1152
112	-18.798
113	2.5556e-002
114	-15.946
115	-0.61185
116	9.8452e-003
117	-18.412
118	3.2322
119	0.2755
120	-1.8895e-002
121	-17.976
122	-14.754
123	-19.08
124	3.1785e-002
125	-8.9499
126	-17.102
127	-4.7764
128	0.85062
129	-0.19648
130	-6.0204e-003
131	-17.529
132	-18.001
133	0.16611
134	-5.8861e-002
135	-19.263
136	0.
137	0.
138	0.
139	0.
140	-4.1995e-011
141	-9.1174e-011
142	-1.2706e-010
143	-1.0302e-010
144	-7.0078e-011
145	-3.7489e-011
146	0.
147	0.
148	-2.9853e-011
149	-6.321e-011
150	-9.5651e-011
151	-9.7985e-011
152	-6.7216e-011
153	-3.6331e-011
154	0.
155	0.
156	-4.7603e-011
157	-1.2126e-010
158	-2.8926e-010
159	-9.4033e-011
160	-9.4148e-011
161	-4.1481e-011
162	0.
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	1.4535e-012
173	2.9108e-012
174	3.4112e-012
175	3.2511e-012
176	2.3443e-012
177	9.5792e-013
178	0.
179	0.
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	0.
189	9.0456e-013
190	2.283e-012
191	3.1557e-012
192	3.5303e-012
193	2.8962e-012
194	1.5451e-012
195	0.
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	0.
232	0.
233	0.
234	0.
235	0.
236	5.2851e-013
237	-4.7055e-013
238	-3.4935e-013
239	-1.2526e-012
240	-1.1273e-012
241	-6.9035e-013
242	-5.5671e-011
243	-6.7246e-011
244	-1.1899e-010
245	-5.908e-011
246	-6.7622e-011
247	-3.0475e-011
248	0.
249	-2.7281e-011
250	-3.8928e-011
251	-1.5934e-011
252	-1.1437e-011
253	-7.0622e-011
254	-9.2149e-012
255	-2.2336e-011
256	-6.6545e-011
257	-4.19e-012
258	-2.7678e-011
259	-1.4298e-012
260	-8.8039e-012
261	-3.0423e-012
262	2.2875e-012
263	1.6e-012
264	-1.1853e-010
265	-2.3808e-011
266	-4.7494e-012
267	-2.0341e-011
268	-5.7175e-011
269	-2.0516e-012
270	-1.3784e-011
271	2.303e-012
272	-3.6656e-011
273	2.514e-012
274	-3.1785e-011
275	-7.5076e-012
276	-4.0044e-011
277	-9.4915e-011
278	0.
279	0.
280	-2.2154e-011
281	-5.4762e-011
282	-1.3534e-010
283	-5.535e-011
284	-6.202e-011
