Node Number	Equivalent (von-Mises) Stress (MPa)
1	2.7704
2	3.0648
3	11.659
4	20.315
5	38.841
6	86.171
7	157.57
8	262.42
9	259.35
10	397.56
11	366.93
12	247.56
13	776.69
14	183.62
15	72.692
16	34.999
17	9.8694
18	6.9019
19	3.8562
20	8.0431
21	3.8555
22	6.5418
23	12.148
24	26.819
25	32.705
26	68.237
27	446.17
28	828.26
29	982.79
30	542.1
31	398.55
32	450.39
33	111.07
34	67.992
35	36.081
36	4.8835
37	5.129
38	3.3473
39	5.1846
40	5.7665
41	9.5811
42	5.3054
43	3.4004
44	0.37651
45	4.0078
46	28.448
47	24.408
48	60.561
49	276.18
50	74.128
51	557.74
52	1793.3
53	1302.2
54	331.55
55	398.97
56	266.12
57	135.39
58	30.983
59	16.361
60	3.3806
61	3.5084
62	17.701
63	11.406
64	3.4433
65	11.106
66	12.485
67	2.8793
68	3.7488
69	4.299
70	6.6395
71	8.8961
72	7.9085
73	5.1057
74	1.503
75	13.712
76	34.941
77	134.72
78	128.42
79	749.43
80	1719.8
81	371.11
82	224.57
83	175.06
84	36.425
85	6.2102
86	5.3964
87	8.9233
88	21.42
89	6.8589
90	84.595
91	209.82
92	14.596
93	607.15
94	10.069
95	513.01
96	172.73
97	7.471
98	453.5
99	12.895
100	79.014
101	741.03
102	213.31
103	7.3988
104	21.883
105	49.577
106	1433.7
107	20.754
108	434.7
109	274.37
110	51.38
111	1528.7
112	57.315
113	8.2559
114	201.92
115	446.06
116	8.2913
117	34.689
118	897.85
119	1168.8
120	5.6344
121	15.31
122	257.24
123	77.627
124	13.108
125	957.42
126	175.33
127	621.51
128	459.51
129	40.668
130	5.645
131	10.095
132	263.57
133	301.42
134	129.01
135	248.93
136	734.2
137	1075.
138	934.79
139	1078.1
140	882.72
141	912.27
142	456.83
143	729.36
144	1003.9
145	759.33
146	614.52
147	810.9
148	551.74
149	449.24
150	339.61
151	489.51
152	348.95
153	577.24
154	1209.1
155	1339.
156	1089.3
157	1123.9
158	1558.8
159	576.83
160	971.38
161	1474.
162	1061.4
163	883.49
164	1212.
165	1380.6
166	690.08
167	1576.5
168	1052.
169	1018.1
170	45.547
171	40.3
172	90.186
173	197.61
174	229.37
175	315.16
176	544.22
177	25.372
178	31.474
179	7.9109
180	4.9808
181	14.043
182	24.26
183	83.564
184	143.46
185	290.71
186	319.31
187	393.51
188	460.86
189	580.81
190	798.15
191	1001.8
192	821.15
193	425.44
194	252.74
195	209.74
196	163.53
197	67.371
198	11.991
199	541.26
200	460.24
201	323.15
202	208.14
203	143.26
204	57.718
205	23.322
206	12.208
207	10.613
208	68.319
209	93.675
210	121.41
211	165.73
212	188.12
213	387.23
214	694.57
215	29.772
216	41.962
217	33.316
218	49.515
219	56.365
220	64.859
221	14.141
222	587.7
223	274.81
224	197.25
225	87.448
226	69.346
227	34.405
228	15.926
229	16.686
230	14.999
231	14.146
232	64.767
233	550.91
234	12.692
235	10.271
236	6.7975
237	7.6448
238	11.446
239	10.141
240	14.569
241	9.6734
242	7.7112
243	5.527
244	9.9602
245	7.2362
246	1057.1
247	132.95
248	6.1862
249	120.68
250	10.335
251	25.839
252	135.93
253	14.383
254	25.78
255	65.
256	243.09
257	23.208
258	26.635
259	228.08
260	10.736
261	152.74
262	8.7425
263	85.807
264	16.176
265	328.98
266	340.57
267	15.089
268	114.26
269	97.454
270	359.96
271	43.388
272	501.2
273	41.323
274	101.64
275	582.62
276	193.91
277	60.608
278	164.09
279	473.03
280	297.4
281	12.854
282	123.37
283	83.759
284	170.16
285	81.292
286	723.36
287	33.822
288	669.82
289	172.62
290	866.45
291	669.64
292	424.85
293	9.3978
294	256.19
295	2532.
296	1995.
297	1794.
298	1063.8
299	933.24
300	1651.1
301	1784.2
302	2013.5
303	1107.5
304	843.9
305	1542.5
306	1080.
307	570.39
308	273.98
309	246.35
310	3029.6
311	665.
312	763.56
313	778.65
314	869.03
315	665.38
316	947.62
317	1259.4
318	241.39
319	381.58
320	613.87
321	1143.2
322	379.66
323	354.66
324	375.48
325	473.16
326	392.24
327	371.7
328	857.65
329	481.11
330	167.13
331	264.67
332	371.07
333	292.37
334	253.39
335	214.91
336	235.41
337	307.58
338	100.87
339	295.1
340	10.508
341	33.149
342	91.941
343	151.58
344	240.27
345	683.58
346	1104.
347	1584.6
348	1270.4
349	465.79
350	221.94
351	334.34
352	123.73
353	135.45
354	112.46
355	140.31
356	134.19
357	91.818
358	185.98
359	6.8273
360	667.12
361	233.62
362	150.49
363	112.19
364	43.026
365	11.437
366	614.17
367	308.57
368	474.36
369	379.73
370	564.94
371	587.5
372	551.9
373	347.09
374	159.37
375	515.65
376	588.9
377	384.55
378	345.91
379	434.89
380	638.17
381	563.33
382	122.03
383	938.43
384	938.43
385	938.43
386	450.54
387	124.88
388	110.63
389	85.665
390	168.13
391	505.05
392	64.616
393	38.582
394	22.686
395	12.855
396	6.7581
397	4.91
398	95.204
399	55.052
400	34.119
401	19.717
402	17.067
403	15.764
404	677.77
405	1806.6
406	230.92
407	298.94
408	208.57
409	37.88
410	49.428
411	255.17
412	438.49
413	126.33
414	59.55
415	539.55
416	38.676
417	930.22
418	41.106
419	81.238
420	429.86
421	410.03
422	16.728
423	316.06
424	313.48
425	482.06
426	256.48
427	233.53
428	418.07
429	238.46
430	192.1
431	519.38
432	533.38
433	185.43
434	409.38
435	465.37
436	299.46
437	140.37
438	174.11
439	229.8
440	296.88
441	1083.5
442	552.08
443	378.31
444	182.06
445	180.63
