Node Number	Equivalent (von-Mises) Stress (MPa)
1	3.085
2	2.3038
3	27.788
4	50.599
5	116.12
6	294.89
7	309.37
8	298.3
9	230.59
10	589.21
11	496.91
12	268.83
13	760.47
14	525.78
15	64.424
16	42.888
17	8.6348
18	15.048
19	6.2044
20	21.738
21	4.4841
22	11.766
23	13.032
24	37.344
25	33.882
26	305.56
27	599.64
28	778.4
29	874.7
30	694.26
31	469.87
32	617.14
33	127.32
34	298.82
35	217.21
36	29.072
37	5.5227
38	4.6045
39	3.0102
40	3.0949
41	5.2788
42	4.8989
43	4.0385
44	6.5274
45	4.4861
46	13.629
47	28.512
48	97.364
49	148.51
50	264.35
51	576.34
52	906.42
53	1019.9
54	721.04
55	557.26
56	431.86
57	118.92
58	113.69
59	108.28
60	12.705
61	9.8629
62	22.684
63	13.009
64	16.238
65	31.96
66	32.641
67	6.12
68	3.7662
69	5.2046
70	5.8001
71	8.7868
72	5.1978
73	4.9297
74	7.1583
75	6.0494
76	39.36
77	128.44
78	167.63
79	705.42
80	1071.3
81	579.39
82	249.54
83	216.44
84	143.84
85	34.31
86	12.072
87	11.125
88	30.733
89	13.573
90	105.71
91	335.48
92	14.678
93	614.39
94	12.332
95	386.55
96	258.32
97	8.4405
98	476.46
99	48.519
100	135.6
101	605.03
102	222.07
103	80.084
104	22.907
105	178.12
106	1017.6
107	55.193
108	607.26
109	316.03
110	26.016
111	1672.5
112	281.36
113	22.367
114	298.57
115	699.2
116	4.6446
117	168.5
118	749.99
119	574.64
120	7.2516
121	55.892
122	344.11
123	127.79
124	36.671
125	993.87
126	221.79
127	614.42
128	555.25
129	164.97
130	3.812
131	36.935
132	230.78
133	478.71
134	66.778
135	267.76
136	438.81
137	645.85
138	560.67
139	638.86
140	545.63
141	567.09
142	253.47
143	457.9
144	642.81
145	471.3
146	368.26
147	496.3
148	333.93
149	272.45
150	206.32
151	292.34
152	206.99
153	346.42
154	760.74
155	784.42
156	629.81
157	691.08
158	990.89
159	359.26
160	710.53
161	951.47
162	578.34
163	559.07
164	823.53
165	958.31
166	511.07
167	1006.8
168	746.34
169	720.69
170	17.622
171	18.693
172	41.182
173	75.947
174	79.086
175	121.15
176	259.36
177	6.5658
178	12.022
179	6.7783
180	11.351
181	21.364
182	40.189
183	99.999
184	139.84
185	233.94
186	232.31
187	249.82
188	277.16
189	354.33
190	488.99
191	588.97
192	464.39
193	190.03
194	66.375
195	52.129
196	38.818
197	20.715
198	7.4522
199	327.48
200	296.07
201	235.96
202	179.68
203	155.79
204	72.462
205	36.145
206	16.696
207	10.687
208	24.058
209	22.414
210	19.563
211	78.043
212	76.108
213	181.85
214	389.76
215	17.259
216	15.445
217	21.417
218	12.372
219	15.119
220	18.618
221	6.2982
222	354.42
223	178.31
224	134.96
225	77.408
226	78.078
227	39.023
228	10.394
229	7.4249
230	6.6677
231	6.2913
232	14.421
233	329.96
234	7.5581
235	6.0256
236	5.0208
237	4.6583
238	6.8719
239	5.6763
240	7.0266
241	5.9056
242	5.0749
243	3.8072
244	6.6104
245	4.5371
246	655.25
247	21.54
248	3.6869
249	93.489
250	10.299
251	37.384
252	86.231
253	12.483
254	22.358
255	42.038
256	138.45
257	15.55
258	28.591
259	155.72
260	6.7048
261	93.779
262	4.9236
263	86.882
264	18.351
265	200.13
266	205.54
267	10.165
268	97.878
269	93.285
270	253.98
271	48.584
272	412.73
273	37.241
274	50.629
275	412.59
276	133.64
277	18.927
278	113.47
279	224.43
280	226.12
281	12.376
282	85.749
283	75.292
284	38.634
285	22.189
286	441.46
287	16.399
288	444.2
289	65.854
290	500.01
291	459.11
292	224.24
293	5.3753
294	329.57
295	633.82
296	1552.2
297	658.45
298	712.47
299	700.23
300	1226.
301	1320.8
302	1436.
303	794.35
304	595.54
305	958.23
306	731.94
307	478.32
308	271.57
309	259.21
310	836.49
311	782.21
312	697.94
313	557.93
314	627.93
315	595.04
316	784.69
317	777.14
318	262.51
319	431.06
320	676.28
321	831.6
322	378.18
323	461.07
324	321.63
325	378.88
326	303.66
327	298.13
328	763.94
329	422.45
330	144.25
331	224.44
332	322.39
333	256.76
334	222.52
335	191.35
336	199.31
337	266.79
338	90.582
339	251.71
340	9.3045
341	29.001
342	78.765
343	133.84
344	213.99
345	584.49
346	919.02
347	1238.8
348	1083.
349	489.46
350	224.56
351	302.47
352	118.47
353	137.49
354	100.13
355	110.97
356	115.35
357	96.807
358	179.65
359	6.2913
360	574.64
361	209.07
362	132.23
363	96.031
364	37.444
365	10.163
366	515.08
367	230.6
368	379.78
369	329.35
370	477.78
371	489.15
372	462.58
373	282.42
374	120.23
375	430.63
376	517.43
377	329.33
378	291.82
379	367.59
380	547.8
381	474.58
382	98.992
383	748.24
384	748.24
385	748.24
386	358.35
387	98.488
388	89.816
389	69.202
390	134.68
391	273.92
392	52.836
393	31.892
394	19.093
395	10.673
396	5.6483
397	4.4041
398	77.692
399	45.071
400	28.479
401	16.897
402	14.771
403	13.845
404	629.03
405	857.38
406	172.48
407	235.46
408	183.28
409	32.069
410	42.961
411	248.43
412	277.22
413	108.37
414	50.5
415	457.53
416	34.02
417	783.84
418	33.917
419	69.645
420	366.94
421	324.75
422	14.675
423	260.91
424	257.04
425	402.43
426	212.34
427	198.51
428	337.24
429	186.18
430	164.88
431	447.34
432	446.99
433	134.04
434	285.66
435	402.27
436	255.35
437	102.49
438	156.73
439	190.84
440	219.22
441	856.1
442	548.05
443	389.46
444	143.75
445	139.74
