Node Number	Equivalent (von-Mises) Stress (MPa)
1	2.2234
2	1.0444
3	32.632
4	97.295
5	207.47
6	252.44
7	334.43
8	261.21
9	138.19
10	513.24
11	439.94
12	307.64
13	568.42
14	465.64
15	46.982
16	34.573
17	6.4022
18	12.257
19	4.8757
20	27.87
21	2.9669
22	8.4968
23	9.4924
24	30.067
25	21.363
26	272.86
27	511.28
28	661.93
29	607.64
30	651.59
31	331.78
32	473.52
33	104.32
34	230.02
35	368.78
36	59.25
37	5.0712
38	3.7279
39	2.0064
40	2.2916
41	3.5609
42	4.3608
43	3.0702
44	20.633
45	3.7589
46	9.1556
47	25.631
48	87.635
49	109.99
50	274.36
51	497.55
52	599.58
53	825.41
54	560.16
55	443.53
56	422.04
57	83.515
58	100.07
59	104.37
60	57.31
61	44.668
62	44.228
63	34.548
64	41.376
65	78.316
66	61.01
67	5.1265
68	2.59
69	4.1173
70	4.0028
71	7.1822
72	3.9076
73	3.7163
74	31.967
75	3.3518
76	38.65
77	108.29
78	160.76
79	628.5
80	767.27
81	506.39
82	176.86
83	206.66
84	152.88
85	76.489
86	43.582
87	23.023
88	23.658
89	22.613
90	59.638
91	304.37
92	12.557
93	513.45
94	12.506
95	337.
96	211.78
97	6.3156
98	365.2
99	66.511
100	118.67
101	480.6
102	172.12
103	125.87
104	16.716
105	199.32
106	734.69
107	56.086
108	515.77
109	265.21
110	21.711
111	1314.8
112	327.77
113	20.931
114	241.08
115	605.88
116	4.8458
117	221.32
118	578.78
119	365.52
120	5.349
121	50.202
122	217.86
123	109.47
124	31.609
125	732.93
126	249.36
127	481.98
128	427.35
129	153.22
130	2.4821
131	64.942
132	145.72
133	417.37
134	52.353
135	236.4
136	312.92
137	474.41
138	408.59
139	453.17
140	401.24
141	409.61
142	181.71
143	311.07
144	451.21
145	333.39
146	261.9
147	352.09
148	235.86
149	190.71
150	147.57
151	205.97
152	145.54
153	246.49
154	576.08
155	559.71
156	420.86
157	483.18
158	668.7
159	260.33
160	550.93
161	701.94
162	440.77
163	433.75
164	629.78
165	723.33
166	380.08
167	700.78
168	544.48
169	523.5
170	11.12
171	13.075
172	29.968
173	52.417
174	53.249
175	86.867
176	186.65
177	5.8089
178	8.1059
179	10.028
180	15.455
181	24.654
182	40.965
183	90.682
184	112.7
185	162.76
186	156.67
187	171.37
188	194.19
189	250.06
190	353.07
191	442.95
192	345.6
193	135.84
194	39.905
195	29.739
196	21.665
197	13.41
198	10.554
199	229.71
200	203.75
201	159.6
202	131.76
203	134.61
204	68.222
205	38.458
206	19.778
207	13.807
208	14.151
209	13.157
210	10.396
211	60.484
212	60.932
213	133.15
214	289.89
215	12.655
216	11.707
217	17.41
218	9.9108
219	10.591
220	11.897
221	4.4399
222	251.13
223	123.32
224	90.936
225	61.167
226	71.315
227	38.934
228	15.793
229	7.198
230	5.7918
231	12.774
232	10.327
233	236.69
234	5.5076
235	2.8835
236	3.3259
237	3.6237
238	5.0234
239	6.86
240	3.7661
241	3.686
242	4.036
243	3.4064
244	4.6999
245	6.0743
246	491.64
247	23.75
248	3.58
249	65.064
250	12.802
251	34.72
252	63.15
253	11.641
254	19.409
255	28.821
256	99.423
257	13.241
258	27.261
259	105.49
260	5.846
261	65.205
262	3.399
263	71.113
264	20.003
265	140.05
266	144.56
267	9.2055
268	77.622
269	78.303
270	195.58
271	40.924
272	336.01
273	29.579
274	39.884
275	312.93
276	108.19
277	13.151
278	88.744
279	160.09
280	174.52
281	16.329
282	61.839
283	61.514
284	27.222
285	16.429
286	328.6
287	14.768
288	325.18
289	49.847
290	367.86
291	333.09
292	165.39
293	7.2755
294	328.71
295	348.51
296	1089.1
297	385.12
298	501.47
299	501.38
300	936.43
301	978.27
302	1018.
303	544.58
304	407.82
305	694.15
306	556.51
307	384.95
308	228.2
309	230.51
310	455.86
311	603.74
312	472.54
313	360.23
314	465.22
315	462.16
316	536.45
317	608.53
318	219.81
319	378.26
320	605.88
321	740.71
322	348.24
323	464.32
324	251.66
325	281.9
326	227.07
327	220.25
328	619.38
329	343.14
330	117.15
331	182.69
332	262.05
333	208.31
334	180.44
335	153.31
336	157.24
337	207.94
338	73.296
339	205.04
340	7.2832
341	22.592
342	60.775
343	104.68
344	167.52
345	450.56
346	698.03
347	896.46
348	789.08
349	384.98
350	192.15
351	239.34
352	94.417
353	113.86
354	81.341
355	90.986
356	93.952
357	77.492
358	144.56
359	4.988
360	444.01
361	164.25
362	103.28
363	74.181
364	29.1
365	7.9671
366	419.1
367	188.08
368	305.99
369	272.15
370	388.97
371	397.25
372	376.2
373	230.26
374	98.238
375	350.39
376	420.22
377	268.02
378	237.65
379	299.2
380	445.12
381	385.97
382	75.32
383	567.84
384	567.84
385	567.84
386	271.55
387	74.464
388	68.339
389	52.49
390	109.54
391	201.68
392	40.224
393	24.387
394	14.722
395	8.1824
396	4.3391
397	3.4619
398	59.27
399	34.348
400	21.874
401	13.091
402	11.471
403	10.806
404	554.99
405	604.16
406	138.41
407	192.29
408	143.02
409	24.793
410	33.341
411	198.04
412	194.8
413	84.109
414	39.131
415	351.73
416	26.569
417	600.44
418	25.935
419	53.819
420	287.13
421	245.8
422	11.44
423	212.99
424	208.26
425	320.61
426	173.35
427	160.72
428	269.95
429	152.5
430	133.9
431	363.43
432	363.83
433	110.24
434	214.41
435	323.99
436	207.79
437	84.091
438	126.62
439	147.38
440	163.15
441	609.49
442	445.79
443	301.03
444	117.75
445	111.71
