Node Number	Equivalent (von-Mises) Stress (MPa)
1	8.5745
2	6.6994
3	59.652
4	37.633
5	34.937
6	38.003
7	47.299
8	89.649
9	74.451
10	76.519
11	172.03
12	182.97
13	316.14
14	204.54
15	87.103
16	21.017
17	11.014
18	10.503
19	7.5178
20	89.182
21	4.9179
22	10.592
23	6.8794
24	26.618
25	56.698
26	174.22
27	200.68
28	288.69
29	227.35
30	272.52
31	89.284
32	47.627
33	42.431
34	35.832
35	45.856
36	38.762
37	11.123
38	8.121
39	4.452
40	4.2068
41	5.5606
42	5.6194
43	7.5313
44	4.5472
45	7.5532
46	15.68
47	19.803
48	65.152
49	71.177
50	221.56
51	235.14
52	151.26
53	151.27
54	75.768
55	48.96
56	19.1
57	51.012
58	19.815
59	14.987
60	9.7755
61	6.6033
62	22.434
63	11.439
64	14.293
65	46.105
66	31.983
67	10.985
68	3.4732
69	4.3104
70	6.4464
71	11.647
72	3.4731
73	9.0941
74	8.1806
75	6.4726
76	28.005
77	56.349
78	66.556
79	137.98
80	61.887
81	71.741
82	28.452
83	42.709
84	26.108
85	13.665
86	12.2
87	12.453
88	19.607
89	28.743
90	15.157
91	32.062
92	28.081
93	154.23
94	11.413
95	32.687
96	32.069
97	8.0118
98	30.838
99	8.3547
100	28.636
101	84.086
102	19.524
103	15.489
104	32.871
105	33.767
106	138.47
107	40.419
108	86.015
109	53.468
110	28.828
111	142.62
112	41.264
113	13.308
114	61.172
115	128.69
116	4.0582
117	43.907
118	165.52
119	60.464
120	3.0735
121	15.873
122	66.934
123	23.93
124	11.222
125	151.88
126	53.018
127	162.25
128	149.98
129	77.167
130	3.6567
131	15.262
132	35.658
133	124.74
134	37.878
135	52.228
136	44.646
137	40.274
138	39.37
139	114.11
140	46.545
141	72.048
142	33.413
143	45.075
144	118.17
145	80.697
146	45.066
147	50.162
148	37.684
149	36.658
150	26.435
151	34.307
152	26.014
153	35.077
154	113.52
155	191.02
156	198.41
157	229.95
158	140.66
159	49.571
160	97.412
161	192.73
162	206.3
163	155.18
164	159.77
165	271.84
166	86.638
167	112.39
168	281.42
169	337.94
170	2.6312
171	2.8105
172	6.9984
173	22.038
174	34.585
175	32.63
176	105.23
177	1.9062
178	1.7024
179	0.95537
180	0.83036
181	1.1327
182	1.1604
183	4.5922
184	7.376
185	15.649
186	18.956
187	26.825
188	33.975
189	43.072
190	62.827
191	100.38
192	67.221
193	23.112
194	7.8613
195	16.213
196	9.3384
197	2.7903
198	1.1558
199	38.819
200	31.044
201	19.167
202	11.189
203	8.074
204	3.2385
205	1.4766
206	1.1341
207	1.1251
208	3.9218
