Node Number	Equivalent (von-Mises) Stress (MPa)
1	6.7727
2	5.1714
3	57.053
4	34.006
5	34.101
6	32.491
7	39.467
8	67.58
9	52.781
10	63.293
11	171.58
12	176.62
13	294.04
14	238.58
15	78.099
16	14.809
17	9.1013
18	9.1429
19	6.3597
20	86.738
21	3.9224
22	8.4652
23	5.6575
24	20.554
25	47.309
26	174.45
27	217.32
28	306.75
29	209.11
30	233.55
31	74.99
32	33.948
33	25.569
34	26.201
35	41.235
36	37.557
37	9.4964
38	7.1366
39	3.9286
40	3.3798
41	5.0551
42	5.3209
43	6.2988
44	2.8093
45	6.7866
46	14.447
47	18.182
48	61.71
49	62.342
50	195.14
51	194.79
52	119.
53	144.85
54	48.805
55	36.381
56	22.843
57	30.667
58	14.876
59	10.827
60	6.8233
61	4.885
62	16.806
63	9.8931
64	11.135
65	39.714
66	28.747
67	9.6212
68	3.0008
69	3.63
70	5.6707
71	10.159
72	3.3714
73	7.9972
74	5.5117
75	6.0864
76	26.036
77	52.075
78	61.348
79	126.62
80	47.176
81	47.14
82	16.448
83	21.786
84	16.261
85	9.406
86	9.1439
87	8.9149
88	13.677
89	25.528
90	10.844
91	38.417
92	20.846
93	113.94
94	10.084
95	27.241
96	25.443
97	6.6582
98	26.124
99	6.5071
100	30.243
101	84.558
102	18.85
103	13.226
104	30.814
105	21.161
106	121.14
107	43.387
108	87.009
109	42.355
110	24.223
111	110.93
112	30.053
113	13.562
114	51.728
115	99.192
116	3.8608
117	37.027
118	138.53
119	47.083
120	2.6859
121	11.709
122	29.617
123	13.344
124	10.249
125	129.43
126	41.759
127	132.83
128	119.23
129	84.977
130	3.0661
131	11.393
132	22.02
133	115.03
134	32.144
135	42.346
136	31.042
137	29.477
138	27.852
139	73.081
140	39.829
141	64.736
142	29.198
143	27.201
144	87.126
145	54.883
146	29.649
147	31.868
148	25.205
149	26.96
150	19.989
151	24.319
152	19.308
153	25.696
154	104.38
155	126.81
156	140.56
157	197.92
158	91.445
159	42.599
160	91.76
161	175.2
162	161.04
163	142.78
164	141.01
165	241.17
166	73.42
167	71.283
168	242.55
169	307.42
170	2.1824
171	2.201
172	6.621
173	20.724
174	33.419
175	28.216
176	96.928
177	1.5146
178	1.396
179	0.39082
180	0.26755
181	0.50357
182	0.65748
183	2.958
184	5.3389
185	11.44
186	13.08
187	18.474
188	23.289
189	30.218
190	43.055
191	68.284
192	44.46
193	20.656
194	6.9631
195	14.75
196	8.4465
197	2.155
198	0.55677
199	26.307
200	21.315
201	13.243
202	7.8019
203	5.2777
204	1.9741
205	0.7351
206	0.48384
207	0.48222
208	3.3974
209	5.2675
210	6.4884
211	19.796
212	23.367
213	18.218
214	94.539
215	2.1952
216	3.1477
217	2.7168
218	3.4803
219	2.8728
220	2.7493
221	0.61095
222	26.596
223	12.624
224	9.049
225	3.6483
226	2.6472
227	1.2869
228	0.72191
229	0.7418
230	0.64803
231	0.68909
232	3.488
233	16.456
234	0.52852
235	0.42679
236	0.28645
237	0.3343
238	0.49674
239	0.47416
240	0.63175
241	0.4094
242	0.32354
243	0.2344
244	0.43091
245	0.35703
246	54.689
247	13.268
248	0.2936
249	5.2896
250	0.46277
251	0.76938
252	3.5897
253	0.7532
254	1.124
255	3.0624
256	14.592
257	1.0125
258	1.1502
259	9.8967
260	0.47297
261	6.8755
262	0.37252
263	3.1605
264	0.64495
265	17.518
266	16.463
267	0.62722
268	25.662
269	7.3647
270	35.314
271	10.191
272	46.186
273	3.6331
274	12.111
275	88.477
276	38.464
277	4.4099
278	8.7021
279	7.0162
280	12.324
281	0.5169
282	5.5952
283	3.7901
284	15.411
285	4.0305
286	46.564
287	2.6298
288	41.541
289	11.36
290	103.57
291	44.769
292	22.828
293	0.44998
294	12.481
295	18.902
296	14.64
297	14.838
298	14.238
299	11.274
300	14.513
301	14.969
302	15.245
303	8.6619
304	6.4009
305	11.083
306	9.5088
307	10.879
308	9.5312
309	8.2967
310	13.932
311	5.3952
312	5.8147
313	4.5235
314	5.0337
315	5.7075
316	11.231
317	11.34
318	5.2438
319	4.3493
320	10.217
321	12.309
322	7.7183
323	9.8355
324	4.9998
325	5.0378
326	5.0999
327	4.9864
328	19.467
329	10.607
330	4.6615
331	6.8888
332	9.5937
333	12.084
334	11.206
335	9.0379
336	8.9617
337	7.4164
338	2.5553
339	6.1509
340	0.13905
341	0.41276
342	1.0983
343	1.9439
344	3.2
345	8.3264
346	12.976
347	14.975
348	12.791
349	5.7687
350	7.0072
351	10.22
352	8.9668
353	9.3294
354	7.994
355	3.0601
356	3.6715
357	3.3111
358	4.9272
359	0.10912
360	8.5822
361	3.1557
362	1.9091
363	1.3434
364	0.53206
365	0.15303
366	12.476
367	4.2052
368	3.429
369	0.83707
370	5.458
371	8.1902
372	8.4503
