Node Number	Equivalent (von-Mises) Stress (MPa)
1	2.9092
2	2.2963
3	8.1081
4	15.12
5	30.251
6	49.406
7	74.098
8	197.5
9	203.74
10	302.56
11	292.11
12	298.08
13	654.55
14	150.64
15	58.542
16	27.366
17	6.6079
18	3.2925
19	4.2633
20	5.3647
21	2.6596
22	3.1226
23	7.6343
24	14.367
25	25.15
26	55.842
27	261.95
28	729.04
29	868.77
30	432.19
31	291.71
32	329.34
33	81.877
34	19.025
35	36.1
36	4.296
37	7.8327
38	3.3678
39	3.5273
40	4.8138
41	7.7462
42	5.9292
43	3.6592
44	0.63579
45	4.4732
46	18.322
47	19.908
48	37.695
49	257.35
50	156.05
51	461.29
52	1455.2
53	1186.5
54	144.47
55	279.91
56	202.5
57	71.12
58	19.234
59	10.536
60	2.44
61	2.8541
62	14.114
63	9.2863
64	3.1266
65	8.3426
66	9.1498
67	5.0953
68	2.8108
69	2.9019
70	4.168
71	6.6016
72	5.8365
73	2.8446
74	0.78261
75	8.5299
76	39.212
77	105.16
78	129.45
79	574.69
80	1508.7
81	292.45
82	160.63
83	126.56
84	20.362
85	3.9899
86	4.1104
87	6.758
88	16.559
89	4.9546
90	64.392
91	124.28
92	14.998
93	551.12
94	9.7843
95	456.71
96	111.89
97	4.9163
98	390.41
99	8.533
100	48.548
101	694.61
102	162.35
103	6.7971
104	18.26
105	30.355
106	1369.5
107	25.198
108	309.13
109	203.1
110	52.474
111	1232.7
112	26.983
113	8.0044
114	157.02
115	333.54
116	7.3015
117	21.362
118	833.31
119	1011.
120	3.1144
121	10.667
122	168.31
123	44.594
124	5.3539
125	817.18
126	135.59
127	557.31
128	344.07
129	30.309
130	4.2466
131	7.67
132	192.67
133	187.5
134	123.08
135	189.68
136	689.11
137	992.74
138	866.84
139	1045.8
140	811.21
141	885.97
142	463.37
143	712.03
144	955.2
145	728.54
146	578.12
147	755.66
148	515.53
149	419.44
150	314.04
151	456.84
152	325.19
153	536.69
154	1088.4
155	1324.6
156	1138.5
157	1083.5
158	1541.3
159	615.92
160	889.11
161	1388.
162	1040.7
163	771.31
164	1083.1
165	1341.6
166	670.46
167	1551.4
168	1003.5
169	982.42
170	39.689
171	35.422
172	84.975
173	194.34
174	229.36
175	309.39
176	513.46
177	27.946
178	28.328
179	9.5205
180	6.9023
181	12.95
182	18.14
183	68.95
184	117.66
185	242.67
186	276.65
187	359.2
188	431.51
189	542.33
190	747.67
191	947.35
192	779.09
193	413.24
194	255.27
195	213.89
196	167.18
197	68.333
198	12.821
199	506.07
200	419.84
201	279.75
202	173.72
203	119.86
204	47.608
205	19.512
206	12.214
207	11.732
208	61.092
209	92.963
210	124.26
211	164.79
212	194.31
213	372.98
214	653.25
215	24.897
216	40.881
217	31.709
218	52.847
219	58.965
220	63.698
221	13.885
222	548.63
223	249.74
224	175.5
225	77.484
226	59.591
227	30.94
228	16.041
229	16.042
230	14.677
231	14.162
232	68.236
233	509.19
234	12.313
235	9.9255
236	6.2777
237	7.1584
238	11.279
239	11.081
240	14.003
241	9.2857
242	7.3955
243	5.2161
244	9.478
245	8.0245
246	962.51
247	143.76
248	6.4729
249	104.06
250	11.256
251	20.321
252	126.97
253	12.462
254	24.474
255	59.161
256	232.07
257	22.462
258	26.03
259	203.93
260	10.582
261	146.06
262	8.4837
263	71.346
264	15.858
265	306.77
266	316.5
267	14.484
268	101.54
269	94.74
270	343.48
271	40.895
272	441.71
273	32.989
274	99.262
275	551.32
276	184.5
277	59.902
278	158.53
279	453.43
280	278.55
281	13.41
282	112.21
283	70.204
284	176.12
285	84.156
286	671.47
287	37.31
288	639.25
289	174.46
290	833.23
291	653.69
292	410.9
293	10.432
294	270.64
295	2432.9
296	1791.5
297	1704.6
298	985.35
299	845.61
300	1533.1
301	1653.2
302	1857.7
303	1031.5
304	787.61
305	1508.6
306	1040.1
307	527.08
308	253.62
309	222.94
310	2961.2
311	525.71
312	622.65
313	658.48
314	800.65
315	592.72
316	835.51
317	1197.3
318	221.61
319	347.17
320	508.95
321	1078.8
322	333.61
323	323.85
324	340.62
325	436.57
326	363.86
327	343.48
328	773.92
329	438.82
330	156.03
331	246.27
332	340.92
333	270.28
334	234.42
335	199.06
336	218.69
337	280.58
338	91.273
339	272.75
340	9.2418
341	29.177
342	81.49
343	133.32
344	211.01
345	607.35
346	989.3
347	1439.6
348	1116.8
349	396.76
350	193.35
351	291.62
352	102.91
353	115.98
354	105.07
355	135.32
356	124.66
357	75.392
358	157.91
359	6.0056
360	593.27
361	204.89
362	132.52
363	99.518
364	37.952
365	10.055
366	559.57
367	283.19
368	436.28
369	348.16
370	515.44
371	536.66
372	504.06
373	320.37
374	151.2
375	470.97
376	535.17
377	353.31
378	319.02
379	398.76
380	578.89
381	513.33
382	108.03
383	826.92
384	826.92
385	826.92
386	397.44
387	109.88
388	97.923
389	75.586
390	157.48
391	483.52
392	57.12
393	34.005
394	19.878
395	11.25
396	5.9237
397	4.3234
398	84.191
399	48.599
400	30.037
401	17.283
402	14.971
403	13.847
404	591.53
405	1703.8
406	218.12
407	278.33
408	183.55
409	33.421
410	43.615
411	226.79
412	418.48
413	112.05
414	53.021
415	480.57
416	34.094
417	829.11
418	36.207
419	72.007
420	376.56
421	361.66
422	14.697
423	292.39
424	290.34
425	440.28
426	239.32
427	218.19
428	384.47
429	224.31
430	181.78
431	473.49
432	487.64
433	177.12
434	376.72
435	428.92
436	277.14
437	135.43
438	159.23
439	202.51
440	264.27
441	961.11
442	485.17
443	312.54
444	173.13
445	172.69
