Node Number	Equivalent (von-Mises) Stress (MPa)
1	2.6585
2	1.6848
3	3.1999
4	4.4368
5	6.6827
6	8.437
7	9.9025
8	29.572
9	38.824
10	36.025
11	116.76
12	120.33
13	212.15
14	178.59
15	39.376
16	10.691
17	6.2017
18	7.5006
19	3.9995
20	2.3547
21	2.1243
22	5.2013
23	3.4566
24	13.831
25	20.188
26	126.88
27	152.62
28	199.37
29	124.19
30	148.78
31	40.698
32	22.314
33	8.2644
34	10.883
35	6.5146
36	1.4603
37	4.0146
38	4.2032
39	2.6104
40	1.8757
41	3.4318
42	3.8876
43	3.3604
44	0.7817
45	4.425
46	12.218
47	13.276
48	49.824
49	44.006
50	134.79
51	115.
52	63.803
53	121.32
54	30.976
55	31.89
56	18.4
57	11.576
58	6.7602
59	4.7349
60	1.4587
61	1.5192
62	4.7051
63	3.6732
64	2.1236
65	2.1048
66	2.7725
67	5.4657
68	2.0495
69	2.7647
70	3.535
71	6.5391
72	2.7159
73	5.4335
74	0.77884
75	5.3396
76	18.086
77	38.479
78	43.651
79	88.351
80	33.706
81	31.889
82	24.718
83	15.104
84	6.2993
85	2.4087
86	1.9378
87	2.6191
88	2.8168
89	0.99987
90	4.6867
91	37.269
92	8.9813
93	57.067
94	6.6014
95	23.182
96	6.3107
97	3.7395
98	18.533
99	2.5173
100	24.974
101	54.072
102	11.545
103	1.7501
104	17.097
105	11.553
106	106.98
107	33.29
108	68.025
109	11.788
110	14.189
111	56.228
112	4.6358
113	12.474
114	33.553
115	58.036
116	2.6302
117	4.0895
118	84.853
119	30.656
120	2.3988
121	3.9138
122	26.511
123	6.5756
124	10.794
125	85.752
126	17.772
127	100.97
128	61.264
129	63.293
130	1.654
131	2.9395
132	20.772
133	81.386
134	16.903
135	13.182
136	17.695
137	16.238
138	15.449
139	54.012
140	28.448
141	52.679
142	24.091
143	11.035
144	53.037
145	32.01
146	15.987
147	16.109
148	13.83
149	17.069
150	13.85
151	15.572
152	13.996
153	16.334
154	81.352
155	100.44
156	105.53
157	164.24
158	57.245
159	47.429
160	79.556
161	142.45
162	128.88
163	117.94
164	109.04
165	194.39
166	56.879
167	35.76
168	192.11
169	251.34
170	1.9706
171	1.6557
172	5.6415
173	16.803
174	28.056
175	19.53
176	76.919
177	0.86027
178	1.4149
179	0.25223
180	0.33183
181	0.34748
182	0.6528
183	1.5741
184	3.4458
185	7.2089
186	7.4269
187	10.485
188	13.131
189	17.826
190	25.21
191	47.994
192	30.643
193	13.226
194	6.1194
195	12.786
196	7.7447
197	1.9493
198	0.30554
199	14.502
200	11.922
201	7.5374
202	4.6273
203	2.6924
204	0.99188
205	0.41824
206	0.28253
207	0.21264
208	2.9008
209	4.8014
210	6.1536
211	15.128
212	18.841
213	14.814
214	72.58
215	1.5542
216	2.5723
217	1.8753
218	2.8708
219	2.6092
220	2.6297
221	0.35038
222	15.55
223	7.6
224	5.6003
225	2.255
226	1.3725
227	0.51658
228	0.39397
229	0.44502
230	0.33854
231	0.47
232	3.3122
233	10.383
234	0.22974
235	0.13079
236	0.17354
237	0.16914
238	0.12021
239	0.15228
240	0.35018
241	0.20276
242	0.15994
243	0.15429
244	0.21014
245	0.25979
246	40.149
247	11.729
248	9.6942e-002
249	3.1135
250	0.12214
251	0.60891
252	3.2172
253	0.71056
254	0.34572
255	1.7181
256	9.3301
257	0.27304
258	0.63853
259	5.2623
260	0.11559
261	3.1204
262	0.12872
263	1.7718
