Node Number	Equivalent (von-Mises) Stress (MPa)
1	2.747
2	3.0026
3	11.502
4	20.091
5	38.466
6	84.943
7	156.01
8	260.96
9	257.82
10	394.78
11	364.68
12	247.87
13	772.59
14	181.21
15	72.68
16	34.75
17	9.7583
18	6.7309
19	3.8554
20	7.9268
21	3.8134
22	6.4027
23	12.031
24	26.456
25	32.736
26	66.663
27	440.87
28	825.01
29	980.11
30	539.57
31	395.41
32	447.19
33	110.47
34	66.421
35	36.009
36	4.8476
37	5.2232
38	3.3025
39	5.1563
40	5.7621
41	9.5382
42	5.3258
43	3.4079
44	0.37637
45	3.9743
46	28.27
47	24.325
48	59.798
49	275.89
50	75.702
51	554.69
52	1782.5
53	1298.3
54	325.65
55	395.3
56	264.27
57	133.51
58	30.614
59	16.155
60	3.3438
61	3.4795
62	17.532
63	11.313
64	3.4239
65	10.981
66	12.336
67	2.8483
68	3.7113
69	4.2534
70	6.5695
71	8.818
72	7.8692
73	5.0186
74	1.4705
75	13.61
76	35.132
77	133.91
78	128.16
79	744.21
80	1712.7
81	368.44
82	222.66
83	173.66
84	35.961
85	6.1503
86	5.3469
87	8.8155
88	21.212
89	6.7817
90	83.995
91	207.44
92	14.602
93	605.73
94	10.065
95	511.44
96	170.96
97	7.3912
98	451.58
99	12.758
100	78.034
101	738.56
102	211.83
103	7.3093
104	21.935
105	49.018
106	1430.7
107	20.697
108	430.83
109	272.44
110	51.519
111	1519.8
112	56.445
113	8.1321
114	200.3
115	443.03
116	8.2914
117	34.289
118	895.7
119	1164.2
120	5.559
121	15.142
122	254.31
123	76.619
124	12.85
125	953.34
126	174.15
127	619.52
128	456.4
129	39.697
130	5.6229
131	9.9937
132	261.43
133	297.86
134	129.04
135	247.37
136	732.89
137	1072.7
138	932.91
139	1076.8
140	880.76
141	911.5
142	456.91
143	728.81
144	1002.4
145	758.18
146	613.44
147	809.31
148	550.67
149	448.33
150	338.87
151	488.55
152	348.24
153	576.06
154	1205.8
155	1337.9
156	1089.9
157	1122.1
158	1558.
159	577.53
160	969.16
161	1471.6
162	1060.
163	880.45
164	1208.7
165	1379.1
166	689.41
167	1575.6
168	1050.8
169	1016.9
170	45.383
171	40.158
172	90.033
173	197.55
174	229.41
175	314.96
176	543.09
177	25.458
178	31.378
179	7.9568
180	5.0231
181	14.009
182	24.093
183	83.181
184	142.77
185	289.42
186	318.16
187	392.53
188	459.98
189	579.66
190	796.64
191	1000.1
192	819.85
193	425.07
194	252.81
195	209.9
196	163.66
197	67.404
198	12.018
199	540.2
200	459.08
201	321.98
202	207.23
203	142.65
204	57.453
205	23.215
206	12.206
207	10.646
208	68.146
209	93.673
210	121.53
211	165.73
212	188.35
213	386.89
214	693.47
215	29.626
216	41.935
217	33.247
218	49.611
219	56.429
220	64.832
221	14.134
222	586.55
223	274.05
224	196.57
225	87.13
226	69.066
227	34.307
228	15.928
229	16.666
230	14.991
231	14.139
232	64.883
233	549.74
234	12.683
235	10.263
236	6.7823
237	7.6315
238	11.443
239	10.169
240	14.552
241	9.6616
242	7.7016
243	5.5166
244	9.9461
245	7.2529
246	1054.5
247	133.32
248	6.1944
249	120.23
250	10.361
251	25.687
252	135.69
253	14.319
254	25.742
255	64.83
256	242.73
257	23.19
258	26.601
259	227.42
260	10.733
261	152.53
262	8.7366
263	85.418
264	16.169
265	328.33
266	339.87
267	15.073
268	113.88
269	97.299
270	359.5
271	43.243
272	499.53
273	41.063
274	101.58
275	581.69
276	193.59
277	60.604
278	163.92
279	472.57
280	296.88
281	12.87
282	123.03
283	83.358
284	170.39
285	81.392
286	721.99
287	33.913
288	668.91
289	172.67
290	865.09
291	669.07
292	424.41
293	9.4279
294	256.36
295	2529.5
296	1989.3
297	1791.7
298	1061.8
299	930.94
300	1647.4
301	1779.6
302	2008.4
303	1105.5
304	842.26
305	1540.6
306	1078.3
307	569.17
308	273.4
309	245.5
310	3028.
311	661.01
312	759.69
313	775.95
314	866.7
315	663.16
316	944.85
317	1257.8
318	240.92
319	380.83
320	611.08
321	1141.5
322	378.43
323	353.83
324	374.37
325	472.04
326	391.57
327	371.13
328	855.31
329	479.94
330	166.83
331	264.18
332	370.24
333	291.77
334	252.87
335	214.51
336	235.03
337	307.01
338	100.58
339	294.49
340	10.473
341	33.038
342	91.639
343	151.06
344	239.46
345	681.38
346	1100.6
347	1580.5
348	1266.
349	463.71
350	221.08
351	333.08
352	123.13
353	134.86
354	112.23
355	140.2
356	133.92
357	91.319
358	185.16
359	6.8052
360	665.02
361	232.83
362	149.98
363	111.82
364	42.883
365	11.399
366	612.68
367	307.96
368	473.31
369	378.83
370	563.56
371	586.11
372	550.59
373	346.38
374	159.17
375	514.44
376	587.41
377	383.7
378	345.18
379	433.91
380	636.54
381	561.97
382	121.61
383	935.15
384	935.15
385	935.15
386	448.97
387	124.44
388	110.25
389	85.37
390	167.85
391	504.54
392	64.393
393	38.448
394	22.606
395	12.809
396	6.7343
397	4.8938
398	94.879
399	54.862
400	34.001
401	19.648
402	17.008
403	15.711
404	675.44
405	1803.9
406	230.58
407	298.4
408	207.86
409	37.752
410	49.264
411	254.32
412	437.8
413	125.92
414	59.357
415	537.81
416	38.547
417	927.23
418	40.963
419	80.972
420	428.37
421	408.59
422	16.672
423	315.43
424	312.87
425	480.88
426	256.03
427	233.12
428	417.14
429	238.1
430	191.83
431	518.12
432	532.13
433	185.25
434	408.49
435	464.42
436	298.85
437	140.26
438	173.67
439	229.02
440	295.93
441	1079.9
442	550.35
443	376.63
444	181.84
445	180.52
