Node Number	Directional Deformation (mm)
1	2.5317e-003
2	3.9748e-003
3	2.1554
4	1.9516
5	1.7476
6	1.5494
7	1.3229
8	1.1024
9	0.85007
10	0.62184
11	0.21782
12	-3.1155e-002
13	1.5192e-002
14	-1.0438e-002
15	-5.3078e-003
16	1.5737e-003
17	3.5528e-003
18	2.4438e-003
19	2.6862e-003
20	0.6209
21	3.7174e-003
22	2.2795e-003
23	2.2475e-004
24	-6.9665e-004
25	2.5695e-003
26	3.7939e-003
27	-9.4027e-002
28	-0.36882
29	-0.64518
30	-0.69681
31	-0.64258
32	-0.45236
33	-0.25099
34	-3.0986e-002
35	0.19796
36	0.40741
37	2.7053e-003
38	3.4939e-003
39	4.9234e-003
40	5.0481e-003
41	4.7965e-003
42	3.1109e-003
43	2.9337e-003
44	2.1837
45	3.1174e-003
46	4.4249e-003
47	6.1819e-003
48	1.0617e-002
49	3.6248e-003
50	-2.9987e-002
51	-7.4069e-002
52	-0.10543
53	0.10242
54	0.64444
55	0.99982
56	1.197
57	1.3685
58	1.5765
59	1.7856
60	1.9917
61	2.1899
62	2.2006
63	2.1886
64	2.1847
65	2.1775
66	2.1681
67	3.2606e-003
68	4.2526e-003
69	3.8961e-003
70	4.9421e-003
71	4.9938e-003
72	4.5827e-003
73	3.3782e-003
74	0.67157
75	3.0565e-003
76	2.0218e-003
77	2.0247e-003
78	1.1022e-002
79	-0.15854
80	-0.54231
81	-0.8031
82	-0.54951
83	-0.25321
84	5.471e-002
85	0.37292
86	0.65163
87	0.62808
88	0.62577
89	0.62119
90	-0.13746
91	-1.8671e-002
92	9.8366e-003
93	-0.84047
94	5.9754e-003
95	-0.1537
96	-0.38154
97	3.0085e-003
98	-0.93719
99	0.20758
100	2.9969e-002
101	-0.46709
102	-0.60344
103	0.26729
104	2.7601e-004
105	1.2243
106	3.9517e-002
107	-5.27e-003
108	-4.0081e-002
109	1.3776
110	1.6808e-002
111	-1.9875e-002
112	1.5961
113	1.0887e-002
114	0.74629
115	-2.7419e-002
116	6.515e-003
117	1.7755
118	-7.4322e-004
119	2.5544e-002
120	3.4573e-003
121	1.8424
122	0.85091
123	1.3766
124	5.1859e-003
125	0.26753
126	0.95053
127	0.27735
128	-5.8484e-002
129	-1.1565e-002
130	5.4008e-003
131	1.9531
132	1.0322
133	-4.0082e-002
134	1.5782e-002
135	1.2314
136	0.
137	0.
138	0.
139	0.
140	5.379e-013
141	1.0978e-012
142	1.729e-012
143	1.6903e-012
144	1.1095e-012
145	7.0128e-013
146	0.
147	0.
148	5.1765e-013
149	7.0099e-013
150	8.0708e-013
151	9.0947e-013
152	3.6956e-013
153	2.3776e-013
154	0.
155	0.
156	0.
157	1.2361e-012
158	1.7116e-012
159	4.599e-012
160	4.4002e-012
161	4.2347e-012
162	1.1323e-012
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	0.
173	0.
174	4.2362e-014
175	1.0901e-013
176	1.2377e-013
177	9.5277e-014
178	7.7338e-014
179	3.8775e-014
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	0.
189	0.
190	1.9945e-014
191	4.5402e-014
192	4.1262e-014
193	3.7767e-014
194	9.3884e-015
195	-2.7277e-015
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	0.
232	0.
233	0.
234	0.
235	0.
236	1.2305e-014
237	-1.8575e-014
238	-2.4248e-014
239	-2.8843e-014
240	9.0923e-015
241	-1.8104e-014
242	1.5006e-012
243	1.3511e-012
244	4.0618e-012
245	2.9397e-012
246	2.5648e-012
247	1.6744e-013
248	0.
249	-5.8533e-013
250	-1.5163e-012
251	-5.1885e-013
252	-3.8185e-014
253	-6.5548e-013
254	-2.9497e-013
255	-1.1849e-012
256	4.6959e-013
257	-2.1332e-014
258	-1.9149e-012
259	-7.2729e-014
260	-6.9579e-013
261	6.5716e-014
262	2.3721e-014
263	6.3709e-015
264	-1.4717e-014
265	-3.132e-014
266	2.6352e-013
267	3.1315e-013
268	2.0666e-013
269	1.0411e-012
270	2.9414e-013
271	5.4822e-013
272	1.5153e-013
273	5.4959e-013
274	8.8048e-014
275	2.5413e-013
276	9.3779e-013
277	3.1788e-012
278	0.
279	0.
280	2.1969e-014
281	0.
282	0.
283	2.0277e-012
284	3.285e-012
285	1.1606e-012
286	-2.3259e-014
287	-5.8702e-013
288	9.867e-013
289	-3.7531e-013
290	2.2886e-013
291	-0.11477
292	-7.4598e-002
293	-0.10781
294	-7.6609e-002
295	-8.3784e-002
296	-7.7483e-002
297	-6.949e-002
298	-7.4505e-002
299	-7.424e-002
300	-7.8795e-002
301	-0.13232
302	-0.12918
303	-0.13151
304	-0.12519
305	-0.12272
306	-0.12335
307	-0.12107
308	-0.12298
309	0.
310	-1.8996e-002
311	-3.1507e-002
312	-4.9622e-002
313	-6.9235e-002
314	-9.3421e-002
315	-0.1166
316	-0.12191
317	-0.13275
318	0.
319	0.
320	0.
321	0.
322	0.
323	0.
324	0.
325	-0.10484
326	-9.6089e-002
327	-8.4087e-002
328	-7.2382e-002
329	-5.7213e-002
330	-4.731e-002
331	-3.5646e-002
332	-2.3735e-002
333	-1.6842e-002
334	-4.4933e-002
335	0.
336	0.
337	0.
338	0.
339	0.
340	0.
341	0.
342	0.
343	0.
344	0.
345	0.
346	8.9319e-002
347	-2.1274e-002
348	-4.7999e-002
349	-1.35e-002
350	-1.0582e-002
351	-6.3717e-003
352	2.0807e-003
353	-1.713e-002
354	-2.1892e-002
355	0.
356	0.
357	0.
358	0.
359	4.7419e-004
360	1.3015e-003
361	2.6431e-003
362	5.3441e-003
363	1.0658e-002
364	1.9123e-002
365	4.8113e-002
366	9.8057e-002
367	0.10578
368	0.10339
369	9.5211e-002
370	8.5674e-002
371	7.6848e-002
372	6.3663e-002
373	5.0609e-002
374	4.0155e-002
375	2.3771e-002
376	1.2549e-002
377	0.
378	0.
379	0.
380	0.
381	0.
382	0.
383	0.
384	0.
385	0.
386	0.
387	0.
388	0.
389	0.
390	0.
391	0.
392	0.
393	0.
394	0.
395	0.
396	0.
397	0.
398	0.
399	0.
400	0.
401	0.
402	0.
403	0.
404	-1.0596e-002
405	-2.9703e-002
406	2.4635e-002
407	-2.0514e-002
408	0.
409	0.
410	0.
411	0.
412	0.
413	0.
414	0.
415	0.
416	0.
417	0.
418	0.
419	0.
420	9.8467e-004
421	2.3594e-002
422	1.0863e-003
423	4.7028e-003
424	0.10862
425	1.0839e-002
426	0.
427	-5.3595e-002
428	-7.9024e-002
429	-4.8485e-002
430	-0.11689
431	-9.6934e-002
432	-0.11669
433	-2.1112e-002
434	-0.12366
435	-2.3661e-002
436	-8.0659e-002
437	6.4665e-002
438	8.2578e-002
439	4.4836e-002
440	1.3446e-003
441	3.4638e-002
442	-5.8893e-003
443	5.2423e-002
444	7.2575e-002
445	3.8787e-002
446	-2.31e-002
447	-2.144e-002
448	-1.7473e-002
449	-4.5494e-002
450	-2.0531e-002
451	4.6707e-003
452	4.9971e-004
453	-5.6673e-003
454	-1.0153e-002
455	2.233e-003
