Node Number	Directional Deformation (mm)
1	-3.5523e-003
2	-3.4734e-003
3	0.79547
4	0.72486
5	0.6544
6	0.58686
7	0.50949
8	0.43705
9	0.35204
10	0.27998
11	0.12378
12	-3.0042e-003
13	-2.153e-003
14	-2.5122e-002
15	-2.1044e-002
16	-1.1908e-002
17	-6.4104e-003
18	-4.9214e-003
19	-3.6181e-003
20	-8.9369e-002
21	-4.0055e-003
22	-6.04e-003
23	-8.7356e-003
24	-1.121e-002
25	-1.2149e-002
26	-1.8469e-002
27	-7.4275e-002
28	-0.2093
29	-0.34694
30	-0.40984
31	-0.44125
32	-0.40557
33	-0.35247
34	-0.29068
35	-0.2249
36	-0.15882
37	-3.5097e-004
38	1.7884e-004
39	7.6308e-004
40	1.0804e-003
41	4.8388e-004
42	-1.2477e-003
43	-2.2672e-003
44	0.82015
45	-1.888e-004
46	-9.8601e-005
47	-1.2262e-003
48	-1.4548e-003
49	-1.1357e-002
50	-3.106e-002
51	-5.5616e-002
52	-5.6032e-002
53	6.3991e-002
54	0.2833
55	0.40978
56	0.48072
57	0.54023
58	0.60657
59	0.67708
60	0.75022
61	0.8143
62	0.80971
63	0.80566
64	0.80309
65	0.80036
66	0.79822
67	-9.6699e-004
68	-2.4522e-003
69	-1.9283e-003
70	-3.835e-004
71	5.6614e-005
72	-4.4945e-004
73	-9.2112e-004
74	-7.0859e-002
75	-1.5067e-003
76	-2.1265e-003
77	-5.5295e-003
78	-9.0303e-003
79	-9.9339e-002
80	-0.27493
81	-0.45204
82	-0.42339
83	-0.3485
84	-0.26472
85	-0.16867
86	-7.9699e-002
87	-8.5998e-002
88	-8.6143e-002
89	-8.7179e-002
90	-0.32036
91	-2.7989e-002
92	-1.8392e-003
93	-0.47278
94	2.4052e-004
95	-9.1436e-002
96	-0.39999
97	-3.6329e-003
98	-0.49657
99	-0.22147
100	8.7033e-003
101	-0.25499
102	-0.44492
103	-0.20038
104	-8.9305e-003
105	0.477
106	4.3157e-002
107	-1.622e-002
108	-3.6298e-002
109	0.53015
110	1.0556e-003
111	-9.8535e-003
112	0.60546
113	4.4771e-004
114	0.32077
115	-2.7797e-002
116	6.9812e-004
117	0.66802
118	1.2169e-002
119	1.9458e-002
120	-2.4261e-003
121	0.69392
122	0.3777
123	0.53906
124	-6.4946e-003
125	0.14072
126	0.39598
127	0.14931
128	-4.12e-002
129	-2.7423e-002
130	6.9522e-004
131	0.72825
132	0.42224
133	-3.5225e-002
134	-1.3464e-004
135	0.48642
136	0.
137	0.
138	0.
139	0.
140	2.6256e-013
141	5.7092e-013
142	9.3564e-013
143	8.9476e-013
144	5.7597e-013
145	3.7816e-013
146	0.
147	0.
148	2.7813e-013
149	3.6268e-013
150	4.1959e-013
151	4.6974e-013
152	1.7905e-013
153	1.1616e-013
154	0.
155	0.
156	0.
157	4.8591e-013
158	8.9345e-013
159	2.439e-012
160	2.1557e-012
161	2.0162e-012
162	5.6415e-013
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	0.
173	0.
174	1.8458e-014
175	5.0005e-014
176	5.8061e-014
177	4.5683e-014
178	3.6374e-014
179	1.7058e-014
