Node Number	Directional Deformation (mm)
1	-1.0477e-016
2	1.9404e-015
3	-1.8837e-015
4	-1.8211e-015
5	-1.7422e-015
6	-1.7557e-015
7	-1.4537e-015
8	-1.2583e-015
9	-1.0083e-015
10	-6.3021e-016
11	-3.1213e-016
12	-3.5267e-016
13	-4.902e-016
14	-2.7379e-016
15	1.7334e-015
16	2.1838e-015
17	2.0114e-015
18	1.6528e-015
19	7.596e-016
20	-7.3712e-016
21	1.1618e-015
22	-1.8763e-015
23	-3.1966e-015
24	-3.043e-015
25	-2.1535e-015
26	-7.9996e-016
27	-1.0935e-015
28	-1.4214e-015
29	-1.8108e-015
30	-1.4003e-015
31	-1.1231e-015
32	-1.2883e-015
33	-1.1084e-015
34	-8.7898e-016
35	-8.3109e-016
36	-7.2962e-016
37	5.9307e-016
38	1.1067e-015
39	1.1746e-015
40	1.5776e-015
41	2.2718e-015
42	1.2145e-015
43	1.8565e-015
44	6.3214e-016
45	1.1462e-015
46	2.0419e-015
47	1.2687e-015
48	7.0594e-016
49	-7.4228e-017
50	1.9341e-015
51	2.6327e-015
52	2.8557e-015
53	1.3531e-015
54	1.4449e-015
55	1.1639e-015
56	1.1658e-015
57	1.2293e-015
58	1.0083e-015
59	8.1961e-016
60	6.3298e-016
61	2.6532e-016
62	-1.6591e-016
63	-5.7166e-016
64	-9.5062e-016
65	-1.2629e-015
66	-1.5906e-015
67	2.5293e-015
68	3.6592e-015
69	3.5069e-015
70	3.8549e-015
71	3.3869e-015
72	3.3424e-015
73	2.8214e-015
74	2.0363e-015
75	1.671e-015
76	5.3616e-016
77	1.8307e-015
78	1.7277e-015
79	1.5288e-015
80	1.4986e-015
81	1.8847e-015
82	1.169e-015
83	1.6756e-015
84	1.9556e-015
85	1.9937e-015
86	1.5453e-015
87	9.7059e-016
88	3.05e-016
89	-2.5179e-016
90	-2.694e-018
91	3.5167e-016
92	1.7666e-015
93	-9.4401e-016
94	2.1728e-015
95	6.9393e-016
96	1.1073e-015
97	1.2558e-015
98	9.3411e-016
99	1.0076e-015
100	1.3396e-015
101	-9.0712e-016
102	-5.2341e-016
103	-2.6908e-016
104	-1.2885e-015
105	-2.3469e-016
106	-1.0804e-015
107	1.6707e-015
108	1.4847e-016
109	-1.0261e-015
110	2.1128e-015
111	4.625e-016
112	-4.9353e-016
113	3.7738e-015
114	-8.4462e-016
115	-3.7071e-016
116	1.9807e-015
117	-1.2447e-015
118	-4.6663e-016
119	8.7613e-016
120	2.8144e-015
121	1.8605e-016
122	2.3987e-016
123	4.2279e-016
124	3.0361e-015
125	-2.6706e-016
126	-7.1392e-016
127	-5.4526e-016
128	-4.3585e-016
129	1.5929e-016
130	1.7016e-015
131	-5.844e-016
132	4.2107e-016
133	8.9661e-016
134	6.0689e-016
135	-1.2237e-015
136	0.
137	0.
138	0.
139	0.
140	2.7325e-027
141	1.4356e-026
142	1.5722e-026
143	1.2497e-026
144	7.2666e-027
145	2.1079e-027
146	0.
147	0.
148	-3.271e-029
149	4.1991e-027
150	8.9222e-027
151	7.0658e-027
152	9.3645e-027
153	3.6986e-027
154	0.
155	0.
156	0.
157	-7.0926e-027
158	2.4454e-026
159	3.0392e-026
160	2.1449e-026
161	5.3235e-027
162	-3.9091e-027
163	0.
164	0.
165	0.
166	0.
167	0.
168	0.
169	0.
170	0.
171	0.
172	0.
173	0.
174	8.0141e-028
175	1.0143e-027
176	1.2901e-027
177	1.5576e-027
178	1.3998e-027
179	7.0835e-028
180	0.
181	0.
182	0.
183	0.
184	0.
185	0.
186	0.
187	0.
188	0.
189	0.
190	8.8062e-028
191	1.6303e-027
192	2.2034e-027
193	2.3165e-027
194	2.2551e-027
195	1.4137e-027
196	0.
197	0.
198	0.
199	0.
200	0.
201	0.
202	0.
203	0.
204	0.
205	0.
206	0.
207	0.
208	0.
209	0.
210	0.
211	0.
212	0.
213	0.
214	0.
215	0.
216	0.
217	0.
218	0.
219	0.
220	0.
221	0.
222	0.
223	0.
224	0.
225	0.
226	0.
227	0.
228	0.
229	0.
230	0.
231	0.
232	0.
233	0.
234	0.
235	0.
236	-2.5282e-026
237	-3.6854e-026
238	-2.0071e-026
239	-2.8616e-026
240	-7.86e-027
241	-7.6842e-027
242	-1.713e-027
243	3.9318e-026
244	3.1849e-026
245	2.1742e-026
246	1.6539e-026
247	7.7734e-028
248	0.
249	9.6407e-027
250	1.3641e-026
251	1.7243e-026
252	-4.4654e-027
253	1.3614e-026
254	1.2776e-026
255	6.3929e-027
256	8.6007e-027
257	-1.0869e-026
258	1.8011e-026
259	2.3926e-027
260	1.3059e-026
261	2.1778e-027
262	3.1213e-027
263	2.4384e-027
264	2.4313e-026
265	1.0348e-026
266	-1.3297e-028
267	2.6397e-027
268	7.4378e-028
269	-4.1905e-027
270	1.2931e-027
271	-7.0079e-028
272	9.0218e-028
273	6.0251e-028
274	1.8038e-027
275	-4.9982e-028
276	2.0473e-027
277	1.0998e-026
278	0.
279	0.
280	8.4696e-027
281	0.
282	0.
283	-6.3778e-028
284	1.8449e-026
285	4.6971e-027
286	4.2472e-027
287	9.0593e-027
288	1.3727e-026
289	1.8274e-026
290	8.5182e-027
291	9.7131e-018
292	-1.2052e-018
293	-3.1449e-018
294	3.3061e-017
295	8.3972e-018
296	2.7077e-017
297	5.2846e-017
298	1.1174e-017
299	2.0664e-017
300	2.4116e-017
301	3.7801e-017
302	5.7825e-017
303	3.8932e-017
304	2.6006e-017
305	5.1331e-017
306	1.7831e-017
307	2.2336e-017
308	4.1569e-018
309	0.
310	-1.2256e-017
311	6.8225e-019
312	1.4282e-017
313	1.2854e-017
314	1.6191e-017
315	1.6703e-017
316	1.5018e-017
317	2.846e-017
318	0.
319	0.
320	0.
321	0.
322	0.
323	0.
324	0.
325	7.6713e-018
326	-7.6575e-019
327	-2.3857e-017
328	-3.2937e-017
329	-1.6605e-017
330	-4.4594e-018
331	1.7508e-017
332	2.5106e-017
333	9.4544e-018
334	1.1708e-017
