Node Number	Directional Deformation (mm)
1	-1.5965e-003
2	-2.2895e-003
3	8.6849e-002
4	7.9385e-002
5	7.0868e-002
6	6.6302e-002
7	7.2661e-002
8	6.6147e-002
9	6.1385e-002
10	3.8064e-002
11	-1.1427e-002
12	2.0813e-002
13	1.9161e-002
14	1.0157e-002
15	-4.2524e-003
16	-3.5814e-003
17	-1.9287e-003
18	-9.0303e-004
19	-1.3613e-003
20	5.1633e-002
21	-1.8538e-003
22	-6.6577e-004
23	1.6263e-003
24	1.9218e-003
25	1.2389e-004
26	-1.3269e-002
27	-3.1137e-002
28	-4.5469e-002
29	-8.6757e-002
30	-8.3437e-002
31	-8.4032e-002
32	-6.668e-002
33	-2.5722e-002
34	-2.1853e-003
35	2.3431e-002
36	3.9248e-002
37	7.3911e-004
38	1.0506e-003
39	6.6447e-004
40	-6.967e-004
41	-1.874e-003
42	-1.8845e-003
43	-1.7326e-003
44	4.5537e-002
45	1.2814e-003
46	2.0953e-003
47	1.4885e-003
48	-2.4657e-003
49	-6.0077e-003
50	-1.629e-002
51	-8.5775e-003
52	3.6615e-004
53	-6.3015e-003
54	-4.9842e-002
55	-5.8997e-002
56	-5.3004e-002
57	-1.4945e-002
58	-3.8217e-003
59	1.9792e-002
60	3.2934e-002
61	4.6095e-002
62	5.3123e-002
63	6.2973e-002
64	6.7271e-002
65	7.8688e-002
66	8.6247e-002
67	8.7134e-004
68	-1.9749e-003
69	-1.4101e-003
70	-1.5725e-003
71	-7.3677e-004
72	2.0831e-004
73	6.0571e-004
74	9.8296e-002
75	8.9784e-004
76	2.7705e-003
77	5.0315e-003
78	1.649e-002
79	-6.5827e-003
80	-1.2011e-002
81	3.2571e-002
82	9.1766e-002
83	0.11371
84	8.6863e-002
85	8.4597e-002
86	9.7989e-002
87	8.5109e-002
88	6.4079e-002
89	5.4983e-002
90	1.0471e-002
91	3.905e-003
92	-8.9837e-004
93	-9.1804e-002
94	-8.4835e-004
95	4.4929e-003
96	7.7855e-002
97	-1.0896e-003
98	2.4575e-002
99	7.1919e-002
100	4.289e-003
101	-1.2744e-002
102	-3.5028e-002
103	2.9255e-002
104	1.3816e-003
105	5.2212e-002
